tail,head,u,p_fail
0,1,5.0,0.5294761034098583
0,5,7.0,0.5443265892681192
1,5,5.0,0.5155525794553737
2,4,6.0,0.6174589167262501
2,8,5.0,0.38525835946258324
2,3,6.0,0.5844853353821319
2,5,6.0,0.5293653805750623
2,0,5.0,0.4839772048114278
2,1,5.0,0.5962367520647818
3,0,5.0,0.3518016842355342
3,7,5.0,0.5951635977970039
3,5,7.0,0.5298107172867769
3,1,5.0,0.4218450672351278
4,3,6.0,0.5335602413547745
4,7,7.0,0.4777058338064653
4,5,5.0,0.7368632523462331
4,0,5.0,0.6584627863643215
4,1,6.0,0.5341686319537096
5,7,8.0,0.4488640339659573
6,9,9.0,0.4581038518779592
6,8,5.0,0.4762060573559363
6,0,5.0,0.45969945740461426
8,5,5.0,0.43671079872888163
8,7,5.0,0.45758481572769005
8,4,6.0,0.4797097217354376
8,0,6.0,0.4626984353591596
9,0,5.0,0.4502574840617189
9,2,6.0,0.4349688023336793
9,5,5.0,0.7330206209855722
9,8,5.0,0.4008679660038521
