tail,head,u,p_fail
0,12,5.0,0.250210055393111
0,43,10.0,0.17399398423262435
0,22,5.0,0.2770389039840247
1,40,6.0,0.1767028101854278
4,31,5.0,0.18657189697666376
4,22,5.0,0.2091101134239975
4,42,5.0,0.16210239436535354
4,44,5.0,0.25233528381707604
6,1,7.0,0.17034313278849617
6,47,5.0,0.2192932995523057
7,36,7.0,0.16483547588918934
7,28,6.0,0.20332075551538337
8,4,5.0,0.19968446390704236
9,34,5.0,0.1886854287948312
9,40,5.0,0.21522849809487835
9,29,6.0,0.16915112193099513
10,34,6.0,0.2512873817895537
10,28,5.0,0.20616657738017047
10,29,5.0,0.13157812226178575
10,32,6.0,0.2701970757506916
10,19,5.0,0.2140531631028383
11,18,6.0,0.2524850779603446
11,30,5.0,0.1947617239549315
12,17,5.0,0.14244059955780386
13,18,5.0,0.18779664203211044
13,15,5.0,0.16640205405011274
14,25,5.0,0.19884885175425493
14,16,5.0,0.1860300718379741
15,42,5.0,0.2063696975345491
16,13,5.0,0.15349318282130356
16,45,6.0,0.20161999790039045
16,31,5.0,0.18667704497056736
17,40,5.0,0.21993756204064338
17,11,5.0,0.15516234939600104
18,40,5.0,0.18764590826198962
19,37,7.0,0.2564868169847922
19,44,8.0,0.16752924480694023
20,0,5.0,0.22341374683187587
21,46,6.0,0.2441769784344203
21,39,5.0,0.19969753589149827
21,17,6.0,0.2319667315473379
21,45,5.0,0.23381572654035906
22,31,5.0,0.25309899405194564
22,19,7.0,0.18926393764504978
23,33,5.0,0.1966592437823814
23,29,5.0,0.22563886849254763
24,13,6.0,0.17883628154939876
24,37,5.0,0.2014467286620123
25,40,5.0,0.1801035146963572
26,7,5.0,0.14102838725781272
27,32,6.0,0.21030411254176512
27,25,5.0,0.2581864177905773
27,48,5.0,0.18914381741505062
28,1,5.0,0.20254497794355253
29,38,6.0,0.1868584958720995
31,7,5.0,0.17896188767559892
32,23,6.0,0.20412509896803566
32,12,6.0,0.23492281919627922
32,2,5.0,0.27885553915641714
33,28,5.0,0.22639671807941544
33,26,5.0,0.17314212623738917
33,12,5.0,0.161461225207437
33,42,5.0,0.24331136350030255
34,18,6.0,0.2097307605005706
34,25,5.0,0.18249958152964563
34,19,6.0,0.17069725453223045
35,0,5.0,0.17717873255801475
35,25,6.0,0.24064699362496889
36,24,7.0,0.19933034245121453
36,19,5.0,0.16210542091527924
37,1,5.0,0.22796775989981855
38,15,5.0,0.20952284022383227
38,46,6.0,0.1914539942640848
38,19,5.0,0.2190882581359877
39,42,5.0,0.1766490106129595
39,47,5.0,0.2311121420550536
39,45,5.0,0.161513419372394
41,24,7.0,0.17465296668969957
43,28,7.0,0.16267997223998332
43,48,6.0,0.18788564520397322
43,22,5.0,0.17851983429361656
43,36,5.0,0.18941123137058652
44,5,5.0,0.20014308611297935
44,17,5.0,0.21733832646663212
45,28,6.0,0.20444462930237403
45,10,10.0,0.2077003304829478
46,41,8.0,0.25441478782397653
46,40,5.0,0.19216296391415696
47,35,5.0,0.16070445191769123
47,0,7.0,0.23067842438550637
47,46,5.0,0.26340632406491443
47,45,5.0,0.2056983284906635
47,15,6.0,0.22684058452663403
47,3,7.0,0.18126768537837562
48,16,5.0,0.20564855530054707
48,33,5.0,0.22005360249228012
49,13,5.0,0.21168592769469338
49,25,5.0,0.1844471031586515
49,4,7.0,0.2554206605937985
49,38,5.0,0.20525226409055997
