tail,head,u,p_fail
0,1,10.0,0.5491818438944163
1,2,9.0,0.4945666809894784
2,3,10.0,0.43290164033255557
3,4,7.0,0.5064435286883616
3,88,5.0,0.39607237249917526
4,5,5.0,0.5921167898710692
4,193,5.0,0.5675012226157917
4,62,6.0,0.5281446726051107
4,12,5.0,0.6181071789901633
4,176,5.0,0.44324345225265566
5,6,5.0,0.53619097522223
5,160,5.0,0.5829255490664154
6,7,5.0,0.47021693652200675
6,103,6.0,0.6413946674657995
6,122,5.0,0.6424113790555084
6,106,5.0,0.6308078728368276
7,8,5.0,0.5365919574371543
8,9,5.0,0.4749693283779754
8,98,5.0,0.5006339698471882
8,35,5.0,0.4671643643491173
9,10,5.0,0.47224608628750286
9,179,5.0,0.516634639700406
10,11,5.0,0.5517949710018143
10,61,6.0,0.46833883738950854
11,12,5.0,0.5410317392708908
12,13,5.0,0.4619817854572125
12,107,5.0,0.4401431977415944
12,78,5.0,0.4202632746419713
13,14,6.0,0.5229483121514018
14,15,5.0,0.4632039066039424
14,88,5.0,0.4692672702043601
15,16,6.0,0.549966677231198
16,17,5.0,0.5203721201475016
16,180,5.0,0.6727573625606426
17,18,6.0,0.38480768678059124
18,19,5.0,0.37530439054071346
18,87,5.0,0.5442122642763078
18,198,6.0,0.355883574436435
19,20,5.0,0.4104637840147618
19,102,5.0,0.3914059920309209
19,38,5.0,0.39834511472830997
20,21,5.0,0.42898272253761044
20,73,5.0,0.5728061505734013
21,22,5.0,0.5619262281639746
22,23,5.0,0.3952917223243896
22,127,5.0,0.4208787144255208
23,24,5.0,0.4875142327038098
24,25,5.0,0.6287051201067083
24,5,5.0,0.4340297564211963
25,26,6.0,0.6509218122289924
26,27,7.0,0.5148690795229559
26,38,5.0,0.4752371625709275
26,11,5.0,0.5970725204101424
26,62,5.0,0.4731853047606989
27,28,5.0,0.5058071724855531
28,29,5.0,0.5794639047127542
28,47,5.0,0.5289912169346127
29,30,5.0,0.5089010114683116
29,87,5.0,0.4596367322258302
30,31,5.0,0.3500569723930803
30,81,5.0,0.42614740233057447
30,104,5.0,0.41916793758577536
30,197,5.0,0.4929117291665778
31,32,5.0,0.5053956571522681
31,16,5.0,0.4493015947525728
31,131,5.0,0.5219826085037831
32,33,6.0,0.4872014862800743
32,102,5.0,0.49422604931487457
32,115,6.0,0.6069341748372797
33,34,5.0,0.46495219652177006
33,140,6.0,0.5097882237950951
33,157,5.0,0.5914683345336397
34,35,7.0,0.5741770155858839
35,36,5.0,0.4466246590615918
36,37,5.0,0.5979144125045295
36,26,6.0,0.7314104534555148
36,23,6.0,0.48110639576129877
37,38,5.0,0.6576842449461292
37,48,5.0,0.6427380031099285
37,171,5.0,0.6236661118076426
38,39,5.0,0.4873767791175713
38,47,5.0,0.7052961500691154
38,91,5.0,0.5669831703097983
38,144,5.0,0.49021240898031093
38,52,5.0,0.4765174242305074
39,40,5.0,0.49796926564058236
40,41,5.0,0.34644737950700427
40,182,5.0,0.4635127723928508
41,42,5.0,0.5647969047344806
42,43,9.0,0.519844697912191
42,194,6.0,0.515370621330858
43,44,7.0,0.4809186688887768
44,45,5.0,0.4351812394150805
44,63,5.0,0.5232233871279836
44,80,5.0,0.3733834253457215
45,46,5.0,0.5036534829126418
46,47,5.0,0.5588227958384234
46,146,6.0,0.6035519474160034
46,169,6.0,0.5778237822049018
47,48,5.0,0.5349739497868816
48,49,6.0,0.5127241814811563
49,50,5.0,0.7849742735228628
50,51,5.0,0.3595829219327452
51,52,5.0,0.4672115902456402
51,2,5.0,0.649725965408021
52,53,5.0,0.4529468556870237
52,147,5.0,0.47494841204967686
53,54,5.0,0.49393442007905264
54,55,5.0,0.5341099311346554
55,56,5.0,0.5339700082959152
55,73,5.0,0.5514355726841252
56,57,7.0,0.5316775548551795
57,58,5.0,0.4567563474870194
57,39,5.0,0.4235753193605075
58,59,5.0,0.5249966295633262
58,98,5.0,0.44645300250211384
59,60,5.0,0.6555227380526399
60,61,6.0,0.5579720023764967
60,188,5.0,0.41952681326418234
61,62,5.0,0.48562745868720514
61,176,5.0,0.4978586692232472
61,20,5.0,0.5050040228742952
61,114,5.0,0.47854294166832917
62,63,5.0,0.49717073615815083
62,1,5.0,0.5095982487427669
63,64,5.0,0.4457438420616627
64,65,6.0,0.5912303827621688
64,151,5.0,0.4585971454441593
64,177,5.0,0.5270604978538185
64,3,5.0,0.45269203251650014
65,66,5.0,0.4727864438055707
65,81,7.0,0.42329645819552963
66,67,6.0,0.5174566406337632
67,68,5.0,0.41102797557206033
67,37,5.0,0.3814834654811855
68,69,5.0,0.49035497755478324
68,157,5.0,0.5520548423264378
69,70,5.0,0.6068310553302068
69,64,6.0,0.45098917171739594
69,152,5.0,0.5913476411524232
69,39,5.0,0.3982107422232666
69,165,5.0,0.4262589197090505
70,71,5.0,0.49376111071050766
71,72,7.0,0.6618279321229044
72,73,5.0,0.5339086199842311
72,62,5.0,0.5315484144073868
72,17,5.0,0.5324369020052766
73,74,5.0,0.6120401734898187
73,151,6.0,0.5956566567871922
74,75,5.0,0.4874823364693653
75,76,5.0,0.5276273303643594
75,177,8.0,0.4608694425630014
76,77,5.0,0.5276810102371001
76,197,5.0,0.6123669671292773
76,151,7.0,0.5945138130717166
77,78,5.0,0.5729817587129785
78,79,5.0,0.40609178639599175
78,17,6.0,0.6020730791869768
78,53,5.0,0.6014921534945187
78,101,5.0,0.5568327578022493
78,13,5.0,0.4409603341873612
79,80,5.0,0.3847957858144367
