tail,head,u,p_fail
0,15,10.0,0.4084955862167994
0,1,5.0,0.41692622787967193
1,0,5.0,0.4527904504214762
1,16,5.0,0.5405986909893344
1,2,5.0,0.4344134942228756
2,1,5.0,0.5199616332052254
2,17,7.0,0.4750928037956633
2,3,5.0,0.47432849937815513
3,2,6.0,0.5459118477540474
3,18,5.0,0.4961500561076571
3,4,5.0,0.4961238812393296
4,3,5.0,0.4227301542383242
4,19,5.0,0.532913116755799
4,5,5.0,0.5829420682872039
5,4,5.0,0.5089331198095285
5,20,5.0,0.6194884183631083
5,6,6.0,0.47023559778122453
6,5,6.0,0.53051834939756
6,21,5.0,0.6240258643953831
6,7,6.0,0.3852748920613652
7,6,5.0,0.42984980665105743
7,22,5.0,0.4841077425474202
7,8,6.0,0.5403626807029298
8,7,6.0,0.4719544894166317
8,23,5.0,0.3195961865307293
8,9,7.0,0.3884177970352689
9,8,5.0,0.5962395683294112
9,24,5.0,0.639317002605954
9,10,5.0,0.5201361500052604
10,9,5.0,0.46005722692381223
10,25,5.0,0.4694398111820582
10,11,5.0,0.5624101197643188
11,10,5.0,0.5795417888941911
11,26,5.0,0.634226767770392
11,12,5.0,0.45788951383594695
12,11,5.0,0.4629204901327735
12,27,5.0,0.5413370756033756
12,13,5.0,0.4456218170950531
13,12,5.0,0.5133215725367372
13,28,6.0,0.44408048737983885
13,14,8.0,0.5213368655736013
14,13,6.0,0.4246876504618744
14,29,5.0,0.4681776884573191
15,0,5.0,0.4149477261490935
15,30,5.0,0.5118045242410996
15,16,5.0,0.6322339656243268
16,1,5.0,0.42929610318299255
16,15,5.0,0.5446078912415404
16,31,5.0,0.6402911199418115
16,17,7.0,0.606011337925269
17,2,6.0,0.4268680007869088
17,16,6.0,0.5527362427971974
17,32,5.0,0.4413561193175516
17,18,5.0,0.47671453546266557
18,3,6.0,0.48368462166857734
18,17,6.0,0.5217039894684313
18,33,6.0,0.49125315131859754
18,19,6.0,0.5542984497558363
19,4,5.0,0.599563655209776
19,18,5.0,0.3589719508123911
19,34,5.0,0.4245389766447601
19,20,5.0,0.5869963360460244
20,5,5.0,0.6432950973835636
20,19,6.0,0.5845042873504822
20,35,5.0,0.6249433950431671
20,21,5.0,0.48857970664264194
21,6,5.0,0.48957884601916657
21,20,5.0,0.46565051010138164
21,36,5.0,0.5998887530275356
21,22,5.0,0.540605252677866
22,7,5.0,0.3667832317826432
22,21,5.0,0.35367340035017236
22,37,5.0,0.5038800043058681
22,23,5.0,0.5073236907338473
23,8,5.0,0.5580843266551798
23,22,5.0,0.4132354168070484
23,38,5.0,0.57870224258438
23,24,5.0,0.5526713899483987
24,9,5.0,0.45432755042508033
24,23,5.0,0.507482132371071
24,39,6.0,0.5224243485453542
24,25,7.0,0.6229021458526142
25,10,5.0,0.47926357519071616
25,24,5.0,0.6170940129665414
25,40,5.0,0.5697725867798874
25,26,5.0,0.42192241233356903
26,11,5.0,0.4863908788123151
26,25,5.0,0.5463253544250296
26,41,5.0,0.47595018955230867
26,27,5.0,0.4691323671284836
27,12,5.0,0.4518966807672467
27,26,6.0,0.5338959655093478
27,42,5.0,0.47754719068157325
27,28,5.0,0.5131338361926039
28,13,5.0,0.452273871587508
28,27,6.0,0.4602537829498138
28,43,6.0,0.47740666871073
28,29,6.0,0.4365086395694662
29,14,5.0,0.5494106529403334
29,28,5.0,0.4639097277752184
29,44,5.0,0.4029231070035395
30,15,6.0,0.6364600192534156
30,45,5.0,0.5236055641768443
30,31,5.0,0.5154230956843568
31,16,7.0,0.5055032264872131
31,30,5.0,0.4126539461237837
31,46,5.0,0.6023313071401445
31,32,6.0,0.5172413887570316
32,17,5.0,0.5752949624958786
32,31,5.0,0.5601469857595915
32,47,5.0,0.5774954026683226
32,33,5.0,0.5338816408686007
33,18,5.0,0.45450810663531216
33,32,5.0,0.5054098235526722
33,48,5.0,0.4691456072199203
33,34,6.0,0.5334430164637072
34,19,5.0,0.49741056862120714
34,33,5.0,0.5637153330041675
34,49,5.0,0.5676370638422445
34,35,5.0,0.46184037733590205
35,20,5.0,0.5938094301729765
35,34,5.0,0.5817474603429956
35,50,7.0,0.6300978534181436
35,36,5.0,0.4367048774948093
36,21,5.0,0.4460061908679035
36,35,5.0,0.45163639179498233
36,51,6.0,0.6154848233587874
36,37,5.0,0.430946645088896
37,22,7.0,0.48880160007555057
37,36,5.0,0.630535917724533
37,52,6.0,0.5423761700387076
37,38,5.0,0.4355197881409671
38,23,5.0,0.47277861868488175
38,37,7.0,0.455706253854237
38,53,5.0,0.5988142112340052
