tail,head,u,p_fail
0,23,9.0,0.4952833664004729
0,1,5.0,0.48984648006898135
1,0,5.0,0.513692687502964
1,24,5.0,0.5379370044300927
1,2,8.0,0.43653192503558236
2,1,6.0,0.5831338609254638
2,25,5.0,0.421900141678261
2,3,5.0,0.36203896690250353
3,2,5.0,0.5632766194952323
3,26,5.0,0.47380407183817846
3,4,6.0,0.46175253746511025
4,3,5.0,0.4814711147667631
4,27,5.0,0.45939491968141444
4,5,6.0,0.4543425985983716
5,4,5.0,0.49365432891412575
5,28,5.0,0.47714296855359495
5,6,5.0,0.49894151570467327
6,5,5.0,0.5238722430878747
6,29,5.0,0.4119640776479014
6,7,5.0,0.6281595326511843
7,6,5.0,0.49484818336192193
7,30,6.0,0.5625790496887241
7,8,5.0,0.44361867090874396
8,7,5.0,0.5274345837966271
8,31,5.0,0.5922202042715224
8,9,5.0,0.5288235475847316
9,8,5.0,0.6175624642111315
9,32,5.0,0.5025745496523467
9,10,5.0,0.4561874946126361
10,9,5.0,0.3683821996481155
10,33,5.0,0.470312558980243
10,11,6.0,0.4655261390850749
11,10,5.0,0.41211792869936387
11,34,5.0,0.4875450814009054
11,12,5.0,0.46484315353633804
12,11,5.0,0.3978289700726825
12,35,5.0,0.5917746134945933
12,13,5.0,0.5235065571173165
13,12,6.0,0.499413961927369
13,36,6.0,0.5666043215947162
13,14,5.0,0.3875955042973994
14,13,5.0,0.5469809717152039
14,37,5.0,0.447552210655468
14,15,7.0,0.582303761551404
15,14,6.0,0.5112587143020633
15,38,8.0,0.5764908532656495
15,16,5.0,0.3944796004907237
16,15,5.0,0.540780579630721
16,39,5.0,0.4570342595998851
16,17,5.0,0.46724248483818215
17,16,6.0,0.4592588693124778
17,40,5.0,0.558960316939682
17,18,5.0,0.5099617207367529
18,17,5.0,0.5679405623454434
18,41,5.0,0.47192603489549295
18,19,5.0,0.48380580946933377
19,18,5.0,0.3718886602581567
19,42,6.0,0.43549678963225547
19,20,5.0,0.5492581340880541
20,19,5.0,0.469261221644889
20,43,5.0,0.5797036259217053
20,21,6.0,0.4620902010555299
21,20,6.0,0.5114903901970396
21,44,5.0,0.4871538306859868
21,22,6.0,0.4373396813666045
22,21,5.0,0.4580357427991741
22,45,6.0,0.6314345274531334
23,0,5.0,0.599688778518227
23,46,9.0,0.3969129834312802
23,24,5.0,0.4366505694807652
24,1,5.0,0.5025356598896293
24,23,5.0,0.5483547720019831
24,47,5.0,0.49641018462391023
24,25,5.0,0.492393942385693
25,2,5.0,0.4808337753921783
25,24,5.0,0.5022184813098856
25,48,5.0,0.4555848673776522
25,26,5.0,0.3704368903050269
26,3,5.0,0.5205004540748576
26,25,5.0,0.5450661349042485
26,49,5.0,0.43109801485866495
26,27,6.0,0.5301038685523078
27,4,5.0,0.33612588367901686
27,26,5.0,0.5151979183034758
27,50,5.0,0.4520567234869303
27,28,5.0,0.4424744203450683
28,5,5.0,0.4679231134548285
28,27,7.0,0.5362661425044579
28,51,5.0,0.4812745309377987
28,29,6.0,0.4777448102698376
29,6,5.0,0.5245876937335359
29,28,5.0,0.6568718499280238
29,52,6.0,0.6177538855166452
29,30,6.0,0.5824867424115283
30,7,8.0,0.4555373289322783
30,29,5.0,0.3969071154531517
30,53,5.0,0.5917852538880625
30,31,8.0,0.43667419162266025
31,8,5.0,0.47929618800719465
31,30,5.0,0.473777134943406
31,54,6.0,0.5607877412422282
31,32,5.0,0.5348284171674895
32,9,5.0,0.4205719550602914
32,31,5.0,0.5256471495732765
32,55,5.0,0.3815254858603052
32,33,6.0,0.4957329913300246
33,10,6.0,0.4582607587258465
33,32,6.0,0.48898292895163076
33,56,6.0,0.5455100003511058
33,34,5.0,0.4726486793601757
34,11,8.0,0.48461637069726354
34,33,6.0,0.3657487221507038
34,57,5.0,0.4038332843121303
34,35,5.0,0.5606750624067364
35,12,6.0,0.6029587939937003
35,34,5.0,0.47344264116294216
35,58,5.0,0.5553723628036907
35,36,8.0,0.4427440249017787
36,13,6.0,0.5353210587038949
36,35,6.0,0.39250607258075004
36,59,6.0,0.7218337589751016
36,37,5.0,0.43434322453781765
37,14,5.0,0.5869649984698633
37,36,5.0,0.4536438875951405
37,60,5.0,0.45178271849963175
37,38,6.0,0.46255942834798897
38,15,5.0,0.5649792764863818
38,37,5.0,0.4348413280858041
38,61,5.0,0.5420007474593725
38,39,5.0,0.47993693974824536
39,16,5.0,0.5781501064225333
39,38,5.0,0.4612003841609954
39,62,5.0,0.5402016964867519
39,40,5.0,0.4668166040462112
40,17,5.0,0.5851010180294898
40,39,6.0,0.4831716783656649
40,63,6.0,0.3789955862927722
40,41,6.0,0.5116204147100464
41,18,5.0,0.4873489212126717
41,40,5.0,0.42342388476208304
41,64,5.0,0.4340003883875451
41,42,5.0,0.5513925953272087
42,19,5.0,0.4954720928494555
42,41,5.0,0.5060297892636276
42,65,5.0,0.3321170101929969
42,43,6.0,0.5904613798090728
43,20,7.0,0.4690153304879344
43,42,5.0,0.37993307142168686
43,66,5.0,0.4668994725212281
43,44,5.0,0.39325053669288
44,21,5.0,0.4578808029085768
44,43,5.0,0.4434570764927417
44,67,5.0,0.48688199500818335
44,45,5.0,0.4461692653672354
45,22,5.0,0.49953633884009696
45,44,5.0,0.5422748251831168
45,68,5.0,0.44339120779459845
46,23,5.0,0.4406398306918588
46,69,5.0,0.6598679533885898
46,47,6.0,0.6011115076801614
47,24,5.0,0.4730823275028758
47,46,6.0,0.5446190865374044
47,70,5.0,0.5267693491671296
47,48,5.0,0.4495236624726681
48,25,5.0,0.5194104421080472
48,47,6.0,0.4365052173893671
48,71,6.0,0.45050528690967045
48,49,5.0,0.4136151950406277
49,26,7.0,0.48726953322137917
49,48,6.0,0.3896351437006178
49,72,6.0,0.5444975644456025
49,50,5.0,0.5104578627821211
50,27,5.0,0.4702072406566119
50,49,5.0,0.4119496039137633
50,73,6.0,0.5283897235069673
50,51,6.0,0.5012261651588994
51,28,5.0,0.4550117854819213
51,50,5.0,0.5028608933749601
51,74,5.0,0.44219422424264937
51,52,7.0,0.5466755453565162
52,29,5.0,0.6486766980387592
52,51,5.0,0.48670785475755496
52,75,6.0,0.42606262313923193
52,53,5.0,0.5554707954285031
53,30,5.0,0.5321840506123109
53,52,5.0,0.4217324103439788
53,76,5.0,0.44989521461682236
53,54,7.0,0.6385559780849475
54,31,5.0,0.5609026085533695
54,53,5.0,0.5579817217818192
54,77,5.0,0.4414587608126757
54,55,5.0,0.5203588256417025
55,32,5.0,0.5468650090369832
55,54,6.0,0.5992882195441268
55,78,5.0,0.4640385674914327
55,56,5.0,0.4602801513578591
56,33,5.0,0.5800535235279465
56,55,6.0,0.5421719047390176
56,79,6.0,0.5662235785068078
56,57,6.0,0.47202030346488755
57,34,5.0,0.5209927130203403
57,56,5.0,0.6937583627476919
57,80,5.0,0.4668979771834347
57,58,5.0,0.40738045347981255
58,35,5.0,0.6872266375377012
58,57,5.0,0.5339075896447741
58,81,5.0,0.5019091822524133
58,59,5.0,0.41993641592603936
59,36,5.0,0.4632526144011011
59,58,5.0,0.4879466254254122
59,82,5.0,0.45469475454947883
59,60,5.0,0.43231760733190283
60,37,5.0,0.5928723854854414
60,59,6.0,0.4368468936576861
60,83,5.0,0.4702679794957408
60,61,5.0,0.6806998574498878
61,38,6.0,0.4907698828880718
61,60,5.0,0.43353291253456405
61,84,5.0,0.4665527176149479
61,62,5.0,0.5158161665437009
62,39,5.0,0.42049445392840523
62,61,5.0,0.48276996337714956
62,85,5.0,0.5412024933127495
62,63,5.0,0.4355298471130465
63,40,5.0,0.4604877346790018
63,62,5.0,0.48955295312021324
63,86,6.0,0.36675684125811214
63,64,5.0,0.4740635422031368
64,41,5.0,0.6328405226523988
64,63,7.0,0.6747228725755314
64,87,6.0,0.603861514858274
64,65,5.0,0.3587585677280721
65,42,6.0,0.5035452194943965
65,64,5.0,0.39985178059077775
65,88,5.0,0.4202123152053932
65,66,5.0,0.5792643084621265
66,43,5.0,0.4373770013812322
66,65,5.0,0.3853111625276547
66,89,5.0,0.43654948133104904
66,67,5.0,0.4546238915107975
67,44,5.0,0.5609104393766782
67,66,5.0,0.4611909470122802
67,90,5.0,0.5181418160254495
67,68,5.0,0.5149319879575219
68,45,5.0,0.5095411274056428
68,67,5.0,0.48180385371739504
68,91,5.0,0.5934435223656143
69,46,8.0,0.40433250329825116
69,92,5.0,0.44116402366490187
69,70,5.0,0.5922876976839588
70,47,5.0,0.4617887227182055
70,69,8.0,0.4475507597841578
70,93,8.0,0.4459355286238558
70,71,7.0,0.3802844663634171
71,48,6.0,0.49508708279129215
71,70,5.0,0.43008312437484786
71,94,5.0,0.5693626051467436
71,72,5.0,0.5997014470878456
72,49,6.0,0.5177583692582134
72,71,6.0,0.4479134574398467
72,95,5.0,0.5368942802851353
72,73,5.0,0.5358948057401735
73,50,5.0,0.48053607587518116
73,72,6.0,0.6545657112956527
73,96,5.0,0.4759164121235618
73,74,5.0,0.4855692752956341
74,51,5.0,0.48180154978996603
74,73,5.0,0.606993154674384
74,97,5.0,0.3925863518122565
74,75,5.0,0.5011940369874898
75,52,5.0,0.5864097276772521
75,74,5.0,0.4469063704832564
75,98,5.0,0.5789505560178092
