tail,head,u,p_fail
0,1,7.0,0.2356895159402698
0,5,5.0,0.2201416537492411
0,6,5.0,0.19192935248338974
0,7,5.0,0.21348546597091797
1,2,5.0,0.304935147484221
1,0,5.0,0.207704549649467
1,9,6.0,0.20918995530197002
1,5,6.0,0.18722641687331304
1,4,5.0,0.20404527851099546
2,3,5.0,0.16483223308795905
2,5,5.0,0.19413888947665858
2,6,5.0,0.2891528700845965
3,4,5.0,0.2347214986365459
3,5,5.0,0.22019873178345595
3,7,7.0,0.2360174200892006
3,0,6.0,0.2652255550817148
4,5,5.0,0.21862448632541157
4,7,6.0,0.27285735389287546
4,6,5.0,0.23481245232893416
4,8,5.0,0.20505849769674211
4,3,5.0,0.2588474390784905
5,6,6.0,0.14039152911687014
5,4,5.0,0.1835734798072255
5,3,6.0,0.20813469111368432
5,2,5.0,0.17442654885773334
6,7,5.0,0.19537261983550094
6,4,5.0,0.18172575901615287
6,9,5.0,0.1813003566264036
6,8,6.0,0.3003974156211193
7,8,5.0,0.21973855425537853
7,0,5.0,0.19838809523000883
7,2,5.0,0.24361581364978002
7,5,5.0,0.19300512543655912
8,9,10.0,0.22840453151049972
8,3,5.0,0.2108063085005083
8,4,6.0,0.2552653027592619
9,0,5.0,0.1616343476108345
9,2,5.0,0.22434286464592954
9,5,6.0,0.20370132509726113
9,8,5.0,0.1681253547176104
