tail,head,u,p_fail
0,1,8.0,0.23440573345512267
1,2,10.0,0.23226913810025943
2,3,10.0,0.1631849429510719
3,4,10.0,0.22547386141734793
4,5,9.0,0.1876047669843788
5,6,10.0,0.20071882560999438
6,7,10.0,0.23385629659986207
7,8,10.0,0.20440078253050564
8,9,10.0,0.18079920010043754
9,10,9.0,0.14377028358322805
10,11,5.0,0.22940672243933397
10,305,5.0,0.16638156188897116
10,241,7.0,0.23204104187936553
10,496,5.0,0.2568730462374064
11,12,5.0,0.2322254748656689
12,13,5.0,0.24057998151247595
12,178,6.0,0.17686965459364035
13,14,5.0,0.19147438995026556
14,15,5.0,0.15072556655521582
15,16,6.0,0.1743691959996739
16,17,6.0,0.20019003669419383
17,18,5.0,0.1842458426029438
18,19,6.0,0.1749578594087914
18,281,7.0,0.23153470188607672
19,20,7.0,0.16948017890128764
19,193,6.0,0.21539224628440903
20,21,5.0,0.20103303663662736
20,299,5.0,0.2288014614367603
21,22,8.0,0.21272008794351818
21,353,6.0,0.19769075195410224
21,461,5.0,0.1924136334634201
22,23,5.0,0.22755263703613152
23,24,5.0,0.18846983297796494
23,433,6.0,0.176716471749772
24,25,5.0,0.21504372309202457
24,20,5.0,0.22389816774143495
25,26,6.0,0.22739656993415586
26,27,5.0,0.263678428709233
26,204,5.0,0.17406760407128208
27,28,5.0,0.18784398868140317
28,29,6.0,0.23931123395201825
29,30,5.0,0.18881259418702007
30,31,5.0,0.23356993913662916
31,32,5.0,0.21613067891087578
32,33,5.0,0.205493578847184
33,34,5.0,0.1734113500011329
34,35,7.0,0.16987799269507653
34,131,5.0,0.19184947276868203
35,36,6.0,0.21104588675533262
36,37,5.0,0.2365282870688002
37,38,5.0,0.22639762797090315
38,39,6.0,0.2750791458439708
39,40,6.0,0.18042299824049265
39,231,5.0,0.2672692671594891
40,41,5.0,0.191732264710232
41,42,5.0,0.2045490597087566
41,319,5.0,0.16508678569524773
42,43,6.0,0.19521947963908656
42,89,8.0,0.2724624661826842
43,44,5.0,0.21735765833841342
44,45,5.0,0.17982916952747885
45,46,5.0,0.17443886967885705
46,47,5.0,0.17777313763856972
47,48,5.0,0.2072708262922124
48,49,5.0,0.18750684187519995
49,50,5.0,0.24017984818935895
50,51,5.0,0.19877064484323556
51,52,5.0,0.2221706646709518
52,53,6.0,0.19482672638886314
53,54,5.0,0.19544175099930144
54,55,7.0,0.16725047625871556
55,56,5.0,0.14650883720205732
55,250,5.0,0.2444588418721878
56,57,5.0,0.15348286728240615
57,58,5.0,0.20452160862395688
58,59,5.0,0.20361431839403613
58,57,5.0,0.21464845008001207
59,60,5.0,0.2711082321778679
59,486,6.0,0.18822149419821482
60,61,6.0,0.231052179681972
60,113,6.0,0.22428418612641493
61,62,5.0,0.1819200452446637
62,63,5.0,0.2473918699084149
62,275,5.0,0.17298663385735907
63,64,5.0,0.186183214179302
63,272,7.0,0.19419851734020385
63,88,5.0,0.25399663718668397
64,65,5.0,0.2370834106916905
65,66,7.0,0.21280842138149209
65,11,7.0,0.15316863903275685
66,67,6.0,0.1663251877908498
67,68,5.0,0.2525506170880715
68,69,6.0,0.26832635877711064
69,70,5.0,0.22117246604838514
70,71,5.0,0.18045879506768278
71,72,5.0,0.16709691582452157
72,73,6.0,0.1882000045133738
72,67,5.0,0.19229759588654793
72,41,5.0,0.178737792830441
73,74,5.0,0.17311355441758158
74,75,5.0,0.1722163229708317
74,156,5.0,0.17216078158784015
75,76,6.0,0.21796992967286577
76,77,7.0,0.17930443919291078
76,231,5.0,0.19847670030308465
77,78,6.0,0.19131441796090576
78,79,5.0,0.273753311305562
79,80,5.0,0.20114220778646963
80,81,5.0,0.22560667821710348
81,82,5.0,0.1952069461646213
81,439,6.0,0.21707812495388593
82,83,6.0,0.249364115920762
83,84,5.0,0.17657233350484533
83,307,7.0,0.2108247076662437
84,85,5.0,0.24683145054476544
85,86,5.0,0.1967219301418769
85,320,5.0,0.23703178919484716
86,87,5.0,0.17908268609776212
86,490,5.0,0.18344626481368714
86,306,5.0,0.16545121089370987
87,88,5.0,0.1897972278513168
87,391,5.0,0.19102344465073895
88,89,6.0,0.2265979048613041
89,90,5.0,0.2511798959821925
89,232,5.0,0.13474155609741983
90,91,6.0,0.23281338612581892
90,161,5.0,0.20951618527773663
91,92,5.0,0.16342122926966685
91,144,6.0,0.22034251714827643
91,291,5.0,0.18093488174939268
92,93,5.0,0.18343934628543013
92,44,5.0,0.3173793741783701
