tail,head,u,p_fail
0,1,10.0,0.9468337770594423
0,3,5.0,0.8374836856633471
0,6,7.0,0.985282731581577
0,5,7.0,0.7244480765358193
1,2,9.0,0.99
1,0,5.0,0.9053299124585514
1,4,5.0,0.8825352669476939
1,3,5.0,0.7938809083601749
2,3,6.0,0.7174994347278834
2,0,5.0,0.7023602338390427
2,7,5.0,0.7838480037233826
2,8,6.0,0.7098269868474943
3,4,6.0,0.834650508472101
3,8,8.0,0.7067642173501313
3,0,5.0,0.8781119865224869
3,5,5.0,0.92336996525404
4,5,5.0,0.7196288921466749
4,9,5.0,0.9567237026767617
4,6,5.0,0.7719505065670063
4,2,7.0,0.9513717691299025
4,1,5.0,0.8543463552373285
4,0,5.0,0.9466798570716775
5,6,10.0,0.6888742602416974
6,7,8.0,0.7872868202836658
6,0,5.0,0.99
6,4,9.0,0.7291694892413187
7,8,6.0,0.5893566650812505
7,5,5.0,0.5977803330601774
7,9,10.0,0.5493004885574936
7,1,5.0,0.5825920154372782
8,9,9.0,0.7520974122970752
8,2,6.0,0.9691224197614847
8,3,7.0,0.7486543056162365
8,6,6.0,0.8397807372731905
8,7,5.0,0.786909307982317
8,0,7.0,0.8010265314937837
9,6,5.0,0.780068628996629
9,5,5.0,0.7793690452761999
9,3,5.0,0.8572986514508172
9,7,5.0,0.6706278257291665
