tail,head,u,p_fail
0,5,9.0,0.9274018123983085
0,1,10.0,0.8711688149501365
1,0,5.0,0.8320916038697153
1,6,5.0,0.6714003120012811
1,2,5.0,0.7503269818353759
2,1,6.0,0.99
2,7,5.0,0.8169965347831808
2,3,9.0,0.791478487368587
3,2,5.0,0.6682084397633903
3,8,5.0,0.8261619302695057
3,4,8.0,0.99
4,3,5.0,0.727647957368123
4,9,8.0,0.6929638720636504
5,0,5.0,0.7876786967937637
5,10,10.0,0.7380323583807549
5,6,5.0,0.7201752083612223
6,1,5.0,0.99
6,5,5.0,0.8921460267659248
6,11,6.0,0.6410452937167815
6,7,5.0,0.7855105665664806
7,2,5.0,0.9099063133595214
7,6,6.0,0.7576892411703176
7,12,6.0,0.8947080337594979
7,8,5.0,0.668234397039051
8,3,5.0,0.856561575185841
8,7,6.0,0.7863307838349705
8,13,5.0,0.8619691398008298
8,9,5.0,0.7850142125203753
9,4,5.0,0.7174526029864263
9,8,5.0,0.8401952519983893
9,14,9.0,0.8484724832831463
10,5,5.0,0.8725551634119262
10,15,7.0,0.6452777326683051
10,11,5.0,0.7346501378791668
11,6,5.0,0.7654494985793315
11,10,5.0,0.7588754610338504
11,16,6.0,0.7492268760388682
11,12,5.0,0.8021233955641498
12,7,6.0,0.9702122298103895
12,11,8.0,0.99
12,17,5.0,0.9423417702463317
12,13,6.0,0.8589715964772309
13,8,6.0,0.48569517323342926
13,12,6.0,0.7178794963733719
13,18,6.0,0.8580226788177501
13,14,5.0,0.689914486790622
14,9,5.0,0.9364541741317929
14,13,7.0,0.7166472618174514
14,19,10.0,0.8105749649690799
15,10,5.0,0.7416558745214191
15,16,10.0,0.8238423400422031
16,11,5.0,0.6381387201435007
16,15,7.0,0.7561976223084829
16,17,9.0,0.6965512292834862
17,12,5.0,0.6717525400858986
17,16,5.0,0.6197058162280046
17,18,10.0,0.9169052751416067
18,13,5.0,0.6700122010871152
18,17,5.0,0.8808011993294731
18,19,9.0,0.7741425393919773
19,14,5.0,0.8464988086881697
19,18,5.0,0.787744650176102
