tail,head,u,p_fail
0,5,9.0,0.19534301732890338
0,1,10.0,0.2041959800459217
1,0,5.0,0.20943228286624982
1,6,5.0,0.2787428863304695
1,2,5.0,0.21266254544524835
2,1,6.0,0.1801698916355671
2,7,5.0,0.21192114849992266
2,3,9.0,0.20807638777612816
3,2,5.0,0.3286256875614964
3,8,5.0,0.16170719379719886
3,4,8.0,0.22202941335526602
4,3,5.0,0.20809799393895895
4,9,8.0,0.25175859843690257
5,0,5.0,0.17173686044802994
5,10,10.0,0.1663887485598069
5,6,5.0,0.2109798516022262
6,1,5.0,0.22691137737211392
6,5,5.0,0.21378272615578942
6,11,6.0,0.22004326573923733
6,7,5.0,0.19876547131314828
7,2,5.0,0.23261918297550635
7,6,6.0,0.20401967268248453
7,12,6.0,0.18555262781147328
7,8,5.0,0.24938607856666872
8,3,5.0,0.17583339984548538
8,7,6.0,0.15735141737452904
8,13,5.0,0.18859083898498977
8,9,5.0,0.19600622415906538
9,4,5.0,0.19815367690019753
9,8,5.0,0.19129496671101906
9,14,9.0,0.21166000600115098
10,5,5.0,0.19014779163708578
10,15,7.0,0.17563333982560184
10,11,5.0,0.24675494982607693
11,6,5.0,0.19491399882553995
11,10,5.0,0.23571690531380296
11,16,6.0,0.205357042103371
11,12,5.0,0.2151755137132199
12,7,6.0,0.2521184095038141
12,11,8.0,0.15147240558527755
12,17,5.0,0.2368830068752812
12,13,6.0,0.20202004771721405
13,8,6.0,0.22802758106420576
13,12,6.0,0.1870390399883738
13,18,6.0,0.20030552972120233
13,14,5.0,0.19550947723650924
14,9,5.0,0.1695936951552351
14,13,7.0,0.19815793935456993
14,19,10.0,0.2624071002967349
15,10,5.0,0.24209996879613788
15,16,10.0,0.24692028389939705
16,11,5.0,0.1934177323409669
16,15,7.0,0.1948712601926973
16,17,9.0,0.1872378228332079
17,12,5.0,0.14698055523540884
17,16,5.0,0.1929855150548423
17,18,10.0,0.17887518769118177
18,13,5.0,0.22805092620679274
18,17,5.0,0.23003780175762448
18,19,9.0,0.21363817730066456
19,14,5.0,0.1750368258108601
19,18,5.0,0.18304200713451513
