tail,head,u,p_fail
0,23,9.0,0.8584049524208175
0,1,5.0,0.99
1,0,5.0,0.49603617593206195
1,24,5.0,0.5953341662364524
1,2,8.0,0.9023615781810737
2,1,6.0,0.6408350251850722
2,25,5.0,0.927996798357037
2,3,5.0,0.6348942887366469
3,2,5.0,0.6468564214120159
3,26,5.0,0.7076167568230325
3,4,6.0,0.713773582673033
4,3,5.0,0.924736215298805
4,27,5.0,0.875044710097729
4,5,6.0,0.76268761022243
5,4,5.0,0.7382549329468332
5,28,5.0,0.8771220332484827
5,6,5.0,0.7853450327326986
6,5,5.0,0.7079099921919905
6,29,5.0,0.8806533227676836
6,7,5.0,0.7439041931123626
7,6,5.0,0.99
7,30,6.0,0.7778881461730777
7,8,5.0,0.6823174381993282
8,7,5.0,0.8250727674710154
8,31,5.0,0.6620204485464187
8,9,5.0,0.6320027289555645
9,8,5.0,0.99
9,32,5.0,0.6281802317853649
9,10,5.0,0.739720884259246
10,9,5.0,0.7752436226329458
10,33,5.0,0.9089357013988691
10,11,6.0,0.8317472680020943
11,10,5.0,0.9839725041549002
11,34,5.0,0.6937049465736408
11,12,5.0,0.7774078565807766
12,11,5.0,0.7794378933545447
12,35,5.0,0.8935949543689761
12,13,5.0,0.5810653845170214
13,12,6.0,0.769380286327168
13,36,6.0,0.9425997919149585
13,14,5.0,0.9331081767093018
14,13,5.0,0.7921498524468045
14,37,5.0,0.8929205335731855
14,15,7.0,0.7422469422143315
15,14,6.0,0.8694675703189763
15,38,8.0,0.9579181033725592
15,16,5.0,0.6584492256804819
16,15,5.0,0.8578202148432951
16,39,5.0,0.8741752207574408
16,17,5.0,0.813821785699873
17,16,6.0,0.6723398151970428
17,40,5.0,0.9208083639389673
17,18,5.0,0.6426346074232056
18,17,5.0,0.6113385738068159
18,41,5.0,0.7560319395019413
18,19,5.0,0.5971311148310083
19,18,5.0,0.6920737194641671
19,42,6.0,0.7340964132660682
19,20,5.0,0.8214499046620592
20,19,5.0,0.7357111828400851
20,43,5.0,0.7295898085171391
20,21,6.0,0.5797438833535193
21,20,6.0,0.7537093207912569
21,44,5.0,0.9401022460974195
21,22,6.0,0.881434774087797
22,21,5.0,0.7268280948139959
22,45,6.0,0.7656123585296133
23,0,5.0,0.6614589358510611
23,46,9.0,0.7209456131897644
23,24,5.0,0.99
24,1,5.0,0.8781413662802953
24,23,5.0,0.8235664855725935
24,47,5.0,0.8393302129792377
24,25,5.0,0.7388920023501856
25,2,5.0,0.815852972558219
25,24,5.0,0.8187188312274313
25,48,5.0,0.7774880379601034
25,26,5.0,0.8490255373035647
26,3,5.0,0.7116413588900383
26,25,5.0,0.9169026802887951
26,49,5.0,0.7387230861763959
26,27,6.0,0.7511253859522289
27,4,5.0,0.8579926205902142
27,26,5.0,0.7953386504599292
27,50,5.0,0.7352460796073435
27,28,5.0,0.8344248731045744
28,5,5.0,0.9619331909746303
28,27,7.0,0.99
28,51,5.0,0.6733455511045742
28,29,6.0,0.8440762893287883
29,6,5.0,0.6584756454844666
29,28,5.0,0.7183613725323292
29,52,6.0,0.8795276705451246
29,30,6.0,0.7215846030375184
30,7,8.0,0.9112727907441919
30,29,5.0,0.763795842463754
30,53,5.0,0.8754206707765895
30,31,8.0,0.6217597667376373
31,8,5.0,0.7334453094989115
31,30,5.0,0.6972233811345561
31,54,6.0,0.6341727509045014
31,32,5.0,0.6303958028621525
32,9,5.0,0.8067899938303796
32,31,5.0,0.8885422376295911
32,55,5.0,0.7518971966245027
32,33,6.0,0.8425058085901154
33,10,6.0,0.9642490422593323
33,32,6.0,0.7967376329202386
33,56,6.0,0.8205702697127976
33,34,5.0,0.8302932504718404
34,11,8.0,0.9042013228198948
34,33,6.0,0.6697703595782324
34,57,5.0,0.872942817184652
34,35,5.0,0.8739601797983142
35,12,6.0,0.7254171962663997
35,34,5.0,0.7494670233918359
35,58,5.0,0.9280572943503158
35,36,8.0,0.6891831032095833
36,13,6.0,0.7414519004484559
36,35,6.0,0.929084084417432
36,59,6.0,0.7841739099321657
36,37,5.0,0.9317881617364844
37,14,5.0,0.8643102795326616
37,36,5.0,0.7492127676898246
37,60,5.0,0.7514417847764819
37,38,6.0,0.6483963761706518
38,15,5.0,0.99
38,37,5.0,0.8485200982199017
38,61,5.0,0.8699255616589365
38,39,5.0,0.7697702002297414
39,16,5.0,0.6691068360531474
39,38,5.0,0.8720577755859772
39,62,5.0,0.7839415635335248
39,40,5.0,0.8188573275939206
40,17,5.0,0.8277312310794976
40,39,6.0,0.8559249820343487
40,63,6.0,0.7613991507582218
40,41,6.0,0.7700642421271027
41,18,5.0,0.99
41,40,5.0,0.713201070008338
41,64,5.0,0.6926977999015724
41,42,5.0,0.5719785794031352
42,19,5.0,0.8588731636175345
42,41,5.0,0.9106035952798415
42,65,5.0,0.914810044287213
42,43,6.0,0.7712193011782429
43,20,7.0,0.99
43,42,5.0,0.99
43,66,5.0,0.6284185232883365
43,44,5.0,0.7237395549870266
44,21,5.0,0.7605121072941855
44,43,5.0,0.9038109731295002
44,67,5.0,0.6617018734072282
44,45,5.0,0.736823304698067
45,22,5.0,0.7047117185825953
45,44,5.0,0.6183061287483932
45,68,5.0,0.86633774944973
46,23,5.0,0.7098387142369992
46,69,5.0,0.6270457926131724
46,47,6.0,0.8217330500458053
47,24,5.0,0.684305694312609
47,46,6.0,0.7798951068564145
47,70,5.0,0.99
47,48,5.0,0.8817249600710654
48,25,5.0,0.9182979953925857
48,47,6.0,0.9387433471626633
48,71,6.0,0.9283741014580397
48,49,5.0,0.7754596857785594
49,26,7.0,0.7504305674331717
49,48,6.0,0.7343201001219017
49,72,6.0,0.731445300900122
49,50,5.0,0.6394701875928994
50,27,5.0,0.8639108461603486
50,49,5.0,0.6343060134575769
50,73,6.0,0.6860996854443094
50,51,6.0,0.5711738733505923
51,28,5.0,0.7560988221039834
51,50,5.0,0.9724129186427364
51,74,5.0,0.6812952473362088
51,52,7.0,0.8064120421665152
52,29,5.0,0.695852866384083
52,51,5.0,0.6883388418193878
52,75,6.0,0.99
52,53,5.0,0.6361080566648886
53,30,5.0,0.7926247619297381
53,52,5.0,0.99
53,76,5.0,0.7766350785442335
53,54,7.0,0.9785849813929158
54,31,5.0,0.7305428762287525
54,53,5.0,0.99
54,77,5.0,0.658035232883076
54,55,5.0,0.795381125097909
55,32,5.0,0.8156582193421559
55,54,6.0,0.99
55,78,5.0,0.6346544771770212
55,56,5.0,0.7156249320353103
56,33,5.0,0.8375654744204648
56,55,6.0,0.853096173629848
56,79,6.0,0.8518268331415202
56,57,6.0,0.7901588672716305
57,34,5.0,0.8741689276831001
57,56,5.0,0.7720173827949055
57,80,5.0,0.9458606647126967
57,58,5.0,0.9011817833518427
58,35,5.0,0.6293383501335678
58,57,5.0,0.7159229811040801
58,81,5.0,0.8668457114518058
58,59,5.0,0.7923467683591258
59,36,5.0,0.8608246798359991
59,58,5.0,0.7687233546920798
59,82,5.0,0.7500692329485236
59,60,5.0,0.6664413223660399
60,37,5.0,0.7770123821518499
60,59,6.0,0.8987348986896253
60,83,5.0,0.99
60,61,5.0,0.99
61,38,6.0,0.817057593171109
61,60,5.0,0.99
61,84,5.0,0.907599867657625
61,62,5.0,0.8278691006489267
62,39,5.0,0.6707230897955745
62,61,5.0,0.889615840802874
62,85,5.0,0.7242775269028804
62,63,5.0,0.7184734658972675
63,40,5.0,0.6649501302347679
63,62,5.0,0.7943107727488883
63,86,6.0,0.9180085813414179
63,64,5.0,0.99
64,41,5.0,0.7627130859193998
64,63,7.0,0.7895527105392941
64,87,6.0,0.688674535770561
64,65,5.0,0.6907464854739295
65,42,6.0,0.7506179150207204
65,64,5.0,0.8635881537607673
65,88,5.0,0.7984828410475183
65,66,5.0,0.8272332650291117
66,43,5.0,0.7148137249281925
66,65,5.0,0.831621362988385
66,89,5.0,0.927442594641952
66,67,5.0,0.9820049553774255
67,44,5.0,0.7165038904849846
67,66,5.0,0.6523205939408582
67,90,5.0,0.8489882350965365
67,68,5.0,0.6368450959951295
68,45,5.0,0.6940523055047798
68,67,5.0,0.816448039937159
68,91,5.0,0.7036128103800966
69,46,8.0,0.5937312488089613
69,92,5.0,0.99
69,70,5.0,0.777965157636755
70,47,5.0,0.8422849429949028
70,69,8.0,0.7283764283224873
70,93,8.0,0.9110317125332295
70,71,7.0,0.7466556153097915
71,48,6.0,0.8958006369272475
71,70,5.0,0.7296771462341023
71,94,5.0,0.8619311256407169
71,72,5.0,0.99
72,49,6.0,0.7556647608996081
72,71,6.0,0.6301288065460006
72,95,5.0,0.9388811927292953
72,73,5.0,0.7398218649641253
73,50,5.0,0.8484765061404467
73,72,6.0,0.786123640674274
73,96,5.0,0.8095971722857498
73,74,5.0,0.698922117112345
74,51,5.0,0.7585605500179123
74,73,5.0,0.7337133460066263
74,97,5.0,0.7170515245240326
74,75,5.0,0.7747511631413984
75,52,5.0,0.7891302060888797
75,74,5.0,0.5334815659270585
75,98,5.0,0.8378489658304323
75,76,8.0,0.6635388683907669
76,53,5.0,0.7185123889967858
76,75,5.0,0.8296864020912322
76,99,5.0,0.99
76,77,5.0,0.605900836253413
77,54,5.0,0.9269432028396599
77,76,7.0,0.7586532563158959
77,100,5.0,0.6836480766145188
77,78,5.0,0.615106581241888
78,55,6.0,0.8185242701619866
78,77,5.0,0.7083930312136691
78,101,5.0,0.8441052367252864
78,79,5.0,0.99
79,56,5.0,0.9798683058179339
79,78,5.0,0.6503216737792201
79,102,5.0,0.7672149969078473
79,80,5.0,0.8486536976694707
80,57,5.0,0.760178401855827
80,79,5.0,0.7711767942086072
80,103,6.0,0.9012855393789183
80,81,5.0,0.99
81,58,6.0,0.7355472188393788
81,80,5.0,0.723343690082504
81,104,6.0,0.8179619930685368
81,82,5.0,0.8418001815265884
82,59,5.0,0.6665107414845335
82,81,5.0,0.8337583349056832
82,105,8.0,0.7577554753261249
82,83,5.0,0.6778372089184881
83,60,5.0,0.7122750551284489
83,82,5.0,0.7658470316336571
83,106,5.0,0.5850279402232466
83,84,5.0,0.8233148166638705
84,61,5.0,0.7322002496885507
84,83,6.0,0.7128885001777094
84,107,6.0,0.661561845863095
84,85,5.0,0.9615459505941977
85,62,5.0,0.7897638084402737
85,84,5.0,0.7700962447888241
85,108,6.0,0.7181669466409007
85,86,5.0,0.8323895622443654
86,63,5.0,0.679543218823701
86,85,5.0,0.6861919607652304
86,109,5.0,0.9573783100104998
86,87,6.0,0.7533653331405891
87,64,5.0,0.7942252519537837
87,86,5.0,0.7794315315529624
87,110,5.0,0.7783538647820625
87,88,5.0,0.9678527132002777
88,65,5.0,0.9226450904576107
88,87,5.0,0.8779860270527178
88,111,6.0,0.7542146637754509
88,89,5.0,0.8938210779163884
89,66,6.0,0.9510379150800006
89,88,5.0,0.763152090950368
89,112,5.0,0.6349714799216499
89,90,6.0,0.7795727718372927
90,67,6.0,0.6949801828043701
90,89,5.0,0.7205576458797736
90,113,5.0,0.6229928044494583
90,91,6.0,0.8336774759809015
91,68,5.0,0.8032256515653426
91,90,5.0,0.8118817264840804
91,114,5.0,0.7615695093453856
92,69,5.0,0.8881395474709305
92,115,5.0,0.7992136540092211
92,93,5.0,0.766547472566641
93,70,5.0,0.7571475428291343
93,92,5.0,0.9340937246490161
93,116,8.0,0.8714893321135828
93,94,5.0,0.99
94,71,5.0,0.8089963778718197
94,93,5.0,0.8451387696247139
94,117,5.0,0.9297091418421378
94,95,5.0,0.8747221891577841
95,72,6.0,0.8760679139475389
95,94,5.0,0.6937724896344624
95,118,6.0,0.8208246322745428
95,96,5.0,0.7611638054980249
96,73,5.0,0.8460421914839336
96,95,6.0,0.9054474243607926
96,119,5.0,0.8252645393971438
96,97,6.0,0.9422183101155395
97,74,6.0,0.8869407251699801
97,96,6.0,0.9622118325592312
97,120,6.0,0.7501245421070178
97,98,6.0,0.7931899899684551
98,75,5.0,0.9788396085732365
98,97,5.0,0.99
98,121,6.0,0.6095266048570795
98,99,5.0,0.8293454721827177
99,76,5.0,0.7780536641870559
99,98,5.0,0.6892829522411943
99,122,5.0,0.8214961847731742
99,100,5.0,0.6650855783560317
100,77,6.0,0.9166229929442822
100,99,6.0,0.8713043910289994
100,123,5.0,0.66357086486402
100,101,5.0,0.99
101,78,5.0,0.6936126458094787
101,100,5.0,0.6928717367314805
101,124,5.0,0.99
101,102,5.0,0.8769139107485163
102,79,5.0,0.8116231302314271
102,101,6.0,0.7542898276385475
102,125,5.0,0.6156743588034692
102,103,5.0,0.9180665843778351
103,80,5.0,0.7455559071854307
103,102,5.0,0.8851522267116935
103,126,5.0,0.7131019747613113
103,104,5.0,0.7978030738964013
104,81,6.0,0.7417262656746503
104,103,6.0,0.7341936109131151
104,127,5.0,0.7716553090931907
104,105,5.0,0.8211764196276736
105,82,5.0,0.99
105,104,5.0,0.7573259466479748
105,128,7.0,0.7162001549364759
105,106,5.0,0.99
106,83,5.0,0.9477027824152563
106,105,5.0,0.783680946410819
106,129,5.0,0.8371616673263065
106,107,5.0,0.7338274510326052
107,84,5.0,0.7811372378500199
107,106,5.0,0.9287524420510893
107,130,5.0,0.7048014039147985
107,108,5.0,0.9019559003741086
108,85,5.0,0.7802574975914688
108,107,5.0,0.8464722630642435
108,131,5.0,0.5557500792455007
108,109,5.0,0.7107477229554844
109,86,5.0,0.7220730665396795
109,108,5.0,0.6940522119988403
109,132,6.0,0.99
109,110,5.0,0.9894688896062832
110,87,6.0,0.92873180369587
110,109,5.0,0.99
110,133,5.0,0.5747882588910439
110,111,5.0,0.7043347924033356
111,88,5.0,0.6583328324095641
111,110,5.0,0.9278963460178362
111,134,5.0,0.8031807714532708
111,112,5.0,0.8528974795382136
112,89,6.0,0.726738147620269
112,111,5.0,0.7450478354974429
112,135,5.0,0.9427553043295277
112,113,6.0,0.5443571105417566
113,90,5.0,0.6905238404651688
113,112,5.0,0.6203036578218365
113,136,5.0,0.6618397506702722
113,114,5.0,0.7084094183825103
114,91,5.0,0.8682078154123518
114,113,6.0,0.9278564147824865
