tail,head,u,p_fail
0,4,8.0,0.21132603672402994
0,1,10.0,0.24062801754362867
1,0,5.0,0.18770823622150012
1,5,6.0,0.2026108263645255
1,2,7.0,0.1450309774495518
2,1,5.0,0.17658317943472698
2,6,5.0,0.21401792198984695
2,3,5.0,0.23602636514303024
3,2,5.0,0.19172401693972874
3,7,5.0,0.2722635946571147
4,0,5.0,0.2604353751857603
4,8,7.0,0.19818867733302092
4,5,5.0,0.13925292951168186
5,1,5.0,0.15319052531277735
5,4,5.0,0.17797419049394173
5,9,9.0,0.23643977698528498
5,6,5.0,0.20952817343324256
6,2,5.0,0.14608376559183622
6,5,6.0,0.19325344079856502
6,7,6.0,0.2547599101281623
7,3,5.0,0.18906609510062583
7,6,5.0,0.17872028392121503
8,4,5.0,0.2721928934157941
8,9,9.0,0.20160872158015822
9,5,5.0,0.18612971101848716
9,8,5.0,0.21078579755548846
