tail,head,u,p_fail
0,1,8.0,0.20856016676590247
0,30,5.0,0.20347332968974255
1,2,5.0,0.15830574176203366
1,48,5.0,0.1760713921641365
1,0,5.0,0.23772590540703728
1,31,5.0,0.2053480923103276
2,3,6.0,0.22011832872553516
2,31,5.0,0.23307033226364027
2,0,6.0,0.261702752511433
2,34,6.0,0.18171742879418626
2,8,5.0,0.17997322822931483
3,4,5.0,0.1741019291416932
3,38,5.0,0.1827738845523057
3,36,5.0,0.17441357582501402
3,33,5.0,0.19955048394498076
4,5,6.0,0.19677923212112308
4,16,5.0,0.21821986450270955
5,6,5.0,0.1672884689974848
5,12,5.0,0.1813164211372432
6,7,5.0,0.2110798560135712
6,14,5.0,0.22209707546982355
6,20,6.0,0.14129144882441821
7,8,6.0,0.18272947367956371
7,39,6.0,0.19253429777342057
7,27,5.0,0.14725182843164755
8,9,5.0,0.21392434405559066
8,5,7.0,0.23959176490876102
8,2,5.0,0.14943364597947226
8,25,5.0,0.15815539326007563
9,10,5.0,0.2307061183326553
9,3,5.0,0.23713230890049172
10,11,5.0,0.16524034013031644
10,37,5.0,0.172461540784916
10,8,6.0,0.2207940104739619
10,14,5.0,0.192840574135014
10,48,6.0,0.18495635936603783
11,12,5.0,0.2540263428104636
11,2,5.0,0.2091365153690394
11,6,5.0,0.15223114251269398
12,13,5.0,0.2077456411746062
12,4,6.0,0.16198904630522867
12,25,5.0,0.22354793235659162
12,45,6.0,0.23174008380577227
13,14,5.0,0.2135992650411198
13,43,5.0,0.2298645780633958
13,28,5.0,0.26852909924056784
13,5,5.0,0.22303291499739497
13,27,7.0,0.1891467890817673
14,15,5.0,0.16974915359362153
15,16,5.0,0.20684815570149448
15,17,5.0,0.17123923964996943
15,7,5.0,0.1611773925619587
15,18,5.0,0.18661355742913643
15,3,7.0,0.15317325215556124
16,17,5.0,0.16455523667641642
16,41,5.0,0.21561422708609745
17,18,5.0,0.18623867974936997
17,49,10.0,0.19100931747389696
18,19,5.0,0.19922402628331895
19,20,5.0,0.14918521597031148
19,4,5.0,0.20566547239228372
19,0,5.0,0.19988513470573016
20,21,5.0,0.19864839368899898
20,24,5.0,0.21055445497549377
21,22,5.0,0.14454317200590466
21,31,5.0,0.26642473763736424
22,23,6.0,0.19110341079952917
22,27,5.0,0.1612869874648978
22,35,6.0,0.20337404063963974
23,24,5.0,0.16528019878457345
23,19,5.0,0.2020017319804096
24,25,6.0,0.21689377148684144
24,48,5.0,0.16410112315954672
24,9,5.0,0.22704116188128234
24,16,5.0,0.20397168730654225
24,21,5.0,0.21075154318001021
25,26,6.0,0.21249693873764153
25,20,5.0,0.21597928246471998
25,14,6.0,0.2366001620568643
26,27,5.0,0.2275535359843056
26,34,5.0,0.2151539717668691
27,28,6.0,0.17833546699381048
28,29,5.0,0.20877706998915105
28,37,5.0,0.1839460068266436
28,21,5.0,0.16093563871051686
28,42,5.0,0.19876253788967513
28,1,5.0,0.17440773316520394
29,30,6.0,0.23712527178354478
29,33,5.0,0.19887191761253672
29,35,6.0,0.20136249708669932
29,41,5.0,0.22466227719306275
30,31,5.0,0.18784154811242781
31,32,5.0,0.19244841384455175
31,6,5.0,0.23817793988362945
31,28,8.0,0.1625142314863956
32,33,6.0,0.17561148506900653
32,30,6.0,0.19602913295530777
32,23,6.0,0.22498545264589867
33,34,5.0,0.20763593583588885
33,3,6.0,0.16812198899786532
34,35,5.0,0.17422564526870724
34,27,5.0,0.25787793930857383
34,2,6.0,0.20971673910003258
35,36,5.0,0.18228131548127857
35,40,5.0,0.185986806511242
36,37,5.0,0.3504978954743108
37,38,5.0,0.24453492789718673
37,24,6.0,0.15646717833813648
37,7,6.0,0.18669963960755978
37,18,5.0,0.22290390717395112
37,11,6.0,0.19190399177062484
38,39,5.0,0.23726445451293587
38,16,6.0,0.2605916970808995
38,44,8.0,0.2002269405087895
39,40,5.0,0.20904055867372812
40,41,6.0,0.1950036007029191
40,46,5.0,0.22831750510059823
40,8,5.0,0.25046173167076335
40,17,7.0,0.2300914118167544
40,15,5.0,0.1700122895131615
40,5,5.0,0.22396097703680462
41,42,5.0,0.18336968955256616
41,9,6.0,0.25997140949055775
42,43,5.0,0.21481129367954888
42,17,5.0,0.2344017858986782
42,34,6.0,0.19936921523750784
42,28,6.0,0.1990322117492648
42,4,5.0,0.21335000039006757
43,44,5.0,0.1990780919763523
43,12,5.0,0.25344693007275015
44,45,5.0,0.16850879114710446
44,11,5.0,0.2216567100033635
45,46,5.0,0.1831523640893066
45,28,5.0,0.22757373662489855
45,13,5.0,0.15274195863342097
45,43,5.0,0.2425568955821985
45,33,6.0,0.1909309892228958
45,16,5.0,0.16621238423186935
45,17,5.0,0.22269876152947085
46,47,5.0,0.1943286581876126
46,9,6.0,0.2084893980540531
46,39,5.0,0.2404479570374346
46,48,7.0,0.1698029730809987
47,48,5.0,0.17908504348918175
47,17,7.0,0.20242681951223906
47,39,5.0,0.21777113596989683
48,49,5.0,0.17996729144244838
48,25,6.0,0.17756656794477602
48,45,5.0,0.2245318707560438
49,8,5.0,0.231797272187796
