tail,head,u,p_fail
0,15,8.0,0.6003592973494344
0,1,5.0,0.5315834646936904
1,0,7.0,0.629882360275534
1,16,7.0,0.559962345767339
1,2,8.0,0.5452205590444466
2,1,5.0,0.403831964349224
2,17,7.0,0.5235959863323953
2,3,5.0,0.6643720809544794
3,2,5.0,0.5416413522493834
3,18,5.0,0.3738078047443612
3,4,5.0,0.48411739215899324
4,3,5.0,0.44529400039112815
4,19,6.0,0.509238581880171
4,5,5.0,0.638026707746601
5,4,5.0,0.5552264186329514
5,20,5.0,0.5083068936387735
5,6,6.0,0.5375499992161946
6,5,7.0,0.47768483075618356
6,21,5.0,0.6140310799241155
6,7,5.0,0.5400283363784628
7,6,6.0,0.509543714348304
7,22,5.0,0.4901461078044949
7,8,7.0,0.4455369313315789
8,7,5.0,0.5062863908973083
8,23,5.0,0.5283858736303564
8,9,6.0,0.5222266290841778
9,8,5.0,0.4865892763031293
9,24,5.0,0.43073809202715846
9,10,5.0,0.4401133411420825
10,9,5.0,0.5867265555102236
10,25,6.0,0.6472978322080392
10,11,5.0,0.5862605774794882
11,10,7.0,0.5159108376575039
11,26,5.0,0.4045734169564865
11,12,5.0,0.505158240564194
12,11,5.0,0.5492267082454176
12,27,6.0,0.5299556638953169
12,13,6.0,0.5247380404482522
13,12,5.0,0.5240367746980139
13,28,6.0,0.6617157980574957
13,14,5.0,0.4822226687011004
14,13,5.0,0.46698770276169305
14,29,5.0,0.3886508505502043
15,0,6.0,0.5904086303006079
15,30,5.0,0.47483144462105165
15,16,6.0,0.6615218160196483
16,1,5.0,0.43059130490819847
16,15,5.0,0.4514286678395031
16,31,5.0,0.5650676523820078
16,17,5.0,0.5333630155755286
17,2,5.0,0.6874767749366536
17,16,5.0,0.5882795657820464
17,32,6.0,0.5069322505112941
17,18,5.0,0.3361627760238525
18,3,5.0,0.5476940014366408
18,17,5.0,0.529232147916711
18,33,6.0,0.5886234951978484
18,19,5.0,0.5050288834313597
19,4,6.0,0.4622348480907673
19,18,5.0,0.48912427312663165
19,34,5.0,0.4811269111955984
19,20,5.0,0.5058104676211417
20,5,6.0,0.4757618635907577
20,19,5.0,0.41652502001848474
20,35,5.0,0.512089842604837
20,21,5.0,0.38340995211644663
21,6,6.0,0.4638167494296442
21,20,5.0,0.6019382520771542
21,36,6.0,0.4998455197543023
21,22,5.0,0.4296240788526914
22,7,5.0,0.4424158670482674
22,21,6.0,0.4292337674375798
22,37,6.0,0.49474727952082204
22,23,5.0,0.47245431501464036
23,8,5.0,0.45423021682294584
23,22,5.0,0.3747473653222532
23,38,5.0,0.5262302766346698
23,24,5.0,0.5693788646935436
24,9,5.0,0.40345876225409283
24,23,5.0,0.4093426227557284
24,39,5.0,0.6182209304242389
24,25,5.0,0.40439139361886356
25,10,5.0,0.49412609148531916
25,24,5.0,0.6525707166545213
25,40,5.0,0.4918372094055697
25,26,5.0,0.4547277912186739
26,11,5.0,0.44095378049981404
26,25,6.0,0.44331390514762675
26,41,5.0,0.5038501405896847
26,27,5.0,0.5782375632315886
27,12,5.0,0.5436368500976672
27,26,5.0,0.5226537845024307
27,42,5.0,0.46578370478142356
27,28,6.0,0.43578117442833453
28,13,6.0,0.3963873519279971
28,27,5.0,0.5190182745632947
28,43,5.0,0.40696943767702887
28,29,5.0,0.504156199932569
29,14,5.0,0.6212619541830662
29,28,5.0,0.5247205522770538
29,44,5.0,0.487918063739133
30,15,5.0,0.5828397577954889
30,45,6.0,0.5575311995704642
30,31,6.0,0.4772664644726571
31,16,5.0,0.45205483430769317
31,30,6.0,0.7449369541968388
31,46,5.0,0.7254158272778793
31,32,5.0,0.4917722767424833
32,17,5.0,0.46123388717192365
32,31,6.0,0.4504567178189886
32,47,5.0,0.5902060023424006
32,33,5.0,0.4710539408473666
33,18,6.0,0.4272223483398901
33,32,7.0,0.43444866824490663
33,48,6.0,0.5905669228130256
33,34,5.0,0.6148704220052958
34,19,5.0,0.551764425625408
34,33,6.0,0.4719412795180843
34,49,5.0,0.38319777352886847
34,35,5.0,0.42082830550084976
35,20,5.0,0.4506494614361394
35,34,5.0,0.36104096106375566
35,50,5.0,0.5617910675369139
35,36,5.0,0.5530432640951664
36,21,5.0,0.5675606460834365
36,35,5.0,0.5816952381671101
36,51,5.0,0.461637881221928
36,37,5.0,0.5331300373474536
37,22,5.0,0.563134181363235
37,36,5.0,0.3789686216725649
37,52,7.0,0.3939922092118764
37,38,5.0,0.469502424031691
38,23,5.0,0.47688144108246366
38,37,5.0,0.6358718768043685
38,53,5.0,0.5155942154158715
38,39,5.0,0.4881898556248612
39,24,6.0,0.6527727800351532
39,38,5.0,0.4729058883783119
39,54,5.0,0.5774765861915443
39,40,5.0,0.652889342892508
40,25,5.0,0.5326124175314647
40,39,5.0,0.4352126635902638
40,55,5.0,0.44769918779505036
40,41,7.0,0.45589548724586443
41,26,5.0,0.5382379868056594
41,40,5.0,0.5994889776790128
41,56,7.0,0.4490826305863583
41,42,5.0,0.5502051858189122
42,27,5.0,0.5959701597095604
42,41,6.0,0.5733940443912047
42,57,6.0,0.5107023377357988
42,43,5.0,0.45582091063921504
43,28,6.0,0.4168674327246225
43,42,5.0,0.41503424361557784
43,58,5.0,0.47017964849593863
43,44,5.0,0.3790700643262544
44,29,6.0,0.5207079388122009
44,43,5.0,0.4503280089743311
44,59,6.0,0.5218726133676181
45,30,6.0,0.5474514164059165
45,60,5.0,0.5025599085431497
45,46,5.0,0.8292350107034824
46,31,5.0,0.4691663470720924
