tail,head,u,p_fail
1,0,10.0,0.45757750840707395
2,5,7.0,0.46273081561577295
2,3,8.0,0.4329441220917576
2,8,5.0,0.5291131925476177
2,7,5.0,0.45870249246567646
2,0,5.0,0.4918579465803527
3,8,6.0,0.5536146341070589
3,7,5.0,0.4397878814790846
3,4,6.0,0.47798396564077966
4,0,5.0,0.6911317696527277
4,1,5.0,0.5700653234543804
5,0,6.0,0.41181639368907513
5,1,5.0,0.49405505467778177
6,0,5.0,0.5441804634712241
6,4,5.0,0.6016216474341098
6,5,5.0,0.5112997727468277
7,4,5.0,0.46174868756502724
7,6,5.0,0.448105681978122
7,1,5.0,0.5507975926321163
7,5,5.0,0.5240395478796217
8,9,10.0,0.46271481301751793
8,6,6.0,0.48601882049878714
8,4,7.0,0.46973955187050465
8,5,6.0,0.5574131726939083
9,7,6.0,0.4508406706030131
9,1,5.0,0.5378449220930902
9,0,6.0,0.5681218617220476
9,6,5.0,0.5378315985625299
9,4,5.0,0.44118845546568525
9,5,5.0,0.6117703499530772
