tail,head,u,p_fail
0,4,5.0,0.24177658645366984
0,1,10.0,0.175254756441662
1,0,5.0,0.20721941461864027
1,5,5.0,0.22602780811204057
1,2,6.0,0.26439365684165533
2,1,5.0,0.20781659572510092
2,6,5.0,0.18439714145564098
2,3,5.0,0.18034603426160573
3,2,5.0,0.18955917733780675
3,7,5.0,0.18136822119147245
4,0,5.0,0.22639873158613266
4,8,8.0,0.23479510141252466
4,5,5.0,0.22297193017702993
5,1,5.0,0.23916299406175387
5,4,5.0,0.18683989726967942
5,9,6.0,0.21174180370109777
5,6,5.0,0.18878671583706638
6,2,5.0,0.20131405870723748
6,5,8.0,0.24034255733580842
6,7,6.0,0.19910992711562733
7,3,8.0,0.15119894661661537
7,6,6.0,0.19255753042048998
8,4,6.0,0.17971816920042455
8,9,5.0,0.15948977260641894
9,5,5.0,0.1776406186761347
9,8,5.0,0.2309984699814691
