tail,head,u,p_fail
0,10,5.0,0.449611804295149
0,1,6.0,0.5513374367135627
1,0,6.0,0.452518032301162
1,11,5.0,0.5550695048262175
1,2,5.0,0.5278151503254992
2,1,5.0,0.44438437202177483
2,12,5.0,0.39033671118104074
2,3,5.0,0.5532052369048724
3,2,6.0,0.5006216193756503
3,13,6.0,0.4835702380107002
3,4,6.0,0.49192033010290254
4,3,5.0,0.649045471824478
4,14,6.0,0.4499739072025286
4,5,5.0,0.4983541924673796
5,4,5.0,0.4574845851248824
5,15,6.0,0.4364547270296537
5,6,5.0,0.6044846093751004
6,5,5.0,0.5639622841121346
6,16,5.0,0.5004221475044188
6,7,5.0,0.5462315005558368
7,6,5.0,0.5892196541060292
7,17,9.0,0.5611530542700367
7,8,5.0,0.453642205215054
8,7,5.0,0.4667553261820559
8,18,5.0,0.5882293074977094
8,9,5.0,0.5786983826069426
9,8,5.0,0.4452363006002292
9,19,5.0,0.4198358713780043
10,0,5.0,0.3642691489370648
10,20,6.0,0.6600281725246326
10,11,6.0,0.4697022545385006
11,1,5.0,0.4579059551537895
11,10,5.0,0.3799980597345291
11,21,5.0,0.632529123977292
11,12,5.0,0.5279850633232871
12,2,5.0,0.46938083650396445
12,11,5.0,0.6201629263097215
12,22,6.0,0.47571265228068754
12,13,5.0,0.37305032092798524
13,3,6.0,0.6101174144640108
13,12,5.0,0.5050193569287504
13,23,7.0,0.5125626374351138
13,14,5.0,0.44705669889307914
14,4,6.0,0.659650313687613
14,13,6.0,0.7053690378699501
14,24,5.0,0.4367104061051047
14,15,6.0,0.44121186270189705
15,5,5.0,0.5522749843677599
15,14,6.0,0.6401137639809983
15,25,6.0,0.4539846366390654
15,16,6.0,0.4390778446212227
16,6,5.0,0.48267752051004625
16,15,6.0,0.5017402429324596
16,26,5.0,0.47829674782257875
16,17,5.0,0.6414283520208619
17,7,5.0,0.568023428490583
17,16,8.0,0.45516660556784305
17,27,5.0,0.6473094884474216
17,18,6.0,0.48058133393565294
18,8,5.0,0.4532555260802099
18,17,5.0,0.5433755995516099
18,28,5.0,0.4984759468650357
18,19,5.0,0.47216373162186626
19,9,7.0,0.5324883671140591
19,18,5.0,0.540348972722018
19,29,5.0,0.34793848430437124
20,10,5.0,0.5737690017856323
20,30,5.0,0.536238859021497
20,21,6.0,0.4687477736699989
21,11,6.0,0.46296044610352893
21,20,5.0,0.45684625379039356
21,31,5.0,0.48949304391814097
21,22,5.0,0.42960297327217795
22,12,5.0,0.5889667274814239
22,21,8.0,0.5297059660170857
22,32,5.0,0.5520557304270068
22,23,5.0,0.5362376507791746
23,13,5.0,0.5895965097139446
23,22,5.0,0.45267837192340643
23,33,5.0,0.5156932399638982
23,24,5.0,0.38381380471787235
24,14,5.0,0.535984921520802
24,23,5.0,0.43473339679191636
24,34,5.0,0.4083585014164045
24,25,5.0,0.668611781881126
25,15,7.0,0.5524240518176532
25,24,6.0,0.49676224171011246
25,35,6.0,0.5023374153252649
25,26,5.0,0.428504927902949
26,16,5.0,0.47651701567757204
26,25,5.0,0.36511302607002516
26,36,5.0,0.6181467510917047
26,27,5.0,0.42176511904441477
27,17,6.0,0.5397125038837918
27,26,6.0,0.4703304851712085
27,37,5.0,0.629549686617667
27,28,7.0,0.4145135821371608
28,18,5.0,0.6977661733048104
28,27,7.0,0.4136478023416917
28,38,6.0,0.3781085938465743
28,29,5.0,0.39741257669466384
29,19,5.0,0.49558834788500433
29,28,5.0,0.5155956477068064
29,39,6.0,0.47867615696800625
30,20,5.0,0.45233273707689675
30,40,5.0,0.538970788384498
30,31,5.0,0.47002122301838545
31,21,5.0,0.6220768014074158
31,30,5.0,0.3929955827397335
31,41,5.0,0.8094736819087879
31,32,5.0,0.4599029104530969
32,22,5.0,0.5404620739081892
32,31,5.0,0.4966760119772298
32,42,5.0,0.5057518322956521
32,33,5.0,0.5399218838871396
33,23,5.0,0.4532317493298804
33,32,5.0,0.41337433921715877
33,43,6.0,0.5330341049424838
33,34,5.0,0.5668367272901088
34,24,5.0,0.7359962648124356
34,33,5.0,0.5692391538082902
34,44,6.0,0.5453613303539738
34,35,5.0,0.38803279125710716
35,25,5.0,0.3805290351248343
35,34,5.0,0.4489835450744829
35,45,5.0,0.37196617028731926
35,36,6.0,0.42395318367399604
36,26,5.0,0.5728348533966109
36,35,7.0,0.5355048089926175
36,46,5.0,0.6372078811159061
36,37,5.0,0.5169507643430483
37,27,6.0,0.4668474365673754
37,36,6.0,0.7142387147810552
37,47,5.0,0.531000865870896
37,38,6.0,0.5031897847590517
38,28,5.0,0.5303072089138182
38,37,6.0,0.5432055371093312
38,48,5.0,0.5476825041152048
38,39,5.0,0.5544900158071904
39,29,5.0,0.43463231165205957
39,38,5.0,0.43794007209241054
39,49,5.0,0.3931580919090588
40,30,5.0,0.4731467878742959
40,50,5.0,0.5871986799050359
40,41,5.0,0.40501160526817853
41,31,5.0,0.3608667499754245
41,40,6.0,0.47909578026225697
41,51,5.0,0.7138103791675483
41,42,5.0,0.4344478645397923
42,32,6.0,0.47024062155077817
42,41,7.0,0.528746041213166
42,52,5.0,0.4195094301900182
42,43,5.0,0.4157675085910986
43,33,5.0,0.5030029953806076
43,42,8.0,0.4421789455256619
43,53,5.0,0.5810168782506799
43,44,5.0,0.529867539900533
44,34,8.0,0.5580206277903442
44,43,5.0,0.5742740692510404
44,54,5.0,0.3722615582426458
44,45,5.0,0.37345943581737856
45,35,5.0,0.371208614372458
45,44,6.0,0.5902181698602837
45,55,5.0,0.5162522232934876
45,46,6.0,0.44770254688433486
46,36,5.0,0.4410655589112211
46,45,5.0,0.5850553611553044
46,56,5.0,0.49645738679412543
46,47,8.0,0.5206365670130765
47,37,5.0,0.668345812675041
47,46,6.0,0.518897515213338
47,57,5.0,0.506006216406596
47,48,5.0,0.41693896411506304
48,38,6.0,0.4886040365611223
48,47,6.0,0.5365085965434064
48,58,5.0,0.45957449825806457
48,49,5.0,0.34629789257244925
49,39,5.0,0.5167444553995987
49,48,5.0,0.5426060063593138
49,59,5.0,0.6359000418223116
50,40,5.0,0.4637646081487439
50,60,5.0,0.39818921832057713
50,51,5.0,0.4855153104583645
51,41,5.0,0.5410201341573759
51,50,5.0,0.5662218663252663
51,61,5.0,0.5006869168982128
51,52,5.0,0.49586878166768084
52,42,5.0,0.6431259020675744
52,51,5.0,0.5642696087733099
52,62,6.0,0.39915300166427964
52,53,5.0,0.42702264894935144
53,43,5.0,0.48110486499578026
53,52,5.0,0.4118563312884256
53,63,5.0,0.5013162703094297
53,54,5.0,0.4452055991656457
54,44,6.0,0.5199481868347267
54,53,5.0,0.48102885013323576
54,64,5.0,0.5677592381684865
54,55,5.0,0.5039154822066971
55,45,5.0,0.41901728772577485
55,54,5.0,0.4980440478657077
