tail,head,u,p_fail
0,4,8.0,0.501289013182864
0,1,10.0,0.4688283718957323
1,0,5.0,0.5993684680871703
1,5,6.0,0.5910870911136986
1,2,7.0,0.5672143826304582
2,1,5.0,0.4923426985491086
2,6,5.0,0.5938597348620384
2,3,5.0,0.49628616779312407
3,2,5.0,0.5362522084237735
3,7,5.0,0.5838599419358057
4,0,5.0,0.5644968212373788
4,8,7.0,0.6539764233626186
4,5,5.0,0.5350181656621289
5,1,5.0,0.3883857708867166
5,4,5.0,0.42013772856431786
5,9,9.0,0.6122398522804557
5,6,5.0,0.47576099792380305
6,2,5.0,0.5298473627159722
6,5,6.0,0.4400506130440918
6,7,6.0,0.5809939315577634
7,3,5.0,0.4719548202039717
7,6,5.0,0.6222390441194933
8,4,5.0,0.46163428896467235
8,9,9.0,0.5913027230037103
9,5,5.0,0.5532265068560549
9,8,5.0,0.4486527990759635
