tail,head,u,p_fail
1,28,5.0,0.8309505053807466
1,38,6.0,0.6694478224488272
1,8,5.0,0.7680934492362
2,30,6.0,0.9515604608212961
2,26,5.0,0.6397125926708007
2,25,6.0,0.8216735606122761
3,8,5.0,0.8129581765351159
3,1,5.0,0.821472536144561
4,6,5.0,0.8307747230064098
4,22,5.0,0.9018056732063257
4,31,5.0,0.8610703727857246
4,12,8.0,0.8460134163184896
4,34,6.0,0.9139908985884317
5,39,5.0,0.8830407642150742
5,38,7.0,0.7842328955717943
6,49,5.0,0.6649906424637652
8,29,5.0,0.9004864478572513
9,17,6.0,0.759095739666356
9,25,6.0,0.99
10,37,5.0,0.7348582507189875
10,40,5.0,0.6670321970772088
10,28,7.0,0.9470272932320078
11,45,6.0,0.7146437741199052
11,44,5.0,0.6384053276365821
11,33,6.0,0.953229238097476
12,36,6.0,0.6424436198710695
12,34,5.0,0.9731391603239361
12,16,5.0,0.6923146498336551
12,46,7.0,0.8490790290292713
12,33,5.0,0.8258403533294051
12,27,6.0,0.6083589753138585
12,10,7.0,0.7967536257762577
13,2,6.0,0.7497910878963999
13,4,9.0,0.8137456781397197
13,16,6.0,0.8647299674394495
13,1,5.0,0.99
14,31,5.0,0.770499624565168
14,32,8.0,0.7865861639334937
14,0,5.0,0.99
15,44,5.0,0.8900811202032003
15,25,5.0,0.8949782232775958
17,24,6.0,0.6347362782773368
19,1,6.0,0.6474660765954742
20,35,5.0,0.7348445463443983
20,6,5.0,0.7761968171262414
20,26,6.0,0.8591193266076025
21,20,7.0,0.99
22,6,6.0,0.661613257936245
22,21,5.0,0.7506354863761282
23,18,5.0,0.8771187870805623
23,39,5.0,0.8313041995085471
23,28,5.0,0.9444417992368316
23,9,5.0,0.7643697232704172
25,28,6.0,0.6975794224024294
25,31,5.0,0.99
25,32,6.0,0.8524743507416078
26,42,5.0,0.6668768993085386
26,24,5.0,0.7575879108080262
28,7,5.0,0.7903480554686955
29,48,5.0,0.6376465700565963
29,2,5.0,0.8954494883441211
31,7,5.0,0.8153671293314096
32,17,5.0,0.7543397044111044
32,41,5.0,0.7223775418684775
33,10,6.0,0.99
33,43,5.0,0.7868821359996279
33,23,5.0,0.7086592942520142
34,36,6.0,0.585450143543481
34,49,6.0,0.6782664784665514
34,1,5.0,0.8826039813397947
36,49,5.0,0.99
36,11,9.0,0.6678374486578309
36,18,6.0,0.5850077379994574
37,6,6.0,0.7989423424594156
37,38,5.0,0.7892663143554128
37,19,5.0,0.9045218473050914
38,25,6.0,0.7143838777021325
40,31,5.0,0.8076583618910029
40,0,6.0,0.601419199784666
40,29,5.0,0.6601087769553557
41,31,7.0,0.7320191230820337
42,30,6.0,0.743262091219871
42,9,5.0,0.8604873474040796
43,7,5.0,0.9544960324992909
44,8,5.0,0.6420026802924916
44,48,5.0,0.99
44,25,5.0,0.7102412166353644
45,19,5.0,0.7460502352954561
45,5,5.0,0.9412471225834294
45,10,5.0,0.5545264322358879
45,3,5.0,0.639381127118906
46,7,5.0,0.7021822369901912
46,16,6.0,0.8049090589611952
47,25,6.0,0.9354921931201908
47,8,5.0,0.9378023678414555
47,21,5.0,0.6936464030330249
48,35,6.0,0.8903952316247896
48,42,5.0,0.7472044715673104
49,32,5.0,0.99
49,2,5.0,0.763539367698297
