tail,head,u,p_fail
0,19,5.0,0.4920789052653048
0,9,5.0,0.32896739332465746
0,7,5.0,0.46693518839141035
1,2,6.0,0.43165409464760435
1,9,5.0,0.5547370682294609
1,0,5.0,0.4653581131353154
2,8,8.0,0.475920282287929
2,19,7.0,0.6119642820359282
2,14,7.0,0.42719814125723427
2,18,5.0,0.524322489343665
2,16,5.0,0.3762741711657831
3,9,5.0,0.5067751763235444
3,18,6.0,0.5317364438187924
3,14,5.0,0.5688340526309764
3,16,5.0,0.43694425298774453
4,10,5.0,0.5245583338734136
4,5,7.0,0.5244401058020016
4,18,5.0,0.49855970588220155
4,3,5.0,0.5113787657700584
4,19,5.0,0.5360021898920443
5,6,5.0,0.5307495019290971
5,17,5.0,0.4306115747389695
5,3,6.0,0.4178944429781192
5,10,5.0,0.728148594884041
5,19,5.0,0.666857874423351
6,8,9.0,0.4057973986770964
6,7,5.0,0.534932601110833
6,10,6.0,0.5493433527339673
6,17,5.0,0.5596483744211377
7,2,6.0,0.510641313848534
7,15,5.0,0.43510061689142343
7,18,6.0,0.4865039581030724
7,11,5.0,0.4644896740473754
7,19,6.0,0.5101802352962941
8,3,5.0,0.4802719004542389
8,11,5.0,0.49022121797457874
8,15,5.0,0.5825359904068622
8,17,5.0,0.6013588403061332
10,18,5.0,0.4188205818077303
10,16,7.0,0.466668232719451
10,19,6.0,0.4440726189961188
10,1,5.0,0.6007425240729944
10,3,5.0,0.4955671741711606
10,14,6.0,0.6213885117170469
10,7,7.0,0.46543431025269544
10,9,5.0,0.5019538070102938
11,17,7.0,0.40842309367669066
11,9,5.0,0.6078866471006291
12,17,5.0,0.47353048143533405
12,4,8.0,0.40014806084191257
12,2,5.0,0.4574826249070806
12,9,5.0,0.3538495800634105
13,6,5.0,0.4976193973696428
13,2,7.0,0.508508158589816
15,17,5.0,0.5220794730273081
15,11,6.0,0.6259836959538354
15,19,6.0,0.4779287559861411
17,3,10.0,0.5643792677079885
18,9,5.0,0.5239749625436056
19,18,6.0,0.4857090841317547
