tail,head,u,p_fail
0,1,9.0,0.7110314185159928
1,2,5.0,0.99
1,50,6.0,0.8797042258512777
2,3,6.0,0.7955649548820186
2,147,5.0,0.8669080199380821
3,4,6.0,0.99
3,75,5.0,0.7763027356214093
3,98,7.0,0.721440474059353
4,5,5.0,0.9633094639461582
4,55,6.0,0.9057303342996512
4,46,6.0,0.9193774490127672
5,6,5.0,0.99
6,7,5.0,0.8685068891945609
7,8,5.0,0.8310182308327644
8,9,6.0,0.8746705650079479
8,11,5.0,0.9049138422552044
9,10,5.0,0.8448096712464388
9,132,5.0,0.8236788728374699
10,11,5.0,0.6973551147248103
11,12,5.0,0.6832047052938677
11,191,5.0,0.99
11,93,5.0,0.8842695225849154
12,13,5.0,0.7243583414753428
12,92,5.0,0.8821324148624422
13,14,5.0,0.9480027661303971
13,93,5.0,0.734642263876363
14,15,5.0,0.5717889312712139
14,150,5.0,0.9478643965781152
15,16,5.0,0.808042672450481
15,63,5.0,0.8636321529904731
15,113,5.0,0.7961183015774707
16,17,7.0,0.8133679939566202
16,113,6.0,0.9822869445468909
16,168,5.0,0.9021876369134658
17,18,5.0,0.99
18,19,5.0,0.7698743069045358
18,197,5.0,0.99
18,70,5.0,0.854337193057615
18,67,5.0,0.6872637720608865
19,20,6.0,0.8952024411132058
20,21,5.0,0.8895833163633352
20,156,5.0,0.9130871933091083
21,22,5.0,0.6700846343294383
21,156,6.0,0.5704393649341849
22,23,6.0,0.8059315150017556
22,113,5.0,0.6844125365677521
22,109,5.0,0.9855967468570027
22,112,5.0,0.7427543166493926
22,123,5.0,0.7564788689543555
23,24,5.0,0.7831784285991502
24,25,6.0,0.6486956034775994
24,34,5.0,0.99
25,26,5.0,0.7081258064982938
26,27,5.0,0.8611165907003964
27,28,5.0,0.8676054462937719
28,29,5.0,0.6957128505741407
29,30,6.0,0.9866045287134515
29,22,5.0,0.6910137852308229
29,61,5.0,0.8364196636189538
29,110,5.0,0.99
30,31,5.0,0.7520742104251349
30,14,5.0,0.9038963992038547
30,47,6.0,0.8716029679762749
31,32,6.0,0.7038737026273133
31,80,5.0,0.99
32,33,6.0,0.8263746826728288
32,140,6.0,0.99
33,34,6.0,0.685483530505663
33,46,5.0,0.8970110761519579
34,35,5.0,0.9408344568239371
34,41,6.0,0.9799465134258658
34,197,5.0,0.6097070018842718
34,113,5.0,0.7064690800713072
35,36,7.0,0.9552983668033884
36,37,8.0,0.99
36,41,7.0,0.8153207600304196
37,38,5.0,0.8130767157708357
38,39,6.0,0.9154849567653724
38,59,5.0,0.7019237897720783
38,42,5.0,0.99
39,40,5.0,0.6925078347227521
39,175,7.0,0.8783210515070792
40,41,6.0,0.8637201447313096
41,42,5.0,0.6792489556901273
41,124,7.0,0.99
41,162,6.0,0.8462644363435201
42,43,6.0,0.7835774857338192
43,44,5.0,0.9432057730364269
43,84,5.0,0.801919226641497
44,45,5.0,0.8739694786151134
44,145,5.0,0.7907413013050062
45,46,5.0,0.8650976555300931
46,47,6.0,0.6778148364805765
47,48,5.0,0.99
48,49,5.0,0.7943781881526798
49,50,5.0,0.8817678509386134
49,101,5.0,0.5925219331619441
49,41,5.0,0.6338773769116579
50,51,5.0,0.8230178025071647
50,110,5.0,0.8839224499386863
50,154,5.0,0.8659144349033536
51,52,5.0,0.8372973561663435
51,58,6.0,0.99
51,13,5.0,0.8253048020096799
52,53,5.0,0.7320132652127974
52,58,5.0,0.7537652599344907
53,54,5.0,0.5578062436432487
53,5,5.0,0.7371386942829754
54,55,5.0,0.6349129457367373
55,56,5.0,0.8595981370916782
55,71,5.0,0.9288268822446218
56,57,5.0,0.6878373737255322
57,58,5.0,0.806287314837506
57,94,6.0,0.80861095286483
58,59,6.0,0.8800457449908642
58,19,6.0,0.732985937087607
59,60,7.0,0.7683160519640256
59,74,5.0,0.8478185473671953
59,156,5.0,0.9752995205929068
59,141,6.0,0.683530482466737
60,61,6.0,0.6061401761189708
60,173,6.0,0.7819259418637693
60,176,6.0,0.928627834823725
61,62,5.0,0.8702756536549038
62,63,6.0,0.6826756158107987
62,125,5.0,0.8936576415644844
62,92,5.0,0.8620167019595046
62,9,5.0,0.8652097527172673
63,64,7.0,0.7481114774532639
63,20,5.0,0.9582950637367565
64,65,5.0,0.9873720162774448
64,134,5.0,0.6183057703731104
64,60,6.0,0.7946826725509459
64,78,5.0,0.709813275382186
65,66,6.0,0.6663671899556487
66,67,5.0,0.6309282365204043
67,68,6.0,0.8996489674324725
67,35,6.0,0.7338495201014776
68,69,5.0,0.7876455320232739
69,70,6.0,0.9316501693015184
69,157,6.0,0.6480242153042933
70,71,5.0,0.6904686931054101
70,121,5.0,0.99
71,72,5.0,0.6921822832723598
72,73,5.0,0.7657958781862153
73,74,5.0,0.6872194185018775
73,88,5.0,0.907567737386004
73,182,5.0,0.7848864362086663
74,75,5.0,0.99
74,12,5.0,0.7878081456109468
75,76,5.0,0.99
76,77,5.0,0.7872793458107084
77,78,5.0,0.6651952900979559
77,43,5.0,0.7554792811635919
77,145,5.0,0.99
77,83,5.0,0.8666160235267603
78,79,5.0,0.7728949484608608
79,80,5.0,0.6815551694148141
79,19,5.0,0.9867233548849859
79,146,5.0,0.7399748106881064
79,154,5.0,0.8478846733155555
