tail,head,u,p_fail
0,1,9.0,0.5945032524179127
1,2,5.0,0.4509407757212518
1,50,6.0,0.5119353842297
2,3,6.0,0.5229169711185352
2,147,5.0,0.5059102341459809
3,4,6.0,0.436725540369789
3,75,5.0,0.49976170992080243
3,98,7.0,0.564598084960599
4,5,5.0,0.5137184942848351
4,55,6.0,0.6532358972279156
4,46,6.0,0.4369974852000293
5,6,5.0,0.3817615619017054
6,7,5.0,0.5688665617914039
7,8,5.0,0.42488079727873523
8,9,6.0,0.5548888212545039
8,11,5.0,0.4341517813705705
9,10,5.0,0.4723359461906272
9,132,5.0,0.3863551732469145
10,11,5.0,0.663829897173908
11,12,5.0,0.35791163388104474
11,191,5.0,0.49705156138547474
11,93,5.0,0.3998700495076088
12,13,5.0,0.5137208002141392
12,92,5.0,0.5347326074599095
13,14,5.0,0.4449780813668212
13,93,5.0,0.533518073264607
14,15,5.0,0.6127325491351978
14,150,5.0,0.44813551074041397
15,16,5.0,0.5441922561240421
15,63,5.0,0.5506930904155717
15,113,5.0,0.6445539973759098
16,17,7.0,0.48567057401249386
16,113,6.0,0.5391253265971657
16,168,5.0,0.5854008138090998
17,18,5.0,0.5911989756474607
18,19,5.0,0.4481359333377582
18,197,5.0,0.545627038759636
18,70,5.0,0.5434633442143796
18,67,5.0,0.5004359887522932
19,20,6.0,0.6097021257890729
20,21,5.0,0.5434831731999081
20,156,5.0,0.45599412022977354
21,22,5.0,0.5861300894448789
21,156,6.0,0.46967321557894665
22,23,6.0,0.4613787063838166
22,113,5.0,0.6062225908173092
22,109,5.0,0.6113259705270305
22,112,5.0,0.5063149223326662
22,123,5.0,0.49753095409129655
23,24,5.0,0.5463605112773811
24,25,6.0,0.47427031695880567
24,34,5.0,0.5125848697388078
25,26,5.0,0.622499362096462
26,27,5.0,0.48660261596380566
27,28,5.0,0.5728040138405014
28,29,5.0,0.5004078871268427
29,30,6.0,0.4488879705481701
29,22,5.0,0.5943393839102662
29,61,5.0,0.5718684601746566
29,110,5.0,0.5425627714175912
30,31,5.0,0.4395714674853454
30,14,5.0,0.504935503829866
30,47,6.0,0.536262553305165
31,32,6.0,0.3416117030225348
31,80,5.0,0.5743355804740556
32,33,6.0,0.4389306686476018
32,140,6.0,0.4953958040249038
33,34,6.0,0.4375958162631585
33,46,5.0,0.4959214087121895
34,35,5.0,0.4838008831134518
34,41,6.0,0.3744643631279129
34,197,5.0,0.5574450652903189
34,113,5.0,0.6181354462871732
35,36,7.0,0.5186110976073623
36,37,8.0,0.5036983516268715
36,41,7.0,0.470347787520736
37,38,5.0,0.5167523360648439
38,39,6.0,0.45896323892404306
38,59,5.0,0.5072259464124016
38,42,5.0,0.5885637185930046
39,40,5.0,0.4738792316501274
39,175,7.0,0.47322426790179806
40,41,6.0,0.5011383019060501
41,42,5.0,0.49673445964259283
41,124,7.0,0.6228781836516988
41,162,6.0,0.5689886213435538
42,43,6.0,0.6229869280888418
43,44,5.0,0.5327079575047361
43,84,5.0,0.3998379207588174
44,45,5.0,0.5401041774426036
44,145,5.0,0.44523967438442735
45,46,5.0,0.5066099907530665
46,47,6.0,0.36168885555719577
47,48,5.0,0.5041253304153029
48,49,5.0,0.6063558400343665
49,50,5.0,0.4577671687878687
49,101,5.0,0.5015825696280912
49,41,5.0,0.559221063382584
50,51,5.0,0.4635179401695977
50,110,5.0,0.36527602905295475
50,154,5.0,0.4988258241954381
51,52,5.0,0.44941141863979145
51,58,6.0,0.477022715696786
51,13,5.0,0.535536412606888
52,53,5.0,0.5648705319683553
52,58,5.0,0.4736069200335401
53,54,5.0,0.5980564001636216
53,5,5.0,0.487541997767238
54,55,5.0,0.508787137329354
55,56,5.0,0.39347605134054797
55,71,5.0,0.5161609559663671
56,57,5.0,0.3285652180718384
57,58,5.0,0.5018032022696548
57,94,6.0,0.4223971818920692
58,59,6.0,0.6754661840917346
58,19,6.0,0.4948946474263015
59,60,7.0,0.5613279283959135
59,74,5.0,0.43483732365177985
59,156,5.0,0.596658559711304
59,141,6.0,0.46802464463797666
60,61,6.0,0.3813816937240078
60,173,6.0,0.48599906193637227
60,176,6.0,0.5632271886726373
61,62,5.0,0.3863043348576463
62,63,6.0,0.47923192410094706
62,125,5.0,0.4804511749923819
62,92,5.0,0.4344690135584818
62,9,5.0,0.588714599081029
63,64,7.0,0.3927693122266992
63,20,5.0,0.5165503111744084
64,65,5.0,0.7315543305809526
64,134,5.0,0.593876142807905
64,60,6.0,0.4659532002359896
64,78,5.0,0.43581644521305307
65,66,6.0,0.5909808197095394
66,67,5.0,0.3741030288751086
67,68,6.0,0.5704393610218467
67,35,6.0,0.4818934279375427
68,69,5.0,0.3612695110771899
69,70,6.0,0.5220393143294882
69,157,6.0,0.46020707493125274
70,71,5.0,0.5181186814607277
70,121,5.0,0.6100182879179119
71,72,5.0,0.4228150693569271
72,73,5.0,0.5842243739113462
73,74,5.0,0.507869110437935
73,88,5.0,0.43106687990711845
73,182,5.0,0.38876042837994285
74,75,5.0,0.4998968071752278
74,12,5.0,0.562565438417222
75,76,5.0,0.594685954126417
76,77,5.0,0.45173404160368286
77,78,5.0,0.49782887057907943
77,43,5.0,0.5248216029846837
77,145,5.0,0.4236449406352783
77,83,5.0,0.5061750389126036
78,79,5.0,0.5687799259701183
79,80,5.0,0.4824318773743018
79,19,5.0,0.6079510000402181
79,146,5.0,0.5892505143689319
79,154,5.0,0.4834112376079191
79,43,5.0,0.4759327381684193
80,81,5.0,0.41063715441952015
80,43,5.0,0.45047340700207544
80,17,6.0,0.5530534865207297
80,122,5.0,0.4494670103504831
