tail,head,u,p_fail
0,8,5.0,0.18069763895072463
0,1,8.0,0.22020284531791173
1,0,7.0,0.18447787210813782
1,9,7.0,0.20145693917808394
1,2,7.0,0.22273859178956426
2,1,5.0,0.22402108033739526
2,10,5.0,0.2137971804274543
2,3,6.0,0.16133350382917294
3,2,5.0,0.13967594638335923
3,11,5.0,0.1988294711699086
3,4,5.0,0.2604427653397514
4,3,5.0,0.1897184165561215
4,12,5.0,0.19615595093509347
4,5,5.0,0.22092070610302056
5,4,6.0,0.19559147006942776
5,13,5.0,0.2554784779529142
5,6,5.0,0.2389842465608572
6,5,5.0,0.14593493792163606
6,14,5.0,0.20566951918394902
6,7,5.0,0.21608135755815608
7,6,5.0,0.1936639963998916
7,15,5.0,0.22404150517369953
8,0,7.0,0.17846167219914225
8,16,5.0,0.2048825974735646
8,9,6.0,0.1887305431844561
9,1,6.0,0.1888768595892091
9,8,5.0,0.24445764036094922
9,17,5.0,0.2183822770054592
9,10,5.0,0.2152042321643459
10,2,6.0,0.22613945884321637
10,9,5.0,0.2614092959634675
10,18,5.0,0.18497074888848936
10,11,5.0,0.2420948099804967
11,3,7.0,0.26682623648191167
11,10,5.0,0.2064141473065836
11,19,5.0,0.2211145799574049
11,12,5.0,0.2540997660881689
12,4,7.0,0.19660795177231127
12,11,7.0,0.22214186207548547
12,20,6.0,0.18225407946957925
12,13,5.0,0.2501042870262329
13,5,6.0,0.24167761056210357
13,12,5.0,0.1842352226412992
13,21,5.0,0.17871009624925194
13,14,5.0,0.20503822925309076
14,6,5.0,0.18499232924741305
14,13,7.0,0.1687100504212999
14,22,5.0,0.1781334498508466
14,15,7.0,0.20587060195910173
15,7,6.0,0.18281906824975455
15,14,5.0,0.16418059597471757
15,23,5.0,0.16429432100092967
16,8,5.0,0.2418940253964761
16,24,6.0,0.18366075693549183
16,17,5.0,0.20341710461128382
17,9,5.0,0.18924901046657316
17,16,5.0,0.20181370986712854
17,25,5.0,0.19089637416422528
17,18,6.0,0.24994620346509328
18,10,6.0,0.13531446569066016
18,17,6.0,0.2373096740377096
18,26,5.0,0.17556935684183228
18,19,5.0,0.21974465585349534
19,11,5.0,0.20144055075063944
19,18,7.0,0.2596118014244042
19,27,6.0,0.21138006354601707
19,20,5.0,0.20287597971119453
20,12,5.0,0.1899487493377406
20,19,6.0,0.17795809548755115
20,28,5.0,0.17303995210114748
20,21,5.0,0.18937741376338346
21,13,5.0,0.16538269203689648
21,20,5.0,0.17991219635492153
21,29,6.0,0.1755273034279065
21,22,7.0,0.17249931143031072
22,14,5.0,0.17825810760792785
22,21,6.0,0.19395756006328163
22,30,5.0,0.17604946336091323
22,23,5.0,0.20901088822507444
23,15,5.0,0.2108287953177449
23,22,5.0,0.1567823305866053
23,31,5.0,0.194974835640067
24,16,5.0,0.1729143309915907
24,32,5.0,0.17248358300170252
24,25,5.0,0.20583596874283133
25,17,6.0,0.18909970848647056
25,24,5.0,0.18797694993268138
25,33,5.0,0.20626641012482427
25,26,5.0,0.22534653690762463
26,18,5.0,0.2345716143530767
26,25,7.0,0.17070104103522804
26,34,5.0,0.21023750066578906
26,27,7.0,0.166648317188287
27,19,5.0,0.12128363724621755
27,26,5.0,0.149585539768753
27,35,5.0,0.19177786576017675
27,28,5.0,0.2252094739862207
28,20,5.0,0.21461754142395062
28,27,5.0,0.2205531601123187
28,36,5.0,0.21932008742005404
28,29,5.0,0.13913469830176708
29,21,6.0,0.18015631871827895
29,28,7.0,0.17284114720007748
29,37,5.0,0.19595294932490104
29,30,6.0,0.23382936548854266
30,22,5.0,0.2373904852969666
30,29,7.0,0.25956081706252354
30,38,5.0,0.1974862505265504
30,31,6.0,0.18012214082846012
31,23,5.0,0.21760281493978156
31,30,5.0,0.2041350086945739
31,39,5.0,0.2564248813562346
32,24,5.0,0.1733696326799394
32,40,5.0,0.2739602226473925
32,33,7.0,0.2547960859492174
33,25,5.0,0.23232877114002576
33,32,6.0,0.17521466750376768
33,41,6.0,0.18349269302315718
33,34,5.0,0.15839646293214363
34,26,5.0,0.23733314282134335
34,33,5.0,0.22643645122370804
34,42,5.0,0.1770756049585902
34,35,5.0,0.24881482520695186
35,27,5.0,0.2173603111763679
35,34,5.0,0.2061078929765155
35,43,6.0,0.20080815053821147
35,36,5.0,0.2364619169050559
36,28,5.0,0.18818859027626167
36,35,5.0,0.18534493964020404
36,44,5.0,0.24526790667437656
36,37,5.0,0.15638682377202104
37,29,5.0,0.1869927087433541
37,36,6.0,0.20150031829896214
37,45,5.0,0.2646557075489345
37,38,7.0,0.22581299804359892
38,30,5.0,0.17883632854181575
38,37,8.0,0.254868709181986
38,46,7.0,0.16941942905874924
38,39,6.0,0.19758628862236952
39,31,6.0,0.1657135124608556
39,38,5.0,0.22493973574471327
39,47,6.0,0.20591579776751345
40,32,5.0,0.15793777498111172
40,48,5.0,0.17822663168377853
40,41,5.0,0.19342261418754214
41,33,6.0,0.24108498794085623
41,40,5.0,0.24305546506758754
41,49,7.0,0.20161431450857825
41,42,5.0,0.24941229194038927
42,34,5.0,0.17368952673580834
42,41,5.0,0.17446963175028113
42,43,5.0,0.1889047176367662
43,35,5.0,0.17846819440627482
43,42,5.0,0.18486130950708177
43,44,6.0,0.18763558686644496
44,36,5.0,0.23308644841652956
44,43,5.0,0.17308953465180077
44,45,9.0,0.2014071415765799
45,37,5.0,0.21733197877959567
45,44,6.0,0.24398777930483392
45,46,5.0,0.2322650868688593
46,38,5.0,0.22313574506068432
46,45,5.0,0.2216160538880259
46,47,5.0,0.19849288939700585
47,39,6.0,0.1941809649082228
47,46,5.0,0.19142586993396093
48,40,5.0,0.2914751126636912
48,49,5.0,0.16722025610682723
49,41,5.0,0.20750864621441442
49,48,6.0,0.19130869582103482
