tail,head,u,p_fail
1,9,8.0,0.5985115244734738
2,1,5.0,0.5140813703731795
2,5,5.0,0.4726311884493324
2,8,5.0,0.4543185197074029
2,9,5.0,0.5327926113436712
2,4,5.0,0.50583428147274
3,1,5.0,0.47486475970586794
3,4,5.0,0.5032804789645339
4,1,7.0,0.45559669247307016
4,0,5.0,0.5551913913245484
5,0,6.0,0.4675652044228307
5,3,5.0,0.6008133100862426
5,8,5.0,0.5311964125680996
5,4,6.0,0.5465604294583778
6,9,6.0,0.42427054159904426
6,3,5.0,0.5128664415306954
6,0,5.0,0.5587440885450311
6,8,6.0,0.4333531602470133
6,5,5.0,0.4804270147640642
7,9,6.0,0.5024520841323679
7,6,5.0,0.4069297232496784
7,0,5.0,0.5242045691249371
7,4,5.0,0.5676654198253099
7,3,5.0,0.4395188945868031
7,5,5.0,0.5269944384299413
8,0,5.0,0.4106599857128203
8,3,6.0,0.49710624308412993
8,1,5.0,0.3923845073828475
8,9,5.0,0.5915940981218816
9,0,10.0,0.5316275653833171
