tail,head,u,p_fail
0,1,10.0,0.8037455521414074
0,5,6.0,0.793670913385226
0,69,5.0,0.7687595451425436
1,2,5.0,0.6972745649923913
1,65,5.0,0.7593639630674837
1,68,5.0,0.8188855646262742
1,82,5.0,0.8028257214782624
1,48,5.0,0.8009867492803441
2,3,5.0,0.705738125810044
2,32,5.0,0.7021776954005206
2,61,6.0,0.9171817794929462
2,59,6.0,0.7412360307069725
2,65,5.0,0.5572875796593204
3,4,5.0,0.832035304413544
3,99,5.0,0.7078363222195709
3,83,5.0,0.962466366820737
4,5,6.0,0.8187283917438306
4,82,6.0,0.8958892874159258
5,6,5.0,0.7838673550518785
5,44,5.0,0.6171545802845766
5,66,6.0,0.6128177799504627
6,7,5.0,0.7322040835786285
6,76,5.0,0.9476920634407011
6,12,5.0,0.8761211955373542
7,8,6.0,0.70594303069787
8,9,6.0,0.5953746196405556
9,10,5.0,0.8935321253416929
9,11,5.0,0.8571861505705235
9,74,7.0,0.7068649329882897
9,23,5.0,0.8891023097458632
9,99,5.0,0.99
10,11,7.0,0.6683685875675
10,17,5.0,0.8698543742034922
11,12,6.0,0.8136847838894203
12,13,5.0,0.8606700049655569
12,86,6.0,0.5776982114882371
12,58,5.0,0.99
13,14,5.0,0.6443935940462977
13,95,8.0,0.8752247024826771
13,32,5.0,0.7944704211862046
14,15,5.0,0.7987611994003307
14,32,5.0,0.99
14,75,5.0,0.6239676742926381
14,65,6.0,0.7944137880376823
15,16,5.0,0.7391913436517665
15,42,5.0,0.6591028153049433
15,74,7.0,0.696708763600784
15,73,5.0,0.683049259267248
15,72,5.0,0.7596534710476295
16,17,6.0,0.6465972415820902
16,19,5.0,0.7526338282980434
16,48,5.0,0.6382171345490446
17,18,5.0,0.7108948134921143
17,67,5.0,0.8760742519864076
18,19,6.0,0.8325872571179563
18,86,5.0,0.7235467998498195
18,7,6.0,0.7862142437499933
19,20,5.0,0.6833527481023013
19,67,5.0,0.9089237916585353
20,21,5.0,0.8137194557974929
20,19,5.0,0.7898621559102635
20,14,5.0,0.962318460642737
20,84,6.0,0.8181781157653918
20,22,5.0,0.8221199851601512
21,22,5.0,0.8734678776673598
21,89,6.0,0.684737601930963
22,23,5.0,0.9162681299592462
22,30,5.0,0.9722289263038335
22,69,5.0,0.7400325958005911
22,43,5.0,0.7872178260962117
23,24,5.0,0.7570481052515732
24,25,5.0,0.7886381002314057
24,89,5.0,0.8797412748917124
25,26,5.0,0.7452409405911775
25,64,5.0,0.6485702027436293
26,27,5.0,0.7861789223257083
26,49,5.0,0.6884383065138986
27,28,5.0,0.9086694751194124
27,55,6.0,0.7754510528342342
27,61,6.0,0.686837911351887
27,54,5.0,0.8666590972041214
28,29,5.0,0.607744551759688
28,11,5.0,0.6820371550532375
28,72,5.0,0.7265977917929192
28,10,5.0,0.7164331558211464
29,30,6.0,0.8865531495609063
29,12,6.0,0.7349261775923757
29,68,5.0,0.7797124142832028
30,31,5.0,0.8501464916317115
30,13,5.0,0.8417097224840794
30,81,5.0,0.6025705699690559
30,5,6.0,0.7857575576891275
30,99,7.0,0.942430438088392
31,32,5.0,0.9217330664785095
31,34,6.0,0.7643121185734539
31,79,5.0,0.8471277407743587
31,42,5.0,0.9755818283792804
31,86,5.0,0.7463520920002451
31,54,6.0,0.7882915135339879
31,50,6.0,0.6359745483585661
32,33,5.0,0.8622113430847111
33,34,6.0,0.9781421094392151
34,35,7.0,0.7956624884943596
34,76,7.0,0.6461318770135202
34,37,5.0,0.7434338878053235
34,72,6.0,0.6399843772100023
35,36,5.0,0.8512820240604193
35,87,5.0,0.8418009383479552
35,69,5.0,0.7509827198504666
35,47,8.0,0.99
35,92,5.0,0.8739257833035255
36,37,6.0,0.6354326645597346
37,38,5.0,0.6019216838895486
38,39,5.0,0.8758130998869658
38,40,6.0,0.8852446501016354
38,28,6.0,0.6549588502853023
39,40,6.0,0.710287663242931
39,54,5.0,0.5876974661870102
39,78,7.0,0.99
39,59,6.0,0.6518152723443948
40,41,5.0,0.7927299551050107
40,98,5.0,0.7150810165621011
41,42,5.0,0.7755573570900204
41,0,5.0,0.8320528929428858
41,14,5.0,0.6219510537321922
42,43,5.0,0.49572397789514516
42,35,7.0,0.8645808912167956
42,84,6.0,0.6464176777662658
43,44,5.0,0.7430104361840122
43,86,6.0,0.8813445294037203
44,45,5.0,0.49054619957280504
44,17,6.0,0.8741199551629979
44,32,5.0,0.7920125196783764
45,46,5.0,0.9874419852213132
45,82,5.0,0.7900108148579708
45,70,5.0,0.7777214369107791
45,37,6.0,0.8397090702004324
46,47,5.0,0.99
46,3,5.0,0.875439525326271
46,69,6.0,0.8403153483782365
46,37,5.0,0.8284630107217676
46,19,6.0,0.6464301079691934
47,48,5.0,0.679614866341119
47,8,5.0,0.9712181092954819
48,49,6.0,0.8170462391030345
48,2,5.0,0.651532239094152
48,56,5.0,0.7814019398009369
48,85,5.0,0.7102768108732995
48,74,5.0,0.7644152345281815
49,50,6.0,0.9379695856055476
49,11,5.0,0.711123672346173
49,25,5.0,0.7463883532418839
50,51,6.0,0.8006868034581839
50,91,6.0,0.7818614437331936
50,81,6.0,0.6884086334931867
50,89,5.0,0.8160628403423229
51,52,5.0,0.8470772837829602
51,47,5.0,0.7630017871537245
51,11,5.0,0.99
51,90,6.0,0.63535914049762
51,15,5.0,0.7419611572939171
51,69,5.0,0.749683682091485
52,53,5.0,0.99
52,51,5.0,0.7097708246773822
53,54,5.0,0.7607425175369076
53,48,6.0,0.99
53,13,6.0,0.7303606566917494
53,21,5.0,0.7796772254267388
53,70,5.0,0.5688285367503257
54,55,6.0,0.99
54,93,9.0,0.7187300968446052
55,56,5.0,0.7806032850023406
55,76,5.0,0.8543877409491535
56,57,6.0,0.6643997003743074
56,89,6.0,0.8274175162917141
57,58,5.0,0.8897708680944476
57,87,5.0,0.6075479975646024
57,64,5.0,0.9161881911326152
58,59,6.0,0.8031080084926633
58,98,6.0,0.6759262607715293
59,60,5.0,0.8334641683309227
59,95,5.0,0.8103223871357331
60,61,5.0,0.722249460911455
60,16,5.0,0.8705264956164043
60,99,6.0,0.7182117730076922
60,89,6.0,0.8758736441070454
60,47,5.0,0.9092459099428901
61,62,5.0,0.8644821038944731
62,63,5.0,0.7756884536821798
62,43,5.0,0.7967978382179086
62,34,5.0,0.7395094219264797
63,64,5.0,0.8249571726445819
63,83,5.0,0.7611284589230795
63,35,5.0,0.7744882281749834
64,65,5.0,0.80782954623339
64,87,5.0,0.8086880576364601
64,36,5.0,0.897907508205938
64,88,6.0,0.7093937706831883
65,66,5.0,0.5336679772824456
65,14,5.0,0.8351029506341835
65,97,5.0,0.7223835993290648
66,67,5.0,0.7216060427913868
66,92,5.0,0.7751190913001916
67,68,5.0,0.7598649721910404
67,6,6.0,0.9235706462026162
67,60,5.0,0.8274117177163686
67,33,5.0,0.7447436720968799
68,69,5.0,0.7212097100987886
68,50,7.0,0.7107367038782266
68,34,6.0,0.8323386779980875
68,71,7.0,0.5216262296624472
68,9,5.0,0.9051315036447845
68,81,7.0,0.7677008846499099
69,70,5.0,0.7215462774400936
70,71,6.0,0.9463607634656479
70,17,6.0,0.8308303761421127
71,72,5.0,0.8996290878924476
71,92,6.0,0.7308071300561466
71,45,6.0,0.9648036110294638
71,12,5.0,0.7715490519474815
71,90,6.0,0.7862003600445626
72,73,5.0,0.900834184938131
72,22,6.0,0.7678700832917942
72,84,5.0,0.6212034203274839
72,53,6.0,0.8333009228980507
73,74,5.0,0.7209260287914953
74,75,5.0,0.7933400908892406
74,3,6.0,0.99
75,76,5.0,0.6802819497572982
76,77,5.0,0.7896492485872579
76,18,5.0,0.666109388150389
76,17,5.0,0.7017161153736076
77,78,7.0,0.5574374026156351
77,34,5.0,0.9400496355118135
77,59,5.0,0.8633072979606742
78,79,5.0,0.9085073952446452
78,55,6.0,0.99
78,66,6.0,0.7875449279047722
78,83,6.0,0.6544379743078221
79,80,5.0,0.7433737269929157
79,92,5.0,0.8343320141262875
79,39,5.0,0.8195010196597313
80,81,8.0,0.8958390824250606
80,43,5.0,0.6522580070858569
80,38,5.0,0.9313554828385678
80,22,5.0,0.9150742350809353
81,82,7.0,0.7416634056728264
81,68,5.0,0.7657533593256535
81,77,5.0,0.7479444494370299
82,83,5.0,0.99
82,80,6.0,0.7541864739761799
82,6,6.0,0.8197603147499394
82,61,5.0,0.6583059308102579
83,84,5.0,0.9221736929289958
83,69,5.0,0.8589870660831261
83,45,5.0,0.793424119930471
84,85,5.0,0.7778002535689139
84,80,6.0,0.7116580019733126
84,30,6.0,0.7479829906700184
85,86,5.0,0.7728218595199655
85,87,5.0,0.8647176143339543
86,87,5.0,0.99
86,73,5.0,0.791274326047953
86,54,5.0,0.6926576940812239
87,88,6.0,0.7027798775571409
87,14,5.0,0.8826443921986608
87,73,5.0,0.9810494531382979
88,89,7.0,0.99
88,30,5.0,0.99
89,90,5.0,0.7586859730945319
89,6,5.0,0.8210014550121137
89,50,5.0,0.746498982752525
90,91,6.0,0.7643385283665438
90,89,5.0,0.769532410513345
90,40,5.0,0.8386704640639575
90,94,5.0,0.88311807435596
91,92,5.0,0.7347536769667127
92,93,5.0,0.8212415146539469
92,66,5.0,0.7785661495396398
92,13,5.0,0.7006613986938969
92,81,6.0,0.6473863119141534
92,16,5.0,0.7803280617124877
92,24,5.0,0.82703383208597
93,94,5.0,0.9138782301698927
94,95,5.0,0.9263599154098499
95,96,6.0,0.8748366389414219
95,28,5.0,0.9461974893508469
95,71,5.0,0.8347011012206238
96,97,6.0,0.6584512815790763
96,43,5.0,0.7859909119635233
96,90,6.0,0.817963046063834
97,98,6.0,0.8052951093048671
98,99,6.0,0.9467592213821109
98,18,5.0,0.7360390817775275
98,42,5.0,0.8284307796668371
98,7,5.0,0.99
98,84,6.0,0.8224246098578679
99,2,5.0,0.7771252153627626
99,5,6.0,0.9895149842634583
99,59,6.0,0.7568316126919661
