tail,head,u,p_fail
1,262,5.0,0.7020158183422265
3,416,5.0,0.4488121823021996
3,22,6.0,0.46060579154198844
6,206,6.0,0.5176182327397696
7,41,5.0,0.4439657084444815
8,32,5.0,0.4075592489174304
9,187,5.0,0.40763643017519063
10,183,5.0,0.5353587323962287
10,123,6.0,0.4644047603628714
11,289,5.0,0.5463064888797061
11,221,5.0,0.4299235995544329
12,67,5.0,0.402944973033943
12,320,5.0,0.4842161228907808
13,247,5.0,0.48539676733830894
14,284,5.0,0.4664163694921215
14,141,6.0,0.4715647374333427
15,270,5.0,0.47282715353255445
17,472,6.0,0.5616104848748789
17,476,5.0,0.5501433197721531
18,95,5.0,0.5174452400627538
19,228,6.0,0.45804775909020407
20,461,5.0,0.4895053297428566
20,177,5.0,0.6550867720700915
22,96,6.0,0.603820514032723
24,259,5.0,0.39583409994334445
26,232,5.0,0.40398027123154207
26,391,6.0,0.44107641827347105
27,88,5.0,0.48385599452275463
27,98,5.0,0.457911068851902
29,477,5.0,0.5330775146584164
31,408,5.0,0.4370146283954584
31,293,5.0,0.47533957078072875
31,149,5.0,0.5683371751754112
31,210,5.0,0.6202666501041295
33,421,5.0,0.5784459831088257
33,74,5.0,0.5747419321626411
34,384,7.0,0.49516860472632335
34,37,7.0,0.4907267149986318
35,438,5.0,0.5314856568880915
36,408,6.0,0.43961362678286514
37,161,7.0,0.5998315619530169
43,369,6.0,0.4899635153332177
43,208,6.0,0.5363888235291097
43,132,5.0,0.7380560023342637
43,173,6.0,0.4436733579021537
46,157,6.0,0.4187347448284737
46,312,6.0,0.44524037820224216
46,275,6.0,0.49871194770932425
46,25,5.0,0.4501074546460975
47,413,6.0,0.3943633575973552
48,103,5.0,0.411894012580314
48,145,5.0,0.5226543220729171
49,84,5.0,0.45584627857484683
49,65,6.0,0.49701572928334614
49,394,7.0,0.4453397470309157
50,350,5.0,0.48955692331839484
50,453,6.0,0.5301337958837289
50,101,5.0,0.4276020560786025
51,250,5.0,0.3983011087820818
52,357,5.0,0.5627617645075288
52,217,6.0,0.460488204184843
53,49,5.0,0.6332137329020455
54,49,5.0,0.5205795851826759
54,275,10.0,0.5086902795806031
54,416,5.0,0.4570859169086043
59,34,7.0,0.44882676519631154
59,91,5.0,0.4959242232934833
60,284,8.0,0.4814807976651766
63,274,6.0,0.5109754157440304
66,77,5.0,0.4718289573741339
67,353,5.0,0.5741185899344331
68,272,5.0,0.5445527985856808
70,227,5.0,0.661904792051658
70,312,5.0,0.6162845313613796
70,143,5.0,0.4775379614417387
70,54,7.0,0.5127013007112372
70,84,5.0,0.4221943169880262
71,411,5.0,0.4432183123817869
72,262,5.0,0.43779492989679797
73,107,5.0,0.6321685540441928
73,220,5.0,0.5056559491150387
73,126,5.0,0.4510677226629588
75,61,5.0,0.6260778890647989
75,252,5.0,0.48511963219168597
75,91,5.0,0.6484424085931964
76,412,5.0,0.5707976696953689
77,191,6.0,0.4984108230430525
78,234,6.0,0.4367859585293777
78,57,5.0,0.39749347350299413
79,349,5.0,0.5349899780766426
81,19,5.0,0.5834987860146181
81,469,7.0,0.4354956611839229
84,496,5.0,0.4865589254832742
84,311,6.0,0.5518777310582841
85,360,5.0,0.4933861268196635
86,28,5.0,0.3936840615310735
87,180,5.0,0.676488653065301
88,381,5.0,0.6111142047289915
89,4,5.0,0.39746878859915513
91,316,5.0,0.4638955868882023
91,385,5.0,0.5193901242273661
92,228,7.0,0.49593092935372235
93,164,5.0,0.48925050822826976
94,109,5.0,0.5282022439621941
99,115,5.0,0.5082233268490779
99,81,5.0,0.4608391525737039
99,390,6.0,0.5573908789334333
100,368,5.0,0.5697973156612072
100,56,5.0,0.7407153791525585
102,439,6.0,0.48922810670001193
102,82,5.0,0.3894687783567797
102,264,5.0,0.6346992226524459
103,394,5.0,0.39562389014735067
105,27,6.0,0.4336924412539175
105,100,6.0,0.476208865930818
106,408,5.0,0.526575837655854
107,303,6.0,0.4341675226009978
107,383,5.0,0.43957647484173823
110,454,5.0,0.4627091025786136
111,85,5.0,0.6414606798176947
111,45,5.0,0.5687727212049217
111,112,5.0,0.5595459178354187
