tail,head,u,p_fail
0,343,5.0,0.9214327444506272
1,10,5.0,0.5989977045292845
1,229,8.0,0.7566347656004355
3,383,9.0,0.8329715128538089
4,287,5.0,0.6461306261818948
4,264,5.0,0.8552756880184893
5,373,6.0,0.8116293194668652
5,283,6.0,0.9278811477120286
6,198,7.0,0.8694525045764753
7,242,5.0,0.8249605201370062
7,174,5.0,0.6968821937210362
12,407,5.0,0.99
13,190,5.0,0.8460970753976634
13,331,5.0,0.8335343091999792
14,342,5.0,0.7093378525792213
17,48,5.0,0.8430014896450969
19,79,5.0,0.6858366307706064
21,247,5.0,0.8709054778009592
23,455,5.0,0.8688979582379175
25,474,7.0,0.7952656042869286
26,89,5.0,0.902109134036961
26,321,5.0,0.7967473628419964
28,442,5.0,0.8237374314764468
28,256,5.0,0.6408034947555113
31,476,5.0,0.9002166598878385
31,213,5.0,0.8209955856552731
34,313,5.0,0.5696505593202816
35,310,5.0,0.7639520696800277
35,463,5.0,0.5739710086673142
36,234,6.0,0.7077133533067834
37,338,7.0,0.8140836796869468
38,488,5.0,0.99
39,38,5.0,0.6881486684921101
40,426,5.0,0.8762677325374191
41,187,6.0,0.9687661881767234
42,190,6.0,0.6809584374469586
42,242,8.0,0.6167384012499523
45,265,5.0,0.8929014286299272
46,17,5.0,0.5857421819856671
46,483,5.0,0.809675455809912
46,216,6.0,0.661196682314531
46,253,6.0,0.7789943473736468
50,193,5.0,0.8742472200580196
52,268,6.0,0.912759714198012
53,461,5.0,0.7015178745014896
53,274,5.0,0.8723549862218377
53,335,5.0,0.9063151508328469
54,233,5.0,0.6898783343687221
55,394,6.0,0.974133384007164
56,119,5.0,0.844738943300289
58,65,5.0,0.8089217790669914
58,472,6.0,0.7762594287626289
60,437,5.0,0.9163000594717174
61,362,5.0,0.9644689444376495
61,465,7.0,0.7955937908148716
62,167,6.0,0.8676423219226422
63,133,5.0,0.7955993296544399
65,47,5.0,0.9278487549212189
66,25,5.0,0.99
69,299,5.0,0.8508835440645687
70,155,5.0,0.8250079831235775
70,46,5.0,0.8790555465816597
70,226,5.0,0.9494477250782455
71,430,5.0,0.7118773216402647
72,343,5.0,0.9741129217690565
74,76,6.0,0.9412971406122609
76,388,6.0,0.7052225691052751
76,275,7.0,0.7372683104504283
77,268,6.0,0.8931129607376292
77,208,6.0,0.8045090867621054
80,390,7.0,0.5660341722740558
81,237,5.0,0.746929401444636
82,360,6.0,0.5775346122443883
82,116,5.0,0.6862967229188706
82,472,6.0,0.9437823691513888
82,380,5.0,0.7189199029718515
82,415,5.0,0.99
83,431,5.0,0.7775265421913772
83,326,5.0,0.729381186158174
83,27,6.0,0.7083163926598454
87,368,5.0,0.8280721957194919
91,481,5.0,0.9059964198653319
91,78,7.0,0.7606395211732159
92,104,5.0,0.7797773439806984
93,261,5.0,0.8602867208254003
94,341,5.0,0.6481822673377651
94,479,6.0,0.5700961204939647
94,406,7.0,0.6754487185136044
94,334,5.0,0.7191221940453532
94,300,6.0,0.718698314997887
95,260,7.0,0.7843646252581272
95,424,5.0,0.8913126746758518
96,365,5.0,0.8170912405984115
97,426,5.0,0.8841282406104215
98,221,6.0,0.99
98,359,5.0,0.8674864151300385
98,405,6.0,0.868798466979481
98,229,6.0,0.6045307287276267
99,320,5.0,0.9323542911044993
99,7,5.0,0.99
100,333,5.0,0.7297573318651529
100,482,5.0,0.9718521547207793
102,417,5.0,0.6946361864765311
102,208,5.0,0.7976509269918188
103,494,7.0,0.7350891540981441
103,460,6.0,0.6496822013891741
103,370,5.0,0.7113987515661838
103,413,7.0,0.7426788227450078
103,202,7.0,0.8382719060261876
104,99,7.0,0.6838850454598444
105,164,5.0,0.6725141076947534
105,56,5.0,0.6721852533889345
105,414,6.0,0.9185697435911276
107,24,5.0,0.6101100769942356
108,127,5.0,0.709049874478024
109,464,5.0,0.7509782310713906
109,474,5.0,0.6708704172494091
109,468,6.0,0.8731360677623455
110,221,5.0,0.8997860429758733
111,198,6.0,0.7163368601720891
111,18,6.0,0.7578500432238576
111,460,5.0,0.7341545822467317
112,386,5.0,0.6816054194226013
114,378,5.0,0.7143932982198286
115,322,5.0,0.6777325710140284
116,404,5.0,0.8400691436547147
116,44,5.0,0.671267486595821
120,317,5.0,0.6599905177660331
120,94,6.0,0.8507830382104086
123,245,6.0,0.9235816902450203
123,49,6.0,0.6999490410861263
124,284,5.0,0.9019784869338121
125,466,6.0,0.7368357547014206
126,250,7.0,0.7413144732117866
126,101,5.0,0.9164621396241046
126,120,5.0,0.7482545052066565
126,128,5.0,0.99
127,75,6.0,0.9823883342512603
127,358,6.0,0.7031298125641645
129,243,5.0,0.9712002945614691
129,21,6.0,0.945848301805968
130,404,6.0,0.7229344686351353
130,314,6.0,0.8032926410857053
131,138,7.0,0.7686574736822861
131,215,5.0,0.99
132,442,5.0,0.7459669532339376
134,350,5.0,0.7750141950147853
135,150,5.0,0.99
135,268,5.0,0.99
135,105,5.0,0.7338916513034087
135,418,7.0,0.6579815242100375
136,224,5.0,0.6512756924702954
137,118,6.0,0.8184241971493323
138,272,6.0,0.7279176297736147
139,348,5.0,0.6126254100144586
139,125,7.0,0.81948423424432
143,224,5.0,0.7484739153724551
144,477,5.0,0.7341070720463632
145,90,5.0,0.99
146,16,5.0,0.99
147,61,5.0,0.9415322458257092
147,462,5.0,0.653724838924323
148,206,5.0,0.7227436106060533
149,492,5.0,0.7787790080772039
150,353,5.0,0.8230087168007597
150,227,6.0,0.9190846738621739
150,125,5.0,0.7357233047030963
151,116,5.0,0.9040602373543941
153,53,5.0,0.8973692649973813
153,366,5.0,0.9493336027366439
154,54,5.0,0.7942012328311351
155,221,5.0,0.99
155,493,6.0,0.5745965900792359
156,115,6.0,0.99
157,30,7.0,0.6725698653567401
157,376,6.0,0.9352012469768018
157,206,5.0,0.99
162,258,5.0,0.9002688294357336
163,0,5.0,0.7372389467021184
163,357,5.0,0.7803154844424386
163,212,5.0,0.733633034085004
164,38,5.0,0.8516112478113691
165,393,5.0,0.9175526839723773
166,474,5.0,0.6728578523579528
168,117,5.0,0.8201622184058794
169,13,5.0,0.9745691048276193
170,200,6.0,0.953687978877737
170,321,5.0,0.7336746586747416
171,58,7.0,0.773463890324582
172,498,6.0,0.7638276982749119
172,466,5.0,0.829179809645112
172,274,5.0,0.9697833728630981
172,200,5.0,0.8413211554334036
175,489,5.0,0.8085216753643132
176,96,5.0,0.8901488402627632
177,120,5.0,0.5556991693151856
177,431,5.0,0.923448791881559
178,212,5.0,0.946660001127479
180,286,6.0,0.9395295019385718
181,393,5.0,0.617725799168564
182,42,6.0,0.7107892002246298
184,287,5.0,0.99
184,255,6.0,0.863020606062209
185,25,5.0,0.8092360556634057
185,381,6.0,0.717158189502313
186,217,5.0,0.99
187,286,5.0,0.9545820119643427
187,475,6.0,0.5381608615714775
188,239,6.0,0.869323205425221
188,164,5.0,0.722435331444298
189,156,5.0,0.7075223353061341
189,351,6.0,0.5807154284158877
192,82,6.0,0.7610657985078122
194,57,5.0,0.7321186899918288
194,257,5.0,0.7678587582546552
195,85,5.0,0.99
196,462,6.0,0.8227258539288571
197,316,5.0,0.7350910525819573
199,358,10.0,0.566455490035656
199,141,5.0,0.7778530259053049
199,113,5.0,0.99
200,210,5.0,0.8390560826714277
200,209,5.0,0.8044388780580807
