tail,head,u,p_fail
0,23,9.0,0.23294936770198188
0,1,6.0,0.17496735207466263
1,0,5.0,0.25479319695746766
1,24,6.0,0.18398431493873044
1,2,5.0,0.1560702397160687
2,1,6.0,0.2274245419152623
2,25,5.0,0.20498334275062668
2,3,6.0,0.17517378070108003
3,2,5.0,0.20639896330885504
3,26,5.0,0.18234274787380245
3,4,5.0,0.18177495776403865
4,3,6.0,0.15482204314563253
4,27,6.0,0.18162801090174308
4,5,5.0,0.20880260088795827
5,4,5.0,0.18961160845174296
5,28,5.0,0.1768936354298402
5,6,5.0,0.16854194540793818
6,5,5.0,0.1902995874790996
6,29,5.0,0.2008789983935907
6,7,5.0,0.1765902756048692
7,6,5.0,0.17827616545592195
7,30,5.0,0.21301655395853764
7,8,5.0,0.17981110245431817
8,7,5.0,0.2640630664349336
8,31,7.0,0.2672708517393549
8,9,6.0,0.20858981158564813
9,8,5.0,0.207727079635882
9,32,5.0,0.20917050981327343
9,10,6.0,0.27112850137602285
10,9,6.0,0.20567996729326687
10,33,5.0,0.1733510866670985
10,11,5.0,0.2147725183792583
11,10,7.0,0.20304178081230503
11,34,7.0,0.19936928068771573
11,12,7.0,0.19256584774517715
12,11,5.0,0.19836031611303379
12,35,5.0,0.20126424886655325
12,13,5.0,0.17401788179820205
13,12,6.0,0.24704260712287254
13,36,5.0,0.20149509546910696
13,14,6.0,0.1778961182650511
14,13,5.0,0.20067690364771323
14,37,6.0,0.19786896827851475
14,15,6.0,0.1921774378345521
15,14,5.0,0.19713480923437332
15,38,6.0,0.21049176047897108
15,16,5.0,0.2363441389490813
16,15,5.0,0.1695550033754537
16,39,5.0,0.20579255283036427
16,17,5.0,0.15455805649933668
17,16,5.0,0.17915543531177736
17,40,6.0,0.17145762062350625
17,18,5.0,0.17249987384950763
18,17,6.0,0.2648806294108088
18,41,5.0,0.19528946041714246
18,19,6.0,0.16968366981437777
19,18,5.0,0.1906276386301997
19,42,5.0,0.1905548341095995
19,20,5.0,0.2080290129040217
20,19,5.0,0.17369287307100656
20,43,5.0,0.13301137954162823
20,21,6.0,0.2221568290163928
21,20,5.0,0.22629004644407297
21,44,5.0,0.17721621823851047
21,22,5.0,0.2091676705929032
22,21,6.0,0.204592062448075
22,45,5.0,0.18732844517496217
23,0,5.0,0.18714585149907004
23,46,8.0,0.171460681148928
23,24,5.0,0.19999044666308394
24,1,5.0,0.22025110375924337
24,23,7.0,0.20119447523210796
24,47,5.0,0.21734899447441192
24,25,5.0,0.21646204037176608
25,2,5.0,0.20919820066072925
25,24,5.0,0.16668442321574542
25,48,6.0,0.19521156002947934
25,26,5.0,0.19223983077272988
26,3,6.0,0.16471685064109598
26,25,5.0,0.19686882218852442
26,49,5.0,0.2297662306457806
26,27,5.0,0.16881110203291683
27,4,6.0,0.20786560526334813
27,26,5.0,0.24933201731427712
27,50,6.0,0.19662603827245706
27,28,5.0,0.1585833412103569
28,5,5.0,0.18886775505991732
28,27,5.0,0.20807567253522796
28,51,6.0,0.17903299370792303
28,29,5.0,0.1859254425260709
29,6,5.0,0.21121780669691304
29,28,5.0,0.13601004574343975
29,52,7.0,0.16195243939713025
29,30,5.0,0.2184616680203207
30,7,5.0,0.2100285133887083
30,29,6.0,0.20003288973573374
30,53,5.0,0.1945359589988209
30,31,5.0,0.23075805272308947
31,8,5.0,0.19677396524488822
31,30,5.0,0.17604854208604376
31,54,6.0,0.2196826609513598
31,32,6.0,0.19391267124758435
32,9,5.0,0.18253393002057144
32,31,5.0,0.2016945051481389
32,55,7.0,0.20026559544475578
32,33,6.0,0.21461930435164547
33,10,6.0,0.19738898721573092
33,32,6.0,0.20030960519806046
33,56,5.0,0.19642064225296124
33,34,6.0,0.21440566586236343
34,11,5.0,0.196830384491678
34,33,5.0,0.18414199756083463
34,57,5.0,0.2063320071257417
34,35,5.0,0.18513566307848434
35,12,7.0,0.18787360734574302
35,34,6.0,0.20591963631593588
35,58,5.0,0.2256638771802919
35,36,6.0,0.18231828030958602
36,13,5.0,0.2156443702853335
36,35,7.0,0.19288753197988232
36,59,5.0,0.2425398052664053
36,37,5.0,0.1516823837556399
37,14,5.0,0.1947181213679744
37,36,6.0,0.1454377143881894
37,60,5.0,0.18260823712441832
37,38,6.0,0.25465031951322714
38,15,6.0,0.20693869164732548
38,37,6.0,0.2148374527850296
38,61,5.0,0.20409054712023342
38,39,5.0,0.17468332345759818
39,16,5.0,0.19535440306393675
39,38,5.0,0.23644756351657722
39,62,6.0,0.20734068093228009
39,40,7.0,0.18852638618939632
40,17,5.0,0.17021592579249178
40,39,5.0,0.18441920568111492
40,63,7.0,0.2180272388052262
40,41,7.0,0.1997461547771078
41,18,5.0,0.17270304040247086
41,40,6.0,0.2886470132800096
41,64,5.0,0.3074199106784867
41,42,6.0,0.19233808240163194
42,19,5.0,0.2253827581824199
42,41,5.0,0.1772690659997772
42,65,5.0,0.17634069720563644
42,43,5.0,0.1875268429775256
43,20,5.0,0.24850550154087425
43,42,5.0,0.18999123131749457
43,66,6.0,0.22808334754946974
43,44,5.0,0.1990950387289927
44,21,5.0,0.2051965828704062
44,43,5.0,0.20424211943169612
44,67,5.0,0.198308658573984
44,45,5.0,0.17871048700431857
45,22,6.0,0.18586698244293837
45,44,5.0,0.22670135919406104
45,68,5.0,0.261031218271681
46,23,5.0,0.24631662220464295
46,69,5.0,0.2115449694902113
46,47,5.0,0.18092552038705112
47,24,5.0,0.14394545707855838
47,46,6.0,0.17741076865372063
47,70,6.0,0.17933096609037624
47,48,5.0,0.23742986491053497
48,25,6.0,0.19182160774323115
48,47,5.0,0.20450226831783258
48,71,5.0,0.19181291684714205
48,49,6.0,0.21265645335508881
49,26,5.0,0.187048562655299
49,48,5.0,0.1758342622886075
49,72,5.0,0.22849885682142773
49,50,5.0,0.1732706941711779
50,27,5.0,0.2189939088340372
50,49,5.0,0.20219692921329205
50,73,5.0,0.19580404311552457
50,51,7.0,0.1979711856760411
51,28,5.0,0.24232933265549603
51,50,6.0,0.21391109799046767
51,74,5.0,0.17947017217702443
51,52,6.0,0.20608220365466312
52,29,5.0,0.18865615077240383
52,51,5.0,0.24636997742943764
52,75,5.0,0.20577260554260662
52,53,5.0,0.21105834401484935
53,30,6.0,0.24762330782336212
53,52,5.0,0.2566244230467757
53,76,5.0,0.2169892060476446
53,54,6.0,0.19969188026897003
54,31,6.0,0.19884383387848303
54,53,6.0,0.1955555324489912
54,77,6.0,0.17644915867422675
54,55,5.0,0.1659374587585067
55,32,5.0,0.17514998777115046
55,54,5.0,0.1605927621379201
55,78,6.0,0.15036902451439454
55,56,7.0,0.20280940686502322
56,33,5.0,0.24199879749580694
56,55,5.0,0.1737941278762915
56,79,5.0,0.140817874007405
56,57,5.0,0.16992057408555916
57,34,5.0,0.2420755556380017
57,56,5.0,0.17504039827241144
57,80,5.0,0.14077435143411596
57,58,5.0,0.2098561627525334
58,35,5.0,0.19315553188559476
58,57,6.0,0.15844010771789055
58,81,5.0,0.20545641449089055
58,59,5.0,0.16628144342085438
59,36,5.0,0.1855464959608184
59,58,5.0,0.22374683994671482
59,82,5.0,0.20003663615127248
59,60,7.0,0.252744584489722
60,37,5.0,0.1856170437458996
60,59,5.0,0.20424838258999212
60,83,5.0,0.1801434943473825
60,61,5.0,0.20361504028137942
61,38,5.0,0.24494362616158025
61,60,5.0,0.21868012618840865
61,84,6.0,0.20407277608693525
61,62,5.0,0.1886427937960855
62,39,5.0,0.19317450429983105
62,61,5.0,0.2641182809127786
62,85,5.0,0.18297260453847808
62,63,6.0,0.20132901747637658
63,40,5.0,0.21751752592353074
63,62,5.0,0.23876910546053254
63,86,5.0,0.20516893135130118
63,64,5.0,0.19801874022556198
64,41,5.0,0.1670429633500179
64,63,5.0,0.18002453352945227
64,87,5.0,0.2206307183046654
64,65,6.0,0.219797046124271
65,42,5.0,0.17920821068489723
65,64,5.0,0.21607825847728399
65,88,7.0,0.22370101932683856
65,66,6.0,0.17208275175913212
66,43,5.0,0.18876307643934886
66,65,5.0,0.21742306341934936
66,89,5.0,0.22783515646392205
66,67,5.0,0.17334411670577043
67,44,5.0,0.19464311036957266
67,66,5.0,0.20756056501025372
67,90,5.0,0.13536307002942075
67,68,5.0,0.22200504584068118
68,45,5.0,0.1928110750839188
68,67,5.0,0.20655127960327757
68,91,5.0,0.26878802889352504
69,46,6.0,0.14833168803436408
69,92,5.0,0.15721351679012796
69,70,6.0,0.14655263739755267
70,47,5.0,0.18707700212907652
70,69,5.0,0.22393908919383693
70,93,7.0,0.229666164413666
70,71,5.0,0.1589005256744561
71,48,5.0,0.2144212795720488
71,70,6.0,0.16466889036863477
71,94,5.0,0.299625496818886
71,72,5.0,0.16590924378718871
72,49,5.0,0.17823459307229875
72,71,6.0,0.1579398870653024
72,95,5.0,0.22579448475055705
72,73,5.0,0.23224429209252465
73,50,5.0,0.16466667423169115
73,72,5.0,0.2536936075772976
73,96,7.0,0.18682537694835966
73,74,5.0,0.1826521044196171
74,51,6.0,0.17544220260429955
74,73,5.0,0.15177699929343225
74,97,5.0,0.20449168117665284
74,75,5.0,0.19379614307316684
75,52,6.0,0.21045936983021296
75,74,5.0,0.2111275916778555
75,98,6.0,0.24877509181804103
75,76,5.0,0.21381553747323856
76,53,5.0,0.2659803545010542
76,75,5.0,0.27180328092001044
76,99,5.0,0.21923258549837216
76,77,5.0,0.22049843917890033
77,54,5.0,0.2433813825889718
77,76,5.0,0.21095475097942606
77,100,6.0,0.18908612234433167
77,78,6.0,0.20736259278232363
78,55,6.0,0.18777731868257397
78,77,6.0,0.19029805490402807
78,101,5.0,0.14296604215927886
78,79,5.0,0.2520332138669585
79,56,5.0,0.14116334203352407
79,78,5.0,0.2266459191802156
79,102,5.0,0.17942610044824833
79,80,7.0,0.2019473962999109
80,57,5.0,0.1789914484815048
80,79,5.0,0.16435292116950562
80,103,5.0,0.15409944680813562
80,81,7.0,0.22032553215301343
81,58,5.0,0.24012326698750353
81,80,5.0,0.213704327654821
81,104,5.0,0.14465080648527232
81,82,5.0,0.19110773448508886
82,59,7.0,0.28889311536959233
82,81,5.0,0.1687791415409391
82,105,5.0,0.17609479959706975
82,83,6.0,0.17029336571287587
83,60,5.0,0.2382845521197731
83,82,6.0,0.13511213209141085
83,106,6.0,0.21387405624078404
83,84,6.0,0.2134929877044281
84,61,5.0,0.22564096394854719
84,83,5.0,0.20800126928531693
84,107,5.0,0.16489368990076073
84,85,5.0,0.22815625732193437
85,62,5.0,0.2726233534492293
85,84,5.0,0.1923418880051833
85,108,5.0,0.22385301878734376
85,86,7.0,0.20145248160549759
86,63,5.0,0.20273132365195098
86,85,8.0,0.19449456970731704
86,109,5.0,0.19270618136779386
86,87,6.0,0.2476195831260018
87,64,6.0,0.28766744612264117
87,86,5.0,0.15714533358536875
87,110,5.0,0.16780449831681615
87,88,5.0,0.14993913218628738
88,65,5.0,0.15414352251279373
88,87,6.0,0.16867200664234866
88,111,5.0,0.19452116489790555
88,89,6.0,0.21115525333433524
89,66,5.0,0.1863812211021919
89,88,5.0,0.20568657135029805
89,112,6.0,0.19797877556983323
89,90,5.0,0.18253278042593016
90,67,5.0,0.17590982969884714
90,89,5.0,0.15044051677540463
90,113,5.0,0.18439620958095404
90,91,5.0,0.20332529277598446
91,68,5.0,0.22191503338321286
91,90,6.0,0.18537557165151974
91,114,5.0,0.18938810646420223
92,69,5.0,0.17651642749835203
92,115,5.0,0.22866103516268713
92,93,5.0,0.14913282747264409
93,70,5.0,0.17956835964964946
93,92,5.0,0.2206870862964662
93,116,9.0,0.1731615039706503
93,94,5.0,0.1646031439412839
94,71,5.0,0.2366012985042285
94,93,5.0,0.18386142543239517
94,117,5.0,0.25145537308026794
94,95,5.0,0.2234227820591925
95,72,5.0,0.199249808781391
95,94,5.0,0.2110451030281298
95,118,5.0,0.16602771278332987
95,96,6.0,0.17196713573683436
96,73,5.0,0.15220323774763023
96,95,5.0,0.16854109953130664
96,119,8.0,0.1623767319434466
96,97,5.0,0.22963186564404375
97,74,6.0,0.21514456882197486
97,96,5.0,0.21309704462546286
97,120,6.0,0.21135960536888332
97,98,5.0,0.18584301758865085
98,75,5.0,0.21432499842432842
98,97,6.0,0.21766702054706868
98,121,5.0,0.22612122206218627
98,99,5.0,0.18838155498899228
99,76,5.0,0.175532628166128
99,98,5.0,0.20942866315231412
99,122,6.0,0.236552225409995
99,100,5.0,0.17212284605979133
100,77,5.0,0.23954879158694836
100,99,5.0,0.21684571918165896
100,123,6.0,0.16252574983127757
100,101,5.0,0.166190644484861
101,78,6.0,0.24329265275588607
101,100,6.0,0.19061311548836832
101,124,5.0,0.17618305164879056
101,102,7.0,0.2131483746276357
102,79,6.0,0.19678971232588172
102,101,5.0,0.18099963586447385
102,125,5.0,0.210279704610518
102,103,5.0,0.2074940281819655
103,80,5.0,0.21928764388937116
103,102,6.0,0.1883970798283058
