tail,head,u,p_fail
1,16,6.0,0.44889795406444266
1,35,5.0,0.4302049729840855
1,20,5.0,0.5416062829861493
2,21,5.0,0.5092299873365139
3,92,5.0,0.4842174651295714
4,44,6.0,0.48647477716440535
4,62,6.0,0.4244475001599826
4,65,5.0,0.4100076996582521
5,3,9.0,0.5595017473979342
6,0,5.0,0.4498954146464792
6,77,5.0,0.48893571284817416
6,34,5.0,0.44609501470234597
6,23,5.0,0.4015723079399868
6,67,5.0,0.4001577688421949
6,8,7.0,0.5202656369354095
7,42,5.0,0.6628672451638277
7,81,5.0,0.4840357321433152
7,58,5.0,0.6203456427127912
7,52,5.0,0.4767324761728351
7,30,5.0,0.484295007821138
8,77,5.0,0.5294256985788192
8,55,5.0,0.419604535675737
10,63,8.0,0.48574098249822534
13,56,8.0,0.45825820602829553
14,62,6.0,0.527175841197616
14,95,5.0,0.35786333271832066
14,73,5.0,0.5747357416181806
15,51,5.0,0.5664096981468025
15,84,5.0,0.5130149766618577
16,35,5.0,0.5153312641709055
16,53,6.0,0.4771464631943454
16,18,6.0,0.47154390650948136
16,49,5.0,0.5106543808822319
16,61,5.0,0.40087261392181506
17,95,6.0,0.4317071339637972
17,35,5.0,0.4552895152537955
18,19,5.0,0.6834534167386123
18,50,8.0,0.463015843499585
18,37,5.0,0.6618418939540018
18,61,5.0,0.44264757533075366
19,37,5.0,0.2955055491289787
19,68,5.0,0.4783519439418294
19,73,5.0,0.49768304391151136
21,97,5.0,0.6515486338109503
22,30,5.0,0.4322890989501163
22,39,5.0,0.5251246782085398
22,79,5.0,0.4315273002736128
23,12,5.0,0.519835898855683
23,30,5.0,0.5353374763491504
23,9,5.0,0.4276492710276421
23,3,5.0,0.5687652705705979
23,15,7.0,0.5307921864151126
24,62,5.0,0.4342660318202657
24,95,5.0,0.5751966148753215
24,39,5.0,0.44250917641155185
24,83,6.0,0.5385302697379771
25,95,5.0,0.45892149074136973
26,35,6.0,0.4377096547933965
26,19,8.0,0.5950029270192849
26,98,6.0,0.6531787786691144
27,48,5.0,0.5754312817611501
