tail,head,u,p_fail
0,17,5.0,0.22384451182463977
1,14,5.0,0.188109468124791
1,153,5.0,0.19716861239838465
2,137,8.0,0.23769053160228465
2,5,5.0,0.20195603810179016
3,156,5.0,0.17209836588389854
3,55,5.0,0.17265395388095722
4,151,5.0,0.2464916907913844
5,49,5.0,0.18974927953677978
5,124,5.0,0.19468283259612773
7,82,5.0,0.2626289441925013
7,164,5.0,0.1767325514102552
7,53,5.0,0.21776529639616193
8,86,5.0,0.22262252919364744
10,93,5.0,0.23689821972461728
11,8,6.0,0.17320161056927286
12,88,5.0,0.2646044078759557
12,156,6.0,0.20183741532122698
12,183,5.0,0.19659526716660372
13,97,6.0,0.24180325082883827
14,169,7.0,0.1596369141132896
16,45,5.0,0.18858176936022358
18,124,6.0,0.20772631820036092
18,64,5.0,0.21467374629503602
18,47,5.0,0.2209555032786773
19,59,5.0,0.22826743355119908
20,92,6.0,0.2818891123381917
20,27,5.0,0.20557203638741517
21,40,6.0,0.1822629701413361
21,172,5.0,0.1258368831539691
21,52,10.0,0.30349369863483383
22,103,5.0,0.17816515273425715
22,27,5.0,0.20362849036322778
23,85,5.0,0.17500780288052908
23,114,5.0,0.22698917243240976
24,1,5.0,0.22696676706906171
24,101,5.0,0.2128919137710218
24,6,6.0,0.244228996419528
24,166,6.0,0.24833688909176874
26,11,6.0,0.20830274865901727
26,154,5.0,0.22074403356221928
26,152,6.0,0.22145826548090117
29,139,5.0,0.19389709815404851
29,174,5.0,0.1628230510499484
29,31,6.0,0.2570745582759785
29,199,5.0,0.1872328308369259
30,40,6.0,0.16942583008249923
30,43,5.0,0.20996680507989202
31,18,5.0,0.20179269638346536
31,6,5.0,0.23478131938979577
31,130,5.0,0.2470541924442209
32,78,5.0,0.2150762693504787
33,129,5.0,0.15288412489443576
33,79,5.0,0.19264696139932116
34,158,5.0,0.1953978632508776
35,22,5.0,0.16640096997070966
35,101,5.0,0.22369579227916186
37,40,5.0,0.21181280056473117
37,192,5.0,0.1677970190615303
41,66,5.0,0.27590254998990466
42,27,5.0,0.1983606410660636
43,110,6.0,0.232947761038267
43,1,5.0,0.18351063730616168
43,57,5.0,0.24994264726104914
44,81,6.0,0.19120827785428582
44,188,5.0,0.19465577478500543
45,179,6.0,0.20796262613706548
47,59,5.0,0.24917081770936786
49,60,8.0,0.19727483534757176
49,179,6.0,0.2394748273223165
51,184,5.0,0.16645993267668108
51,121,5.0,0.17122308534035396
51,160,5.0,0.24767943207020157
51,115,6.0,0.167211057791885
51,26,5.0,0.19429969650778472
52,91,9.0,0.16640464326926566
52,79,6.0,0.18230861300664658
53,133,5.0,0.17723441993631567
53,90,5.0,0.21342198148509947
54,194,5.0,0.1960203260388882
54,99,5.0,0.2108437741465771
54,75,5.0,0.2042747976193923
54,31,6.0,0.1576486650981724
55,189,5.0,0.19627687760333554
55,176,5.0,0.20795229263719897
55,25,5.0,0.2135544035318283
55,177,6.0,0.14646692992347596
56,35,5.0,0.176375302295766
56,85,5.0,0.2201291961902707
57,50,5.0,0.22364716703435153
57,93,5.0,0.21515076483556916
58,40,5.0,0.22106143383217122
58,50,6.0,0.17208042952579877
58,189,5.0,0.19497257805618695
60,1,5.0,0.19297608774569663
60,64,5.0,0.22133379806364806
61,149,6.0,0.19714461013788845
61,133,5.0,0.21682365059813022
62,74,6.0,0.23306224155718877
64,14,5.0,0.21341004434493357
65,11,6.0,0.24047735606413717
65,110,6.0,0.20837633046105564
65,140,5.0,0.1550535864638291
66,121,5.0,0.2422734603412261
66,80,5.0,0.23178157099267127
67,148,5.0,0.18449478428137656
69,149,6.0,0.18314434422602807
69,134,5.0,0.14062179577785458
71,149,5.0,0.2828293839204319
71,97,5.0,0.20159007371119336
71,21,5.0,0.18439061872340395
72,174,5.0,0.19026852170780334
72,148,6.0,0.1706220765740776
72,50,6.0,0.20066195925749752
73,38,6.0,0.22459291979631552
73,134,5.0,0.20775317921105302
74,39,6.0,0.18679093438418706
75,139,6.0,0.20125771919501073
75,95,5.0,0.20959815324462375
76,61,6.0,0.1894999081388757
77,131,5.0,0.2183353087588938
77,152,5.0,0.21274722428238402
78,120,5.0,0.1636125978467573
78,123,7.0,0.1690981663336696
80,146,8.0,0.18912535608014525
81,25,5.0,0.20031594419511542
81,74,5.0,0.2761164813447112
83,92,6.0,0.1984375935343801
83,180,5.0,0.19846127807023933
86,171,5.0,0.19235127413273495
86,153,5.0,0.2138302288703402
87,154,5.0,0.19198472406832578
87,81,5.0,0.20872306784837505
88,55,5.0,0.1784258534677927
88,52,5.0,0.22585416475121842
88,167,5.0,0.23906011551485926
88,153,5.0,0.2199532882176027
89,170,5.0,0.20038094189446565
89,190,5.0,0.15036671511833122
91,51,10.0,0.23260921108828067
92,173,6.0,0.32452289712949534
94,122,6.0,0.20285726641131388
96,110,6.0,0.1631884843492326
98,46,5.0,0.16854672600866652
98,186,5.0,0.1645165734977834
99,39,5.0,0.20169275761635072
99,62,6.0,0.21013498021593735
100,181,5.0,0.19888589801535547
100,93,6.0,0.18644815824402952
101,14,7.0,0.1903814513600166
101,0,5.0,0.24956574487633698
102,61,6.0,0.21758261215256547
102,183,6.0,0.17540074527081145
103,6,5.0,0.18127490522801062
104,85,5.0,0.2833381073118432
105,186,5.0,0.20532562208723007
106,100,5.0,0.19460634899419427
106,5,5.0,0.24423308566345778
107,170,7.0,0.21861896504346257
107,144,6.0,0.19384997638317805
107,197,5.0,0.21315075284009377
108,111,6.0,0.23812475222385443
108,157,5.0,0.1907660794539514
109,189,5.0,0.133477223692838
110,156,5.0,0.2228420122057332
111,119,6.0,0.2153358668394183
111,166,5.0,0.20502481527723485
111,32,5.0,0.21092036907157832
112,115,5.0,0.21857425930057023
112,132,5.0,0.2665983484547147
112,9,5.0,0.17278975840484967
112,99,6.0,0.22523189233108667
113,67,5.0,0.21068752616466857
113,170,5.0,0.25665201044850267
113,199,6.0,0.1698401441509656
113,190,8.0,0.25197358636028927
113,132,6.0,0.20150490541856164
115,128,5.0,0.18269053933053947
115,2,6.0,0.22304959170952873
116,141,6.0,0.15325232225343657
116,145,5.0,0.22497187353733172
116,109,5.0,0.21142575721521248
116,103,5.0,0.18295685512270252
117,96,5.0,0.20297384449432163
117,173,6.0,0.23791465086632568
120,18,5.0,0.23814463097358682
121,159,5.0,0.18726063675714333
121,92,5.0,0.23040284586907497
121,28,7.0,0.2649311090515779
122,63,5.0,0.19177783096520765
122,3,6.0,0.1927015891721814
122,107,7.0,0.2059112894814797
122,192,5.0,0.14563780745220342
122,96,5.0,0.16651126630061042
122,144,5.0,0.19253356075339087
123,0,5.0,0.1741843680508739
125,76,6.0,0.1480883021689299
126,17,5.0,0.20924965963266864
126,137,5.0,0.20731362571017678
127,17,5.0,0.1702973224279717
127,21,5.0,0.1973168418317024
127,80,5.0,0.16856397523843683
128,142,5.0,0.19824672129980597
129,164,5.0,0.15952800003568918
130,67,5.0,0.22498999603809958
130,35,5.0,0.1725619596839262
130,1,5.0,0.16762450829554526
130,110,5.0,0.22395467514107203
131,7,5.0,0.17396034840574381
132,185,8.0,0.21779002528459382
132,50,6.0,0.23069345970103503
133,43,5.0,0.20172429077738802
133,118,5.0,0.24390757599285948
134,75,5.0,0.13732975177563508
135,25,5.0,0.2149299449629803
135,191,5.0,0.2512651597626232
136,101,5.0,0.22173888546631115
136,29,6.0,0.17973982290759055
137,165,6.0,0.2194528994516241
138,53,5.0,0.21474268664681828
138,1,5.0,0.24671192920638135
139,17,5.0,0.1927536639212892
139,84,5.0,0.2071188315324212
139,85,5.0,0.23051263980061354
140,32,5.0,0.14801276566100294
140,189,5.0,0.2126757229472044
141,98,5.0,0.20491912882184843
142,77,5.0,0.21614144340253616
142,29,5.0,0.17835357833581592
142,74,6.0,0.16752626380652758
143,100,5.0,0.20241497267376724
143,186,6.0,0.23493836800790355
144,190,6.0,0.15179385073511265
144,175,6.0,0.23312769907990802
144,48,6.0,0.2011314526949405
145,70,5.0,0.16577568598153464
147,87,5.0,0.18484842524724063
150,86,5.0,0.21222219327923786
150,109,5.0,0.18152956759683303
153,97,5.0,0.21032314918696568
154,187,7.0,0.18193210118129222
155,147,5.0,0.25601935703487566
158,77,5.0,0.23035434311892278
159,20,5.0,0.19391910803298662
159,37,5.0,0.21801968903683175
160,142,6.0,0.24126747097638637
160,57,7.0,0.17965142617834673
160,144,5.0,0.1891723040993473
160,108,5.0,0.15984951827968114
160,113,5.0,0.19309641045671025
160,89,5.0,0.22086260869569677
161,132,5.0,0.22828723253909897
161,42,5.0,0.1945612700809726
161,72,5.0,0.20425541274219083
163,0,5.0,0.19270626479781772
163,195,6.0,0.19702575824931887
163,78,5.0,0.22333257258190922
164,95,5.0,0.2293542599085471
164,193,6.0,0.24091847876335226
165,143,5.0,0.21905890093356142
166,11,5.0,0.21810286083520838
167,45,5.0,0.25094701907187694
168,44,5.0,0.22939008626017188
168,68,6.0,0.2466829971839518
169,156,5.0,0.21362547720668723
169,188,6.0,0.20623250526713113
169,85,5.0,0.2267468628771182
170,152,5.0,0.17667535329012282
171,120,7.0,0.25988939466589106
172,75,6.0,0.20761427892026663
174,35,7.0,0.188494214392926
176,36,5.0,0.21409502391858148
178,186,5.0,0.18037554218616605
178,21,5.0,0.20765628325442972
178,106,5.0,0.17664012276086505
178,93,5.0,0.2024551263352238
178,3,5.0,0.17354582006262637
178,137,5.0,0.1289885024541792
179,89,5.0,0.2439860981026727
181,130,6.0,0.15971338536076982
182,85,6.0,0.31306069009759185
182,24,5.0,0.1637449610436805
183,41,5.0,0.18817646549436196
183,78,5.0,0.19209176717153068
184,83,5.0,0.21682236526482274
185,100,6.0,0.20042081206594264
185,54,7.0,0.2452767763182366
186,53,6.0,0.22134529142272377
186,77,6.0,0.18051467804365187
187,192,6.0,0.22424928721297707
187,2,5.0,0.19044973824080394
188,162,5.0,0.22629565628854584
189,197,5.0,0.2380477244321293
190,100,5.0,0.19568165990680672
191,65,6.0,0.19083543465498357
191,31,5.0,0.16179106752085015
193,150,5.0,0.16286554604464998
194,42,6.0,0.20477915127452745
195,23,5.0,0.15809325080616074
196,184,5.0,0.22494169619627846
196,155,5.0,0.19675392586909873
196,102,5.0,0.23450728349218278
196,43,6.0,0.20112376439857207
196,82,6.0,0.19845555087599764
196,192,5.0,0.22012004509921446
198,131,5.0,0.2266997523326705
198,55,5.0,0.23794267741884384
198,43,7.0,0.2512432298354925
198,15,5.0,0.20131276931244396
199,78,5.0,0.21255593755471966
199,151,5.0,0.19162825514981002
