tail,head,u,p_fail
0,8,6.0,0.4054952134240841
0,1,6.0,0.5425699260167072
1,0,5.0,0.42770301489529056
1,9,5.0,0.4304558227760813
1,2,5.0,0.5531648743890815
2,1,5.0,0.6325709530617019
2,10,6.0,0.5332584887441203
2,3,6.0,0.5199664544840056
3,2,5.0,0.5620470184042345
3,11,5.0,0.6421197631924881
3,4,5.0,0.4817186593562396
4,3,5.0,0.4317864125701257
4,12,5.0,0.6592298595179282
4,5,5.0,0.6182193139528445
5,4,5.0,0.4167509147311156
5,13,5.0,0.5648709610449135
5,6,5.0,0.531517168594438
6,5,5.0,0.4947024490683361
6,14,5.0,0.4206292767595168
6,7,6.0,0.4046341432780853
7,6,6.0,0.4605740110965704
7,15,5.0,0.4946261159464926
8,0,6.0,0.6395504311752955
8,16,6.0,0.4053574824208639
8,9,5.0,0.5825072153516782
9,1,5.0,0.5162258773189049
9,8,5.0,0.5650967325919836
9,17,5.0,0.6772188361020456
9,10,7.0,0.467814718217823
10,2,5.0,0.5104507974149861
10,9,5.0,0.38852333099933173
10,18,5.0,0.45220372430365335
10,11,6.0,0.6319852840272132
11,3,6.0,0.6774311906216313
11,10,5.0,0.5126969683471607
11,19,6.0,0.4961002969839269
11,12,5.0,0.5357847240095793
12,4,5.0,0.5227807124588546
12,11,5.0,0.7009882026209857
12,20,5.0,0.4296825181555878
12,13,5.0,0.3883336842965747
13,5,5.0,0.4471348036982495
13,12,5.0,0.40664673432372167
13,21,6.0,0.5085895718393363
13,14,5.0,0.5042436872126116
14,6,6.0,0.39966110550896805
14,13,5.0,0.49753545239212726
14,22,5.0,0.4784451410045842
14,15,5.0,0.5183179324902839
15,7,6.0,0.4541681391960335
15,14,5.0,0.47084643183337216
15,23,6.0,0.47886866754671537
16,8,5.0,0.6102965254814788
16,24,5.0,0.4217232816139109
16,17,6.0,0.4581671452838639
17,9,5.0,0.5048868201128706
17,16,6.0,0.49458305026477933
17,25,6.0,0.5947002338496993
17,18,6.0,0.47775977358489086
18,10,5.0,0.5266732813659402
18,17,6.0,0.502462918916512
18,26,6.0,0.43989054618961704
18,19,6.0,0.4774689290873315
19,11,5.0,0.4978488329092535
19,18,5.0,0.4435243562523642
19,27,5.0,0.738075510608428
19,20,6.0,0.5170424955766286
20,12,6.0,0.5849013527429671
20,19,5.0,0.6419263725191354
20,28,5.0,0.6753726340474638
20,21,5.0,0.38151205096199153
21,13,5.0,0.4541628993028956
21,20,5.0,0.4052146842373395
21,29,5.0,0.4645231965386412
21,22,5.0,0.4739605108643649
22,14,6.0,0.40095134819431416
22,21,5.0,0.590611700259237
22,30,5.0,0.6053591120122946
22,23,6.0,0.4496751507123193
23,15,5.0,0.553733933337929
23,22,5.0,0.5683376660173434
23,31,8.0,0.5521619908267821
24,16,7.0,0.4078473161646817
24,32,5.0,0.7215594732721596
24,25,5.0,0.6838168781566693
25,17,5.0,0.464621358048372
25,24,5.0,0.46644050537112697
25,33,5.0,0.4095228559810887
25,26,5.0,0.5483059665628924
26,18,5.0,0.49976061451155096
26,25,5.0,0.5374893935648644
26,34,6.0,0.4693941938812506
26,27,5.0,0.4137475750913217
27,19,6.0,0.43288410801048066
27,26,5.0,0.45578302217169414
27,35,5.0,0.5113182555981378
27,28,5.0,0.48322097503664996
28,20,5.0,0.5619691598619908
28,27,5.0,0.5535392063769692
28,36,6.0,0.5751963091768295
28,29,6.0,0.5227483677593603
29,21,5.0,0.6605043682460133
29,28,6.0,0.6896650089494762
29,37,5.0,0.4644711504452576
29,30,5.0,0.4266511532064485
30,22,5.0,0.5609604301327744
30,29,5.0,0.5460494586710565
30,38,6.0,0.5639621281292653
30,31,6.0,0.4640273762886745
31,23,5.0,0.42878817677845193
31,30,5.0,0.48838831935709687
31,39,6.0,0.6487786478822366
32,24,6.0,0.48506356895067687
32,40,8.0,0.5550290495146167
32,33,6.0,0.4595154153728598
33,25,5.0,0.4381871787275133
33,32,6.0,0.44342537437858504
33,41,6.0,0.356691417964221
33,34,5.0,0.453178393829975
34,26,7.0,0.5708488281077474
34,33,5.0,0.503259612631505
34,42,5.0,0.44041037610164696
34,35,7.0,0.4959969603520667
35,27,6.0,0.519870701982539
35,34,5.0,0.5664891628316959
35,43,6.0,0.4480514709746751
35,36,5.0,0.4994312923182031
36,28,5.0,0.5256003782408873
36,35,5.0,0.5855956248481906
36,44,5.0,0.41447240118253476
36,37,5.0,0.4775820388001819
37,29,6.0,0.38175625512475275
37,36,5.0,0.44083058652899076
37,45,5.0,0.5259353175710672
37,38,5.0,0.6461225896357689
38,30,6.0,0.4824514748632621
38,37,5.0,0.47076966085522737
38,46,6.0,0.43038870076706937
38,39,7.0,0.4073161410433675
39,31,5.0,0.43937387885669354
39,38,5.0,0.5487899286349597
39,47,5.0,0.3651207398000825
40,32,5.0,0.4847820164473586
40,48,5.0,0.45130094098491763
40,41,5.0,0.4274262403918984
41,33,6.0,0.5181634070718801
41,40,5.0,0.44397495467893633
41,49,10.0,0.4247359495308792
41,42,5.0,0.4580927509441436
42,34,6.0,0.39660270191158453
42,41,6.0,0.390690340033416
42,43,7.0,0.4436822867790389
43,35,5.0,0.4210841023699524
43,42,5.0,0.5715067401901677
43,44,6.0,0.49389412692961615
44,36,5.0,0.4198928726957866
44,43,5.0,0.4921107374812803
44,45,6.0,0.5554496897652048
45,37,5.0,0.5451540318897824
45,44,6.0,0.6466507582311548
45,46,6.0,0.4432838636403253
46,38,6.0,0.6061018047809258
46,45,5.0,0.47306963736576985
46,47,5.0,0.505758455210466
47,39,6.0,0.439589249153545
47,46,5.0,0.42789701692883647
48,40,5.0,0.6566326871986207
48,49,5.0,0.6640126494433922
49,41,5.0,0.5226903095349288
49,48,5.0,0.5666611747777172
