tail,head,u,p_fail
0,1,8.0,0.8848481185879437
0,30,5.0,0.9151243655728392
1,2,5.0,0.8420762016054518
1,48,5.0,0.6310635224008045
1,0,5.0,0.99
1,31,5.0,0.8782980206328864
2,3,6.0,0.5617640891120884
2,31,5.0,0.6989950101856801
2,0,6.0,0.6823935802359485
2,34,6.0,0.7119139767087416
2,8,5.0,0.8313239792362893
3,4,5.0,0.7186158322781941
3,38,5.0,0.9613646445471833
3,36,5.0,0.9447519596858266
3,33,5.0,0.8089598850508791
4,5,6.0,0.6830907234995621
4,16,5.0,0.799926442772878
5,6,5.0,0.8503310009204554
5,12,5.0,0.9523954485853432
6,7,5.0,0.7461805628842202
6,14,5.0,0.8096240644200643
6,20,6.0,0.6889031960714465
7,8,6.0,0.746551327168466
7,39,6.0,0.9532359433674348
7,27,5.0,0.99
8,9,5.0,0.7596559319154181
8,5,7.0,0.7689230398159004
8,2,5.0,0.7137354695344206
8,25,5.0,0.6359831255040039
9,10,5.0,0.8460054486128211
9,3,5.0,0.8587821450657384
10,11,5.0,0.8759235274943209
10,37,5.0,0.803141991504994
10,8,6.0,0.8660939788682221
10,14,5.0,0.8200940367630329
10,48,6.0,0.9641824951086193
11,12,5.0,0.846235884866442
11,2,5.0,0.99
11,6,5.0,0.9396110455025657
12,13,5.0,0.8442631281755454
12,4,6.0,0.6639897090368805
12,25,5.0,0.8645443233510184
12,45,6.0,0.8394324634715121
13,14,5.0,0.99
13,43,5.0,0.8942299561403928
13,28,5.0,0.6751406546499819
13,5,5.0,0.7102962719712652
13,27,7.0,0.9244530508267634
14,15,5.0,0.7771589422454954
15,16,5.0,0.6679265589975765
15,17,5.0,0.8611131690675086
15,7,5.0,0.8614862654488546
15,18,5.0,0.7859007130312207
15,3,7.0,0.9103700482390477
16,17,5.0,0.7875892037251302
16,41,5.0,0.99
17,18,5.0,0.6785683813158989
17,49,10.0,0.9167181285974717
18,19,5.0,0.9282115343637374
19,20,5.0,0.9674286857108592
19,4,5.0,0.7851098088090208
19,0,5.0,0.7519445443040239
20,21,5.0,0.99
20,24,5.0,0.8683519397865336
21,22,5.0,0.732777006813471
21,31,5.0,0.9063853076196046
22,23,6.0,0.99
22,27,5.0,0.8840988574562414
22,35,6.0,0.717458222433525
23,24,5.0,0.9266032454957295
23,19,5.0,0.6352264195036724
24,25,6.0,0.8988665855760267
24,48,5.0,0.9264507238633943
24,9,5.0,0.7738022830576502
24,16,5.0,0.8339560496861491
24,21,5.0,0.818238430311266
25,26,6.0,0.7382203655726812
25,20,5.0,0.7034323287238604
25,14,6.0,0.7672475693705518
26,27,5.0,0.7287348180017849
26,34,5.0,0.99
27,28,6.0,0.6528327742376439
28,29,5.0,0.99
28,37,5.0,0.7722436306347062
28,21,5.0,0.7126254384903756
28,42,5.0,0.7372852364941175
28,1,5.0,0.6843485066897639
29,30,6.0,0.5898018476845712
29,33,5.0,0.9041634040406152
29,35,6.0,0.7817731656194922
29,41,5.0,0.7054558460981686
30,31,5.0,0.6576920315825332
31,32,5.0,0.7352329376692075
31,6,5.0,0.6630741454142003
31,28,8.0,0.9720405006560784
32,33,6.0,0.6019473831624382
32,30,6.0,0.6928959234517684
32,23,6.0,0.7007551001247111
33,34,5.0,0.8591025832654285
33,3,6.0,0.8310400168868942
34,35,5.0,0.782812153044389
34,27,5.0,0.7795976703317784
34,2,6.0,0.8492235792323308
35,36,5.0,0.7100219517084438
35,40,5.0,0.8601970042064885
36,37,5.0,0.656023994136684
37,38,5.0,0.8675364733185829
37,24,6.0,0.7413872899537419
37,7,6.0,0.94753939033312
37,18,5.0,0.6658797787968364
37,11,6.0,0.7473893442293534
38,39,5.0,0.7073148661242993
38,16,6.0,0.9211699652142618
38,44,8.0,0.6473698099494221
39,40,5.0,0.913454802158714
40,41,6.0,0.8575627130340066
40,46,5.0,0.8708830601008435
40,8,5.0,0.7215400107158874
40,17,7.0,0.8591236046260916
40,15,5.0,0.99
40,5,5.0,0.7211992467656855
41,42,5.0,0.8309670639927123
41,9,6.0,0.7690450418194993
42,43,5.0,0.6782797193326415
42,17,5.0,0.706898851569476
42,34,6.0,0.865527691976303
42,28,6.0,0.7945725873950014
42,4,5.0,0.5537280868230967
43,44,5.0,0.8664938006223603
43,12,5.0,0.7627828026902372
44,45,5.0,0.9180701413940989
44,11,5.0,0.7263751396364214
45,46,5.0,0.99
45,28,5.0,0.6938802116149427
45,13,5.0,0.8974394530203709
45,43,5.0,0.6808164605325526
45,33,6.0,0.8237401019368806
45,16,5.0,0.6734981298051514
45,17,5.0,0.9656863004083635
46,47,5.0,0.7974715457869412
46,9,6.0,0.99
46,39,5.0,0.7884104665478797
46,48,7.0,0.6270071118255305
47,48,5.0,0.704962160381445
47,17,7.0,0.7542971446112101
47,39,5.0,0.9842073929186695
48,49,5.0,0.99
48,25,6.0,0.7864177717670044
48,45,5.0,0.8390868832362115
49,8,5.0,0.9650004441526896
