tail,head,u,p_fail
0,1,10.0,0.7284651964855232
0,29,9.0,0.8342561615920453
1,2,5.0,0.99
1,10,5.0,0.7144539169864773
1,29,5.0,0.8302167214817546
2,3,6.0,0.7383785181395704
2,7,5.0,0.8113469349008118
3,4,5.0,0.843473251754094
3,39,5.0,0.8268731501583425
3,28,5.0,0.6846153477091762
3,9,5.0,0.685610599865275
4,5,5.0,0.9090081618061291
4,12,5.0,0.8247220689394195
5,6,6.0,0.8148190854015372
5,3,5.0,0.861810484619007
5,37,6.0,0.7090871923878992
5,18,6.0,0.9441831533576865
5,48,6.0,0.7017756535993085
6,7,5.0,0.6756572575554263
6,24,5.0,0.6833092962953415
6,1,5.0,0.7752560017450376
6,12,6.0,0.99
6,29,6.0,0.7946122631929562
6,41,6.0,0.8235517449119865
7,8,7.0,0.9880272221998025
7,32,5.0,0.7466088442003697
7,14,5.0,0.6404442634116161
7,18,5.0,0.7176726262841355
7,34,5.0,0.7443453755262901
8,9,6.0,0.6182132705217342
9,10,5.0,0.7555275114211665
10,11,8.0,0.7976826497717897
10,21,6.0,0.99
10,32,6.0,0.8825779722746209
11,12,5.0,0.8003914378407194
11,26,5.0,0.7278274041271435
12,13,6.0,0.7047915330838048
12,41,5.0,0.601162044065247
12,48,5.0,0.7677047734769654
13,14,5.0,0.5626126130589277
14,15,5.0,0.7660256195811832
14,35,5.0,0.99
15,16,5.0,0.7398661008098975
15,35,6.0,0.8329392552584336
15,44,5.0,0.6886023445403847
16,17,5.0,0.5941615410256378
16,5,5.0,0.812997619257745
17,18,5.0,0.7544946178642887
17,29,5.0,0.8384216042580093
17,1,5.0,0.7975708859895132
18,19,5.0,0.8557843803588523
18,13,6.0,0.7303454028663127
19,20,5.0,0.8472934264500109
19,31,5.0,0.908196465502331
19,7,5.0,0.7244924832038969
19,46,5.0,0.7468168430986362
20,21,6.0,0.9154686411781834
20,15,5.0,0.8433023217247109
21,22,5.0,0.7597921596839208
21,40,6.0,0.6260226354364634
21,34,5.0,0.7534068098571449
21,36,5.0,0.977228141375698
22,23,6.0,0.7356104939131171
22,7,8.0,0.7643434596264544
22,20,5.0,0.6881553359161243
22,11,6.0,0.7731026807265404
22,17,5.0,0.7851730656743987
22,25,5.0,0.8190751726519464
23,24,5.0,0.7136715532867839
23,26,6.0,0.6668809939182391
23,0,5.0,0.99
24,25,5.0,0.8034137253664229
24,19,5.0,0.6925960962718237
24,35,5.0,0.7663480284209234
24,13,6.0,0.8421227969902045
25,26,5.0,0.9214189873515233
25,11,5.0,0.8213261862117053
25,6,5.0,0.7489757228743721
25,14,5.0,0.8468829189585778
26,27,5.0,0.641921875876442
27,28,5.0,0.6852064280788475
28,29,5.0,0.9433248409395537
28,14,5.0,0.8109686251370839
28,49,6.0,0.7800850518669081
28,5,5.0,0.7172068311859439
29,30,9.0,0.6637874700465894
29,46,5.0,0.8169439058550341
29,11,6.0,0.7920212985303173
30,31,5.0,0.99
30,12,5.0,0.6956351687240556
30,3,6.0,0.788534940973449
30,21,5.0,0.747396151251404
30,22,5.0,0.6905050148140132
31,32,5.0,0.99
31,1,5.0,0.9618962020526332
31,2,6.0,0.8038692158256853
31,48,6.0,0.6414864457993921
32,33,5.0,0.8237821268736637
32,2,5.0,0.8463080063685452
32,21,5.0,0.7196535995656037
32,26,5.0,0.62235886455421
32,49,7.0,0.99
33,34,5.0,0.6434139433615852
34,35,5.0,0.9217948371815752
34,12,7.0,0.7125004626783094
35,36,5.0,0.7421216396062027
36,37,5.0,0.9120973950193169
37,38,5.0,0.6648969427710374
37,0,5.0,0.7486726457087939
38,39,5.0,0.7797485481662987
38,3,6.0,0.9335730829927965
38,45,5.0,0.9110097854192664
38,41,6.0,0.80222420672042
38,20,5.0,0.655851996260382
38,1,5.0,0.9371873839024405
38,42,5.0,0.7403285791431449
38,28,5.0,0.8206483617446625
39,40,5.0,0.5996343006951675
39,7,5.0,0.7672454714211443
39,0,5.0,0.8484515688693662
39,5,5.0,0.7473734168479328
40,41,5.0,0.8614920838947573
40,25,5.0,0.9528050602204025
41,42,6.0,0.99
41,21,7.0,0.726122722093046
41,13,7.0,0.6292088654277093
41,9,5.0,0.5490063572536629
41,4,5.0,0.7506190840032188
42,43,5.0,0.6198837574470948
42,2,6.0,0.8427620771209536
42,6,5.0,0.5780318584323053
42,44,5.0,0.9211021918947098
43,44,5.0,0.7927730257381778
43,27,5.0,0.6216073138313213
43,5,5.0,0.8186663380146314
43,49,5.0,0.8553210989013197
43,39,5.0,0.853575276108053
44,45,5.0,0.7839267362870682
44,30,5.0,0.8599946667213765
44,24,5.0,0.8478862671939565
44,43,5.0,0.7462401780076792
45,46,5.0,0.7947635962157724
45,48,5.0,0.6472201964256973
46,47,6.0,0.8778445768449216
46,18,5.0,0.6479175693214385
46,48,5.0,0.7629184753248383
47,48,5.0,0.6591005387298965
47,46,5.0,0.899689118382381
48,49,6.0,0.8023585166395073
48,38,5.0,0.6718391952384721
