tail,head,u,p_fail
0,23,9.0,0.5232627578392117
0,1,6.0,0.5545996893531147
1,0,5.0,0.5558274109799259
1,24,6.0,0.45664968794812705
1,2,5.0,0.5009398998231434
2,1,6.0,0.49672873287730235
2,25,5.0,0.687901098217013
2,3,6.0,0.516213384797002
3,2,5.0,0.5986263902291875
3,26,5.0,0.46357743326059125
3,4,5.0,0.45315415015439187
4,3,6.0,0.5269470149620875
4,27,6.0,0.5032524432016039
4,5,5.0,0.5877606788546519
5,4,5.0,0.454962580686631
5,28,5.0,0.4553250034627282
5,6,5.0,0.47401231620693957
6,5,5.0,0.5018642790250991
6,29,5.0,0.43359471479252504
6,7,5.0,0.5233788065088534
7,6,5.0,0.5054691430232652
7,30,5.0,0.5614856246258265
7,8,5.0,0.6566505186210615
8,7,5.0,0.42521139299798155
8,31,7.0,0.43825061857553493
8,9,6.0,0.5249271902578658
9,8,5.0,0.5730665669380788
9,32,5.0,0.45872015712115066
9,10,6.0,0.4616997090415562
10,9,6.0,0.5229875202154828
10,33,5.0,0.499124294721936
10,11,5.0,0.48653270330146137
11,10,7.0,0.511851816636343
11,34,7.0,0.4507462195944878
11,12,7.0,0.4415599364130942
12,11,5.0,0.533105151334285
12,35,5.0,0.48986776347159267
12,13,5.0,0.44706384099998486
13,12,6.0,0.3748404587282556
13,36,5.0,0.4588868367593331
13,14,6.0,0.5765623409899564
14,13,5.0,0.623262090571208
14,37,6.0,0.5976653209381173
14,15,6.0,0.525861576944395
15,14,5.0,0.5337567660433176
15,38,6.0,0.5373346675769911
15,16,5.0,0.5449170042093013
16,15,5.0,0.5983176318331648
16,39,5.0,0.4975181791476732
16,17,5.0,0.5226885466064303
17,16,5.0,0.4399999656945372
17,40,6.0,0.5337784209588784
17,18,5.0,0.4680589381985952
18,17,6.0,0.45766421612541375
18,41,5.0,0.46474461906637354
18,19,6.0,0.5847862012403743
19,18,5.0,0.42101050049012295
19,42,5.0,0.3971211257944278
19,20,5.0,0.5365093606285632
20,19,5.0,0.5268787322137246
20,43,5.0,0.5666540839095501
20,21,6.0,0.409832052495157
21,20,5.0,0.3315277441955985
21,44,5.0,0.41623739625233636
21,22,5.0,0.6239369735595092
22,21,6.0,0.4394861439604356
22,45,5.0,0.6418063089284693
23,0,5.0,0.41333585724154465
23,46,8.0,0.6497691646369713
23,24,5.0,0.5470830856970169
24,1,5.0,0.4391349091360237
24,23,7.0,0.5991151621511561
24,47,5.0,0.47341961036348906
24,25,5.0,0.4446448852951323
25,2,5.0,0.48075396516467794
25,24,5.0,0.49145849870022457
25,48,6.0,0.65383232362246
25,26,5.0,0.48795813668360566
26,3,6.0,0.474710578361733
26,25,5.0,0.5346497459578957
26,49,5.0,0.47558603101239466
26,27,5.0,0.5040410546201519
27,4,6.0,0.5599470537504289
27,26,5.0,0.4112003193548376
27,50,6.0,0.590449754417378
27,28,5.0,0.61728985088302
28,5,5.0,0.6494111093410283
28,27,5.0,0.47625585144498855
28,51,6.0,0.5875100247449779
28,29,5.0,0.39452972526403746
29,6,5.0,0.509090475762121
29,28,5.0,0.7809610509431304
29,52,7.0,0.46712982222000676
29,30,5.0,0.41106602683965326
30,7,5.0,0.5912677709759668
30,29,6.0,0.4120218018237002
30,53,5.0,0.513862537270028
30,31,5.0,0.6137821370551049
31,8,5.0,0.4304455906210266
31,30,5.0,0.43139118924024167
31,54,6.0,0.48554751603302165
31,32,6.0,0.5486671327459981
32,9,5.0,0.5325431510950207
32,31,5.0,0.6857552843800919
32,55,7.0,0.4475082749073744
32,33,6.0,0.42851828305911294
33,10,6.0,0.6001153891226451
33,32,6.0,0.4765811235805031
33,56,5.0,0.5742746694514239
33,34,6.0,0.5446313366059125
34,11,5.0,0.5336725761052934
34,33,5.0,0.5610833847375454
34,57,5.0,0.44572107402086997
34,35,5.0,0.6547735434985289
35,12,7.0,0.4746250294580136
35,34,6.0,0.5407550845335529
35,58,5.0,0.5849362053942576
35,36,6.0,0.4016590529484459
36,13,5.0,0.5218780637157716
36,35,7.0,0.5525242891737996
36,59,5.0,0.5267254693806765
36,37,5.0,0.4513155478900439
37,14,5.0,0.40069152979258604
37,36,6.0,0.6012927742135328
37,60,5.0,0.3868098587265501
37,38,6.0,0.6078241695300514
38,15,6.0,0.5268033522719081
38,37,6.0,0.48114330141280903
38,61,5.0,0.549144821974405
38,39,5.0,0.502898904281482
39,16,5.0,0.4712278002219468
39,38,5.0,0.4141047721520134
39,62,6.0,0.48044818256446564
39,40,7.0,0.5025213882206416
40,17,5.0,0.49529288062798943
40,39,5.0,0.46314844227466606
40,63,7.0,0.40436511939429726
40,41,7.0,0.5890298810450262
41,18,5.0,0.39602068142934527
41,40,6.0,0.4637048413270821
41,64,5.0,0.46774120172465566
41,42,6.0,0.5144499629844583
42,19,5.0,0.5382377506676567
42,41,5.0,0.461470865579289
42,65,5.0,0.5537535426921107
42,43,5.0,0.5589855487951068
43,20,5.0,0.4651112892253179
43,42,5.0,0.6271726134390533
43,66,6.0,0.3764948743432829
43,44,5.0,0.6477742977470433
44,21,5.0,0.46648543637593615
44,43,5.0,0.3805308994258272
44,67,5.0,0.5263137246501469
44,45,5.0,0.4823843190752802
45,22,6.0,0.5019667619538696
45,44,5.0,0.531018415101838
45,68,5.0,0.5050797185400088
46,23,5.0,0.4274093292642296
46,69,5.0,0.4202514764433573
46,47,5.0,0.481219077182884
47,24,5.0,0.5488513083639747
47,46,6.0,0.5133106985649659
47,70,6.0,0.6543354821917019
47,48,5.0,0.35456057317733897
48,25,6.0,0.5254240012336425
48,47,5.0,0.48639390234200053
48,71,5.0,0.48627656494224586
48,49,6.0,0.5224328236191484
49,26,5.0,0.5903972919788442
49,48,5.0,0.5143320066196181
49,72,5.0,0.5461944979282449
49,50,5.0,0.3875056174778504
50,27,5.0,0.5154319162766547
50,49,5.0,0.5396927030642218
50,73,5.0,0.48491987222419847
50,51,7.0,0.4544442401487134
51,28,5.0,0.48001273613311946
51,50,6.0,0.5310315146299642
51,74,5.0,0.5087443497952178
51,52,6.0,0.45487138908468666
52,29,5.0,0.562240750603252
52,51,5.0,0.5817662050504672
52,75,5.0,0.3973479266702303
52,53,5.0,0.44980545502789304
53,30,6.0,0.3686611485685777
53,52,5.0,0.6101526479364169
53,76,5.0,0.42239944124768675
53,54,6.0,0.46879739319158914
54,31,6.0,0.5287930871802499
54,53,6.0,0.4691615276284414
54,77,6.0,0.48436847058133065
54,55,5.0,0.4693077970624728
55,32,5.0,0.5163163145066658
55,54,5.0,0.4837401357127711
55,78,6.0,0.6998849138457929
55,56,7.0,0.5231591357210734
56,33,5.0,0.523276340539828
56,55,5.0,0.5842687129037432
56,79,5.0,0.6353713445001413
56,57,5.0,0.4357109831146247
57,34,5.0,0.6930619707872218
57,56,5.0,0.4423323415496265
57,80,5.0,0.47398281145669485
57,58,5.0,0.45970610066313583
58,35,5.0,0.5322550030135594
58,57,6.0,0.4880062698738994
58,81,5.0,0.48648951008069774
58,59,5.0,0.3644497645270815
59,36,5.0,0.5641252065102497
59,58,5.0,0.6114413735194508
59,82,5.0,0.48125171303812647
59,60,7.0,0.5387617446496347
60,37,5.0,0.42625068054660675
60,59,5.0,0.5120587681450189
60,83,5.0,0.5854084931384587
60,61,5.0,0.5448826166163369
61,38,5.0,0.44697963760463244
61,60,5.0,0.4587912532806649
61,84,6.0,0.5461371695341105
61,62,5.0,0.4253324391761663
62,39,5.0,0.4964940466648091
62,61,5.0,0.505955901093531
62,85,5.0,0.4738028709292556
62,63,6.0,0.48815093502997775
63,40,5.0,0.48677373609380087
63,62,5.0,0.5509295238965496
63,86,5.0,0.5664582839695725
63,64,5.0,0.46167308304277255
64,41,5.0,0.6382765059938489
64,63,5.0,0.5102128314287824
64,87,5.0,0.5281716423526022
64,65,6.0,0.42902457307581965
65,42,5.0,0.6018231461703828
65,64,5.0,0.5158615364600599
65,88,7.0,0.44222356010639124
65,66,6.0,0.5257678605448552
66,43,5.0,0.4922741739406139
66,65,5.0,0.3767463836837698
66,89,5.0,0.4152139503416636
66,67,5.0,0.5584751657252203
67,44,5.0,0.5648688156396419
67,66,5.0,0.5585362701913057
67,90,5.0,0.44894920631336926
67,68,5.0,0.5513677763663016
68,45,5.0,0.4772437165897245
68,67,5.0,0.5566615933981397
68,91,5.0,0.5026112350497138
69,46,6.0,0.5164155979354755
69,92,5.0,0.4109704053132035
69,70,6.0,0.48347260639699635
70,47,5.0,0.6117754927683609
70,69,5.0,0.5612215445887971
70,93,7.0,0.36885304495359544
70,71,5.0,0.5182145480756067
71,48,5.0,0.5003390508425151
71,70,6.0,0.40543259559569667
71,94,5.0,0.6003291265066487
71,72,5.0,0.5121839487430432
72,49,5.0,0.5099895520193944
72,71,6.0,0.5674253553397356
72,95,5.0,0.47451702296432097
72,73,5.0,0.3673302042330338
73,50,5.0,0.5380508556293632
73,72,5.0,0.4031484979754059
73,96,7.0,0.5221761533870396
73,74,5.0,0.4495631085250896
74,51,6.0,0.5053921354223354
74,73,5.0,0.4432522865530325
74,97,5.0,0.4186010495218849
74,75,5.0,0.4645423726752677
75,52,6.0,0.505111967364649
75,74,5.0,0.5171680641286311
75,98,6.0,0.49229675506498144
75,76,5.0,0.5202436135975858
76,53,5.0,0.4574325909566032
76,75,5.0,0.6124097165135729
76,99,5.0,0.5060413432541118
76,77,5.0,0.5523569901371623
77,54,5.0,0.535722798651368
77,76,5.0,0.5104508878251508
77,100,6.0,0.48478876620541045
77,78,6.0,0.4992448496663776
78,55,6.0,0.5108518976846598
78,77,6.0,0.5001753116362104
78,101,5.0,0.6015748443576805
78,79,5.0,0.4319581880387791
79,56,5.0,0.4158121954030775
79,78,5.0,0.5289915648639272
79,102,5.0,0.432132610493889
79,80,7.0,0.44282275492000805
80,57,5.0,0.5380885350180672
80,79,5.0,0.37018454390572547
80,103,5.0,0.5284174325866684
80,81,7.0,0.5930176353463253
81,58,5.0,0.5136434611001918
81,80,5.0,0.6670897151539653
81,104,5.0,0.49372497105954216
81,82,5.0,0.48533039831389807
82,59,7.0,0.4968261492803147
82,81,5.0,0.5502536837755776
82,105,5.0,0.5175340583216343
82,83,6.0,0.4358205772112951
83,60,5.0,0.5095080639158583
83,82,6.0,0.514641506464544
83,106,6.0,0.43584701850853674
83,84,6.0,0.4069884790989686
84,61,5.0,0.575553273888658
84,83,5.0,0.5987574453513561
84,107,5.0,0.4875470729620961
84,85,5.0,0.5676724528672102
85,62,5.0,0.5458168072467536
85,84,5.0,0.4775982285052547
85,108,5.0,0.44300600850855026
85,86,7.0,0.5790668271441252
86,63,5.0,0.5182403800007842
86,85,8.0,0.5761517997199199
86,109,5.0,0.45314017205499946
86,87,6.0,0.5431489942404506
87,64,6.0,0.4652754497087972
87,86,5.0,0.45472482770298855
87,110,5.0,0.5108719978917202
87,88,5.0,0.5910097931621339
88,65,5.0,0.4923328093813377
88,87,6.0,0.47833657630199544
88,111,5.0,0.5411698983531918
88,89,6.0,0.528231726987565
89,66,5.0,0.5722281681687936
89,88,5.0,0.46213930921650404
89,112,6.0,0.5078240559643183
89,90,5.0,0.4571831293558575
90,67,5.0,0.5238039154753158
90,89,5.0,0.43777441601389194
90,113,5.0,0.5867796732269782
90,91,5.0,0.595432770450926
91,68,5.0,0.5998631896120548
91,90,6.0,0.5132539286035676
91,114,5.0,0.5786074852603706
92,69,5.0,0.47809441599667396
92,115,5.0,0.5095469039967103
92,93,5.0,0.3995798958333808
93,70,5.0,0.49104530716096456
93,92,5.0,0.5344453174523043
93,116,9.0,0.4237045669494614
93,94,5.0,0.5755721569791509
94,71,5.0,0.3991973559467095
94,93,5.0,0.5267915094142102
94,117,5.0,0.4833328484481764
94,95,5.0,0.4696983815440577
95,72,5.0,0.5008452850003953
95,94,5.0,0.4567379386709068
95,118,5.0,0.4976163821583684
95,96,6.0,0.5419119514250487
96,73,5.0,0.5002876617796527
96,95,5.0,0.4376276163231668
96,119,8.0,0.5836622265747573
96,97,5.0,0.5339094956812093
97,74,6.0,0.4329652179927433
97,96,5.0,0.39965066565349944
97,120,6.0,0.41906683743354
97,98,5.0,0.6079618992131133
98,75,5.0,0.5495521583967398
98,97,6.0,0.4891372324801394
98,121,5.0,0.5640965239853135
98,99,5.0,0.49218136146762786
99,76,5.0,0.57396050229515
99,98,5.0,0.41605991481568416
99,122,6.0,0.593433612459933
99,100,5.0,0.45684962332212553
100,77,5.0,0.45744193515325776
100,99,5.0,0.636526352801237
100,123,6.0,0.4466389923945697
100,101,5.0,0.45226543538823377
101,78,6.0,0.4500604849530715
101,100,6.0,0.38500015596317544
101,124,5.0,0.4766218316320437
101,102,7.0,0.6386292876384789
102,79,6.0,0.511683669199485
102,101,5.0,0.5984010727114542
102,125,5.0,0.5006927531102717
102,103,5.0,0.5620041817631891
103,80,5.0,0.5160605138210947
103,102,6.0,0.6037560699045195
103,126,6.0,0.5650215952587745
103,104,5.0,0.5398948399029532
104,81,5.0,0.5442639833910252
104,103,5.0,0.47898313270848497
104,127,6.0,0.45740916660107694
104,105,6.0,0.7233367574743372
105,82,5.0,0.6261584565402943
105,104,6.0,0.47270259794181085
105,128,5.0,0.5269293893158092
105,106,6.0,0.44207678729361144
106,83,5.0,0.6682097449756529
106,105,7.0,0.46307653898664997
106,129,5.0,0.48031628013709987
106,107,6.0,0.5752004451486371
107,84,5.0,0.4771545741811392
107,106,5.0,0.4838409253369818
107,130,6.0,0.3717715226503119
107,108,5.0,0.44577204795761155
108,85,5.0,0.44056803096885355
108,107,5.0,0.5240263756385956
108,131,6.0,0.4405813073601646
108,109,6.0,0.5672404125349962
109,86,6.0,0.48056839649336486
109,108,5.0,0.45406074083671794
109,132,5.0,0.4823282810168085
109,110,6.0,0.5172423255755221
110,87,5.0,0.5792212449764007
110,109,5.0,0.49622854331005917
110,133,5.0,0.5117876852615995
110,111,6.0,0.42273401455325593
111,88,5.0,0.4091035455145852
111,110,8.0,0.4947721236551801
111,134,5.0,0.5672630553271669
111,112,5.0,0.491038836490889
112,89,5.0,0.465129813647892
112,111,5.0,0.49328580243683184
112,135,6.0,0.5295365591527319
112,113,7.0,0.5114491991819781
113,90,5.0,0.3643622017799406
113,112,6.0,0.43337772509637834
113,136,6.0,0.41934256666747216
113,114,5.0,0.4548094759691709
114,91,5.0,0.44194044287232975
114,113,5.0,0.5086043004619543
114,137,5.0,0.693505308540445
115,92,5.0,0.4360816737940992
115,138,6.0,0.6938493878302481
115,116,6.0,0.5395936508436868
116,93,5.0,0.608941487056357
116,115,6.0,0.5128866059257374
116,139,8.0,0.4045538887900695
116,117,5.0,0.5652876815702692
117,94,5.0,0.626515627998033
117,116,7.0,0.49781742505971727
117,140,5.0,0.5677894187693088
117,118,5.0,0.5732026377672298
118,95,5.0,0.6177522210753057
118,117,6.0,0.5223688468614017
118,141,5.0,0.46125564805013924
118,119,5.0,0.4644753843573172
119,96,6.0,0.5066405810067556
119,118,5.0,0.46083863303240535
119,142,5.0,0.5630854952349599
119,120,6.0,0.6059522065282397
120,97,6.0,0.5566346920813533
120,119,5.0,0.36486265895307735
120,143,6.0,0.36188455889292276
120,121,5.0,0.5534009775347858
121,98,5.0,0.39329263931598213
121,120,5.0,0.4248968552825365
121,144,6.0,0.4813439172107761
121,122,6.0,0.6193987041256336
122,99,5.0,0.5328797075133396
122,121,7.0,0.5670006336744651
122,145,5.0,0.4285219046591054
122,123,6.0,0.5244563440261268
123,100,5.0,0.46771918670791063
123,122,5.0,0.5375307397227582
123,146,5.0,0.4754742939215907
123,124,5.0,0.47302694539654977
124,101,6.0,0.5559318821717422
124,123,5.0,0.5451383994082586
124,147,5.0,0.6514315084722136
124,125,5.0,0.6753353165813993
125,102,6.0,0.37097323542761723
125,124,5.0,0.4687886509418308
125,148,5.0,0.4716013891873287
125,126,5.0,0.5407709477016168
126,103,5.0,0.34552665241871344
126,125,6.0,0.4534267923859887
126,149,5.0,0.4528603494398644
126,127,5.0,0.4547914373809166
127,104,5.0,0.47102197756073433
127,126,5.0,0.485963399219306
127,150,5.0,0.5413604008454088
127,128,5.0,0.3388359339385922
128,105,5.0,0.6355413225375145
128,127,5.0,0.5760100344780897
128,151,5.0,0.44398618883818264
128,129,5.0,0.349989528506975
129,106,6.0,0.46977120878425366
129,128,5.0,0.5945128969020286
129,152,5.0,0.4501271904370607
129,130,5.0,0.5745859855131478
