tail,head,u,p_fail
0,12,5.0,0.7964157481315505
0,43,10.0,0.719294751825464
0,22,5.0,0.7810006720193836
1,40,6.0,0.8915430684334974
4,31,5.0,0.5927644698540101
4,22,5.0,0.8259758919775235
4,42,5.0,0.7090531509951066
4,44,5.0,0.7260540022774147
6,1,7.0,0.9489324757855926
6,47,5.0,0.8362500551291853
7,36,7.0,0.920259938422495
7,28,6.0,0.6140310643708683
8,4,5.0,0.7522578905925011
9,34,5.0,0.7473709580263709
9,40,5.0,0.732305134109761
9,29,6.0,0.8546114347228088
10,34,6.0,0.9150694370143304
10,28,5.0,0.6776255824902288
10,29,5.0,0.6924335958614485
10,32,6.0,0.6630285909141534
10,19,5.0,0.9502762472078384
11,18,6.0,0.7405561732391979
11,30,5.0,0.7879263416992128
12,17,5.0,0.7611116985645315
13,18,5.0,0.6923303595775017
13,15,5.0,0.8460689637471641
14,25,5.0,0.8473092652143803
14,16,5.0,0.9213228938850867
15,42,5.0,0.7734018067735744
16,13,5.0,0.7651321886227131
16,45,6.0,0.7327345289239902
16,31,5.0,0.99
17,40,5.0,0.9305229830711975
17,11,5.0,0.7951684241438548
18,40,5.0,0.8817933826864399
19,37,7.0,0.7326991386354313
19,44,8.0,0.99
20,0,5.0,0.7320704775465559
21,46,6.0,0.7557105136161666
21,39,5.0,0.7566925285954058
21,17,6.0,0.99
21,45,5.0,0.8179098257575538
22,31,5.0,0.9413118732845046
22,19,7.0,0.7868968589998538
23,33,5.0,0.6669169210369924
23,29,5.0,0.8986860514614
24,13,6.0,0.7282491624247731
24,37,5.0,0.6564413490813071
25,40,5.0,0.7515970901896822
26,7,5.0,0.8795059178578623
27,32,6.0,0.99
27,25,5.0,0.6496865640877295
27,48,5.0,0.5752202604054014
28,1,5.0,0.9197807047951424
29,38,6.0,0.8368287221463986
31,7,5.0,0.7351619323593009
32,23,6.0,0.8518121447731668
32,12,6.0,0.8925014950112957
32,2,5.0,0.99
33,28,5.0,0.7845108776798299
33,26,5.0,0.9693073588701367
33,12,5.0,0.7475852431550531
33,42,5.0,0.7411191559176753
34,18,6.0,0.8525038644248739
34,25,5.0,0.6767937692363721
34,19,6.0,0.6580743203225422
35,0,5.0,0.9243499116696138
35,25,6.0,0.5959462434689764
36,24,7.0,0.8137180791837966
36,19,5.0,0.7619648210819233
37,1,5.0,0.7564668399973233
38,15,5.0,0.6550856127880018
38,46,6.0,0.5894714939073058
38,19,5.0,0.7244954316783336
39,42,5.0,0.671711563475891
39,47,5.0,0.7505444480828454
39,45,5.0,0.8106343927792223
41,24,7.0,0.715761988171608
43,28,7.0,0.681116206369309
43,48,6.0,0.8355731798754467
43,22,5.0,0.7136099496624042
43,36,5.0,0.6927588468138516
44,5,5.0,0.7648951281463434
44,17,5.0,0.8350031047372953
45,28,6.0,0.99
45,10,10.0,0.99
46,41,8.0,0.6618934468141031
46,40,5.0,0.6558777042332959
47,35,5.0,0.8078039019796828
47,0,7.0,0.8697115184683781
47,46,5.0,0.7843504266704638
47,45,5.0,0.99
47,15,6.0,0.9544853175502381
47,3,7.0,0.99
48,16,5.0,0.7513947416165843
48,33,5.0,0.6992999685284857
49,13,5.0,0.6813447943237517
49,25,5.0,0.786462068430689
49,4,7.0,0.6623931355873024
49,38,5.0,0.727448291550783
