tail,head,u,p_fail
0,11,5.0,0.5859610290199897
0,10,5.0,0.5673426828973925
0,13,5.0,0.4542034666069302
0,2,5.0,0.49312347792569067
1,15,5.0,0.48298526561081373
1,4,6.0,0.5713354104856273
2,18,8.0,0.486954742933738
2,11,6.0,0.42280615890102635
3,2,5.0,0.4747611616972139
3,0,5.0,0.4964295239145565
3,4,5.0,0.5737485132431831
3,10,5.0,0.6054561455573509
4,11,5.0,0.6068145908175674
4,13,5.0,0.5280676450865995
5,15,5.0,0.4626255362256339
5,17,7.0,0.5455535866366945
5,19,5.0,0.4858837577578921
6,3,5.0,0.4552378687041124
6,8,5.0,0.5221714481964498
6,15,5.0,0.5309419649818929
6,2,5.0,0.5691465246380393
7,15,5.0,0.4365381697211447
7,10,5.0,0.3889935259211821
7,17,5.0,0.5388761418703488
8,3,7.0,0.4322085677761405
9,2,6.0,0.5800596834478686
9,11,5.0,0.4234160851382223
10,2,5.0,0.4576453358925778
11,17,8.0,0.38064616008107566
12,14,6.0,0.6786500396890289
12,3,5.0,0.4659074845262314
12,6,5.0,0.49285384902811874
12,7,6.0,0.46108674689896745
12,11,5.0,0.4812714311041946
12,8,5.0,0.5649061197585065
12,19,5.0,0.506653712300281
12,17,5.0,0.4978345144884435
14,4,5.0,0.5961608316995762
14,5,5.0,0.40709415631525103
14,7,5.0,0.5908945452017095
14,19,5.0,0.6334250141178428
14,16,5.0,0.40488503421987104
14,8,5.0,0.5193354364028214
15,16,5.0,0.41108215473318127
15,13,9.0,0.3632632280808305
15,9,5.0,0.43901749873175533
15,8,6.0,0.5393759552104913
15,17,5.0,0.5585844824891331
15,10,5.0,0.4718278673670095
16,9,5.0,0.4378697286343695
16,8,5.0,0.4668517587349403
16,18,5.0,0.44776208003476003
17,13,10.0,0.4536052491233044
18,11,5.0,0.3473629086701002
18,4,6.0,0.48108277901289187
19,10,5.0,0.489831450818339
19,15,6.0,0.691579049285279
19,8,5.0,0.5518304180812668
19,6,5.0,0.4881236303247794
19,4,5.0,0.5039928446442558
