tail,head,u,p_fail
0,1,5.0,0.6513808195082901
0,62,5.0,0.44363023031933974
1,2,5.0,0.7029119483034361
1,45,5.0,0.521754860816397
2,3,5.0,0.49642918513187995
3,4,5.0,0.520883350334887
3,144,5.0,0.5513457537041331
4,5,5.0,0.6977969354562811
5,6,5.0,0.520508761850449
5,165,5.0,0.49742876990579726
5,59,5.0,0.6313896822409973
5,26,5.0,0.44902538166924844
6,7,5.0,0.4816114157331324
6,75,5.0,0.5107975991072276
7,8,5.0,0.4186172774189239
8,9,6.0,0.45905745576275353
9,10,5.0,0.4128548655858799
9,121,5.0,0.435578136095557
10,11,5.0,0.43410326639907637
11,12,5.0,0.695466251278618
11,101,6.0,0.5366597275474062
12,13,5.0,0.4952602878611762
12,19,6.0,0.4455526026334984
13,14,5.0,0.6061871925979821
14,15,8.0,0.47446648015207343
15,16,6.0,0.4537147386877385
15,2,6.0,0.4659513539690776
15,142,5.0,0.4577696440679204
16,17,5.0,0.546257374569555
16,51,5.0,0.3942973865527064
17,18,5.0,0.4288984054038809
17,60,5.0,0.6607524022388094
17,143,6.0,0.4047029930928238
18,19,5.0,0.3501776727424046
18,88,5.0,0.6229366376411597
18,124,7.0,0.5118843628408841
19,20,5.0,0.5636684979943566
19,118,5.0,0.4950111684863829
20,21,6.0,0.6087049463175069
21,22,7.0,0.4193669209547332
22,23,5.0,0.42880474392974527
22,180,5.0,0.5721203683001771
22,112,6.0,0.5320050575548152
23,24,6.0,0.6065980415907813
23,52,8.0,0.4866722404536868
24,25,5.0,0.5200354571470637
24,43,5.0,0.3911349239880878
25,26,5.0,0.44197345368429214
25,0,6.0,0.5471178995065903
26,27,5.0,0.4817940143075227
27,28,7.0,0.5342186971542002
27,53,5.0,0.5952450027457459
27,11,5.0,0.5869130684448371
27,44,5.0,0.9626092151826179
28,29,6.0,0.4924682712247259
28,131,6.0,0.6858999633473911
29,30,5.0,0.4336977258193072
29,159,5.0,0.460033499568476
30,31,5.0,0.5682959141650953
30,190,6.0,0.5871731100035229
30,103,5.0,0.4555146919868651
31,32,5.0,0.472355131641086
31,2,5.0,0.5478471383669296
32,33,6.0,0.4513983201144333
33,34,5.0,0.4097773680513976
33,65,5.0,0.5054686651107896
34,35,6.0,0.5498473043856844
34,142,6.0,0.40120650703840566
35,36,5.0,0.4140370266558263
36,37,6.0,0.46291173314600764
37,38,5.0,0.41322528843193324
37,50,5.0,0.4621202171017987
38,39,5.0,0.6007210135658515
39,40,5.0,0.49942077817487984
39,36,5.0,0.4540239842677037
40,41,5.0,0.5987153824319995
40,83,5.0,0.6201928139755951
40,58,5.0,0.6184374375168806
40,160,5.0,0.4717462414795371
41,42,5.0,0.48941974823881007
41,57,5.0,0.4747764376242291
42,43,6.0,0.4314192554164318
42,192,6.0,0.5117113570995727
43,44,5.0,0.46635021966801066
43,136,5.0,0.5025729782686226
43,101,5.0,0.5994506245426063
44,45,5.0,0.4646390138973361
44,121,5.0,0.5722071150087489
45,46,5.0,0.5583791037589556
45,51,5.0,0.5656424044310069
46,47,5.0,0.5951858614820559
46,24,5.0,0.5761132400165492
46,113,5.0,0.6315229667024516
47,48,5.0,0.4715206086906025
47,109,5.0,0.5085982866225023
47,22,5.0,0.5803007627292702
48,49,5.0,0.5557837755888102
49,50,5.0,0.5793671044807468
49,35,5.0,0.495361320454118
49,187,5.0,0.47148202209286955
49,90,5.0,0.5809436526386835
49,18,5.0,0.44224390062514946
50,51,5.0,0.5195539604931636
51,52,5.0,0.5565688294261787
51,90,6.0,0.5957439565043763
52,53,5.0,0.4139476601167439
53,54,5.0,0.6442654735314048
54,55,5.0,0.5326872337734279
54,142,5.0,0.4639214850663564
55,56,7.0,0.531141792988824
55,133,5.0,0.4650450540908697
56,57,5.0,0.3650010424513679
57,58,7.0,0.6211212396638237
58,59,5.0,0.4910862977301082
58,173,5.0,0.5703872966233148
59,60,5.0,0.39534081385422115
59,191,6.0,0.5096160996811885
59,95,5.0,0.41557371608170385
59,159,5.0,0.519073477817183
60,61,5.0,0.5234178513857533
60,57,5.0,0.611106183415291
61,62,6.0,0.4259011747223669
61,121,6.0,0.504786152784309
61,41,7.0,0.40181539570531283
62,63,5.0,0.7367040929409264
63,64,5.0,0.5523166290556449
63,148,5.0,0.42115181561420517
63,128,6.0,0.3570843201691222
64,65,6.0,0.5306889914039696
65,66,5.0,0.542068460009933
66,67,5.0,0.5100260725158359
66,134,5.0,0.5418442253945142
67,68,6.0,0.44385491412618466
67,0,6.0,0.4936603523146158
67,94,5.0,0.3840591890545927
67,139,5.0,0.42443318798506924
68,69,5.0,0.5962670058271111
68,107,5.0,0.41292179031366405
68,25,5.0,0.4541697681610582
69,70,5.0,0.5473499964885774
70,71,5.0,0.4667735079604786
71,72,5.0,0.6032641347557613
71,186,5.0,0.43497230856995767
71,103,6.0,0.5328006400241844
72,73,5.0,0.5280155039729383
73,74,5.0,0.5163375956794415
73,157,5.0,0.44909469520686013
73,82,6.0,0.4785303407904451
74,75,5.0,0.4546342760577195
74,94,5.0,0.5469365209792942
75,76,5.0,0.6393154423731823
75,45,5.0,0.4605563125881199
76,77,5.0,0.43829474327031714
76,172,5.0,0.5006166043772177
77,78,6.0,0.4572339354601077
77,125,5.0,0.5216271710115638
77,178,5.0,0.43350665734545857
78,79,6.0,0.5114995971757628
78,93,5.0,0.5396684129105804
79,80,5.0,0.4733314558643555
79,158,8.0,0.43685876958915615
80,81,5.0,0.6100952721160754
80,178,6.0,0.4015855809032712
81,82,5.0,0.4301604929804277
81,36,5.0,0.5705927834723418
