tail,head,u,p_fail
0,1,8.0,0.15655333678577055
0,62,9.0,0.16194529393440144
1,2,5.0,0.17035426486254535
1,41,5.0,0.19161729605004119
1,54,5.0,0.18531357521372327
2,3,6.0,0.21910623275180022
3,4,5.0,0.19840349461277987
3,68,5.0,0.21877746647775656
3,65,7.0,0.25639204603690996
4,5,5.0,0.2050379963370179
5,6,5.0,0.147130294717401
6,7,5.0,0.21571198480974846
7,8,6.0,0.22656234479544352
7,30,5.0,0.24432955968585943
7,10,6.0,0.2146377042716181
8,9,5.0,0.21517876669710848
8,56,5.0,0.208861291318516
9,10,5.0,0.23496920513082623
10,11,6.0,0.2569771486524364
10,28,5.0,0.1508187432140333
11,12,5.0,0.195258746653709
11,6,5.0,0.2172296173484763
12,13,5.0,0.17398816355666052
12,90,5.0,0.22554876833562176
13,14,5.0,0.2239433607528806
13,58,5.0,0.22113744799917417
14,15,6.0,0.22115087945308465
14,61,5.0,0.20224727968559889
14,41,6.0,0.1968109434680303
15,16,5.0,0.20400403585604188
15,65,7.0,0.20313456601168067
15,22,6.0,0.21070721226071584
15,64,5.0,0.21783654906170555
15,12,5.0,0.18426951888636833
15,49,5.0,0.19851314642069676
15,27,7.0,0.20186041620593695
16,17,6.0,0.17632890248749328
17,18,5.0,0.20277146133753382
17,10,5.0,0.1981843094232778
17,74,6.0,0.17229628042113765
17,96,5.0,0.203797564508641
17,47,6.0,0.19971912799510466
18,19,5.0,0.14542010587652
18,41,5.0,0.18921889531841113
18,74,6.0,0.18254354512294277
18,38,5.0,0.16269227289222027
18,33,5.0,0.17744835483674745
19,20,7.0,0.23095945111052327
20,21,5.0,0.25967517192254547
20,40,5.0,0.19555968664021886
21,22,5.0,0.19746924653671957
21,31,5.0,0.17269410078040986
21,64,7.0,0.16463061499365692
21,5,5.0,0.18597056444736404
22,23,5.0,0.18620690524960803
22,36,5.0,0.21911912539320322
22,72,5.0,0.2714543980212901
22,87,5.0,0.18615964519074388
22,14,6.0,0.18587281013365853
22,69,5.0,0.23342718769443277
23,24,5.0,0.1646668059605811
23,60,5.0,0.2823676988080732
23,29,5.0,0.2290013489332929
23,33,5.0,0.21180599653434526
24,25,5.0,0.2169317276584506
24,63,6.0,0.21825946864561863
25,26,6.0,0.1907894050457882
25,3,5.0,0.2052320738801007
25,52,5.0,0.22539067489621215
26,27,6.0,0.21975876355117305
26,41,5.0,0.16978114916778164
26,28,6.0,0.18523013156323986
27,28,6.0,0.20019498369147143
27,23,5.0,0.17614416521037887
28,29,5.0,0.21286688650317254
28,0,5.0,0.16830744005018605
29,30,6.0,0.19394456743687793
29,25,5.0,0.20890361468877466
29,33,5.0,0.18796380271573088
30,31,5.0,0.21052585602317075
31,32,5.0,0.16782217444948402
31,49,6.0,0.2063236443206632
31,37,5.0,0.24763252028522117
31,33,5.0,0.22797462804029336
32,33,5.0,0.2827135318634689
32,44,5.0,0.1556317096958376
33,34,5.0,0.20442841713820725
33,6,5.0,0.2017431991630627
34,35,5.0,0.22929536911070858
34,66,5.0,0.22790002370326723
34,65,5.0,0.17374754159719466
35,36,6.0,0.21032411075585686
