tail,head,u,p_fail
0,1,5.0,0.18780794926352717
0,5,7.0,0.1960692732591069
1,5,5.0,0.19881640890781516
2,4,6.0,0.21002317495477352
2,8,5.0,0.14727018740129125
2,3,6.0,0.20139249088758515
2,5,6.0,0.1806688919837359
2,0,5.0,0.16116062082401972
2,1,5.0,0.2163639256814848
3,0,5.0,0.2233208000488297
3,7,5.0,0.18133204010331846
3,5,7.0,0.2269400325479401
3,1,5.0,0.18887584497015875
4,3,6.0,0.20200465019831304
4,7,7.0,0.16961082101867703
4,5,5.0,0.2536588933772073
4,0,5.0,0.13420922301771912
4,1,6.0,0.19727515361955017
5,7,8.0,0.2219795603870816
6,9,9.0,0.14742172907993462
6,8,5.0,0.19439593413052442
6,0,5.0,0.19769680451542185
8,5,5.0,0.2263364971498344
8,7,5.0,0.24118138967403385
8,4,6.0,0.1882429707759656
8,0,6.0,0.16249375439967928
9,0,5.0,0.24552595879989658
9,2,6.0,0.24008672482486038
9,5,5.0,0.1866091951116862
9,8,5.0,0.2108086058735953
