tail,head,u,p_fail
0,1,10.0,0.6319059918447122
1,2,9.0,0.768773148384426
2,3,5.0,0.7335966243467112
2,232,6.0,0.77283149250293
3,4,5.0,0.8301283559637803
4,5,5.0,0.8407571666303693
5,6,7.0,0.7156642157176796
5,390,6.0,0.99
6,7,5.0,0.9442082183320823
7,8,5.0,0.667506148790229
8,9,5.0,0.7289227961518243
8,81,6.0,0.7010075518254789
8,355,5.0,0.777461706629144
8,5,5.0,0.7436918742302966
9,10,5.0,0.8161711189257354
10,11,5.0,0.5520014510150161
11,12,7.0,0.6028854596672538
12,13,6.0,0.7004950447789626
12,188,5.0,0.7378202662188929
13,14,5.0,0.7522690002304107
14,15,5.0,0.6247883608271799
14,491,6.0,0.7885689106477458
15,16,5.0,0.8061092034406679
16,17,5.0,0.638791873731769
17,18,5.0,0.8544479658807629
18,19,5.0,0.7524092442964521
18,141,6.0,0.7557041781236569
19,20,5.0,0.7488081585662556
20,21,7.0,0.7763286310464832
20,73,5.0,0.7847141849348738
21,22,5.0,0.8780475081131277
22,23,5.0,0.7755537547308561
23,24,5.0,0.6862768173936917
24,25,5.0,0.7523508638763926
25,26,5.0,0.780997777954329
26,27,8.0,0.6947777118303452
26,270,5.0,0.8410737659315841
27,28,5.0,0.7712590258579071
28,29,5.0,0.7207738896247529
28,397,5.0,0.7256499567180202
28,148,6.0,0.7966338715086153
29,30,5.0,0.99
29,11,5.0,0.9114513695866567
29,138,5.0,0.6464777646655206
30,31,5.0,0.8796166380088675
30,9,6.0,0.7717817583146405
31,32,5.0,0.9644500188263367
31,390,5.0,0.7920792619459941
32,33,5.0,0.8415069932955714
33,34,5.0,0.7250759048531292
33,12,5.0,0.9666619276559993
34,35,6.0,0.7874782893642042
35,36,5.0,0.7642300557935569
36,37,6.0,0.5032244203624121
36,372,5.0,0.8998399064690545
37,38,5.0,0.6012793114438748
37,134,6.0,0.8949372897615979
38,39,5.0,0.7676480916002624
38,13,5.0,0.99
39,40,5.0,0.99
40,41,6.0,0.9123379274665698
40,241,5.0,0.99
41,42,5.0,0.7430818739344149
41,87,5.0,0.7661838284853547
42,43,5.0,0.7077870806719205
42,477,6.0,0.7651842915567784
42,117,5.0,0.9699364701676152
43,44,5.0,0.955031488572311
44,45,5.0,0.657263064437227
45,46,6.0,0.7440892669273873
46,47,5.0,0.9062009867233854
46,454,5.0,0.8439916859399237
46,4,6.0,0.99
47,48,5.0,0.6888489815759863
48,49,5.0,0.5510724870603808
48,239,6.0,0.9359755513629825
49,50,6.0,0.7335059053270825
49,216,5.0,0.99
50,51,6.0,0.6303709418128973
51,52,6.0,0.99
52,53,5.0,0.8403882666548649
52,288,5.0,0.8355451236332139
53,54,5.0,0.909078467608813
54,55,5.0,0.7191916630518738
54,92,5.0,0.7668022720955503
55,56,5.0,0.7854838821387398
56,57,5.0,0.99
56,320,6.0,0.8089182582278062
56,112,5.0,0.716221445554778
56,173,6.0,0.6683793021889807
57,58,5.0,0.99
58,59,5.0,0.7390759235528024
59,60,5.0,0.7356967952841811
60,61,5.0,0.7872674978531995
61,62,5.0,0.7230061541030537
61,146,5.0,0.99
62,63,5.0,0.7792881392272257
63,64,5.0,0.8644217428890892
63,439,6.0,0.6490939476286036
64,65,5.0,0.8531102816438726
65,66,6.0,0.6990240855944152
66,67,6.0,0.8026662535047425
67,68,5.0,0.8082619480148806
68,69,5.0,0.8152077827115763
68,351,5.0,0.9641147525042986
69,70,5.0,0.5845279073296377
70,71,5.0,0.8800152385852429
71,72,7.0,0.9210556720927718
71,469,5.0,0.8218869013765473
72,73,5.0,0.6721325792883381
73,74,5.0,0.7310496933644358
74,75,5.0,0.8768327753132926
75,76,5.0,0.7280272738518392
76,77,6.0,0.6600788865484774
77,78,5.0,0.8801671564723899
77,57,5.0,0.7574233942511454
78,79,5.0,0.7829956056515635
78,91,5.0,0.8931374252240589
79,80,7.0,0.7961588197452605
80,81,6.0,0.841515176470608
81,82,5.0,0.6885844720280102
82,83,5.0,0.8478897578726157
82,459,5.0,0.8569667919404635
82,395,5.0,0.7786246434537157
83,84,5.0,0.99
83,19,6.0,0.5125978514555817
84,85,6.0,0.7150527826671876
85,86,5.0,0.7219150957947537
85,403,7.0,0.7161123354513426
86,87,5.0,0.8315518909601954
87,88,6.0,0.7394924606057357
87,434,5.0,0.7935258338731646
88,89,6.0,0.7977960513700145
88,136,5.0,0.9542915260027048
88,34,5.0,0.744877570589565
89,90,5.0,0.8999778980971103
89,163,5.0,0.8816458052899985
90,91,6.0,0.7036697183752201
90,275,5.0,0.6853821072313204
90,74,5.0,0.792569054166931
91,92,5.0,0.732635141286784
92,93,6.0,0.7820804681046952
92,112,6.0,0.8386661883148288
93,94,6.0,0.7904662669401065
93,142,6.0,0.8078018583713309
94,95,5.0,0.775508342029492
95,96,5.0,0.9015363843175703
95,77,5.0,0.5612986392613649
96,97,5.0,0.8586832435067244
97,98,7.0,0.6194704280424472
98,99,7.0,0.9532610821349021
99,100,5.0,0.9848560801671788
99,368,6.0,0.7489389333128805
100,101,7.0,0.8745003542569109
101,102,5.0,0.8718242092342156
101,201,5.0,0.7527072335872383
102,103,7.0,0.9653541569439819
103,104,5.0,0.6909814330315993
104,105,5.0,0.69726948086649
104,153,5.0,0.713319818215238
105,106,5.0,0.7484049982115678
106,107,5.0,0.8360019775872086
106,182,6.0,0.7691634062856981
107,108,5.0,0.7679098393802546
108,109,5.0,0.6880146908002254
109,110,7.0,0.7563894731148543
109,465,5.0,0.7994268021532647
110,111,5.0,0.7890149114616202
111,112,5.0,0.6448567676456236
112,113,5.0,0.7749717947996544
113,114,5.0,0.8893505293877157
113,417,5.0,0.99
114,115,5.0,0.8090162504249929
115,116,5.0,0.99
115,177,5.0,0.99
116,117,5.0,0.745646856762979
117,118,5.0,0.7073662335709983
118,119,5.0,0.6197860612861738
118,41,5.0,0.7835399398058533
119,120,7.0,0.6930533976574221
119,232,5.0,0.99
120,121,5.0,0.6870718808163796
121,122,5.0,0.8276436395348393
122,123,5.0,0.749386609465633
122,183,5.0,0.6520944837541057
123,124,5.0,0.99
124,125,5.0,0.722093460904386
124,250,5.0,0.9887375751910737
125,126,5.0,0.6796600274295982
126,127,5.0,0.872714270812371
127,128,5.0,0.9460516245239794
127,79,6.0,0.7822293263742689
128,129,5.0,0.99
129,130,5.0,0.99
129,251,6.0,0.5805633236857011
130,131,6.0,0.6559505119890249
131,132,5.0,0.9612002728977755
132,133,5.0,0.6726366702084533
132,12,5.0,0.8135390114804981
133,134,6.0,0.6368414657017443
134,135,5.0,0.8207243123033403
