tail,head,u,p_fail
0,1,5.0,0.99
0,14,6.0,0.730604656126231
0,9,7.0,0.9891796602236756
1,2,6.0,0.9899759081419751
2,3,5.0,0.9226364567137308
2,82,6.0,0.8014436959135287
3,4,6.0,0.9325290620800136
3,82,5.0,0.7837073945139741
3,19,5.0,0.99
3,37,5.0,0.8039044086960477
4,5,5.0,0.577954174194994
4,24,6.0,0.5693109955187505
4,50,5.0,0.6941260094575554
5,6,7.0,0.8333448239974581
5,16,5.0,0.7184322162346325
5,17,5.0,0.99
6,7,6.0,0.7960810917397338
6,26,5.0,0.9359731077900757
6,92,6.0,0.5874079430416667
6,53,5.0,0.99
6,27,6.0,0.99
7,8,7.0,0.675005950420187
8,9,6.0,0.8502940921845895
8,68,5.0,0.8387687271078639
9,10,5.0,0.7281443728789198
9,39,5.0,0.80873342001311
9,84,5.0,0.848851292931191
10,11,5.0,0.881134481365558
10,29,6.0,0.99
11,12,5.0,0.99
11,65,7.0,0.7723197732341427
11,94,5.0,0.622055981027532
11,60,6.0,0.8413347239812412
12,13,6.0,0.8487938462177808
12,68,5.0,0.7532341384659225
13,14,5.0,0.7243727441943109
13,40,5.0,0.7942183835023338
13,82,5.0,0.7867966143385436
13,49,5.0,0.7793338526105513
13,30,6.0,0.8476181308395507
13,46,5.0,0.6434851313081181
13,43,5.0,0.7069562639242071
14,15,5.0,0.6066076267851058
15,16,5.0,0.99
15,84,5.0,0.7325878288862007
16,17,5.0,0.99
16,64,5.0,0.8069771206824691
16,65,5.0,0.94876401504628
16,8,6.0,0.8901894608043858
17,18,5.0,0.8606788155155454
17,54,5.0,0.5427758292257134
17,77,5.0,0.8600341587912452
18,19,5.0,0.7665371523200304
18,53,5.0,0.7497095222583353
19,20,5.0,0.7038601531291623
19,48,6.0,0.7489517138173262
20,21,5.0,0.8366084562734644
20,27,5.0,0.6238003054125527
20,93,5.0,0.8593409569661112
20,79,5.0,0.8579340796419186
21,22,6.0,0.576945875117921
21,16,5.0,0.7214587303815294
21,15,5.0,0.7421361145617915
22,23,5.0,0.7383307326097611
22,34,5.0,0.5066206507074414
22,97,5.0,0.7569987746141623
23,24,5.0,0.8453145505768493
23,67,5.0,0.7488863795901258
23,28,5.0,0.8532108961297795
23,57,5.0,0.7455730127017297
23,26,5.0,0.7810919567792115
23,82,5.0,0.796730266007387
24,25,5.0,0.8438873110266218
24,48,6.0,0.7753739653532681
24,64,5.0,0.7690695385154656
24,61,5.0,0.879709247647398
25,26,6.0,0.99
25,84,5.0,0.6787380047600868
25,73,6.0,0.7089195706732965
26,27,5.0,0.66764957424277
26,2,6.0,0.7442167962677971
26,37,5.0,0.8872665394788055
