tail,head,u,p_fail
0,5,10.0,0.18997556998733078
0,1,9.0,0.19591899474012622
1,0,5.0,0.1872027148957843
1,6,5.0,0.23601736695788747
1,2,10.0,0.1965831796303253
2,1,5.0,0.18502412623870262
2,7,6.0,0.25327863432820874
2,3,8.0,0.23881954409227918
3,2,5.0,0.22893471100522667
3,8,5.0,0.16256757713766815
3,4,8.0,0.16749341903015566
4,3,5.0,0.1899369969597999
4,9,6.0,0.18950914273292396
5,0,6.0,0.18477778131873937
5,10,10.0,0.19071421205272865
5,6,5.0,0.21762443851748214
6,1,5.0,0.16943333064445373
6,5,5.0,0.20496488363904183
6,11,6.0,0.1860779269960503
6,7,5.0,0.18374550676080673
7,2,5.0,0.18943272751864995
7,6,7.0,0.22113889626659705
7,12,6.0,0.20641920335925132
7,8,7.0,0.17584899306592566
8,3,5.0,0.2082254847705928
8,7,5.0,0.20230455233758696
8,13,5.0,0.21112616859527045
8,9,5.0,0.19073004593693862
9,4,5.0,0.2308737377550291
9,8,6.0,0.21052909107497753
9,14,9.0,0.167333495581933
10,5,6.0,0.16392708534297992
10,15,6.0,0.16092515017979084
10,11,5.0,0.21144202325763645
11,6,5.0,0.17943380039653
11,10,5.0,0.18899160992995068
11,16,5.0,0.19720257715872402
11,12,5.0,0.23993399308943886
12,7,5.0,0.27726604715515757
12,11,5.0,0.19617802014086352
12,17,6.0,0.2695479432282828
12,13,6.0,0.216882627511919
13,8,5.0,0.23950032651070466
13,12,5.0,0.19150974612322305
13,18,5.0,0.16568955500136523
13,14,5.0,0.21491499306527959
14,9,5.0,0.2427574381043427
14,13,5.0,0.15792896285330138
14,19,10.0,0.19801973663654443
15,10,5.0,0.20654952546912783
15,16,8.0,0.2186649248014999
16,11,7.0,0.1696766797143452
16,15,5.0,0.1837248786101649
16,17,10.0,0.2299037543849429
17,12,6.0,0.2623844490591088
17,16,5.0,0.2029912872840539
17,18,6.0,0.23165265110363473
18,13,5.0,0.2050918792926377
18,17,5.0,0.21333729821219716
18,19,8.0,0.18857952725323204
19,14,5.0,0.19312404390153495
19,18,7.0,0.18331695560053057
