tail,head,u,p_fail
0,10,6.0,0.49343685037459456
0,1,8.0,0.4371136454017212
1,0,6.0,0.3857322236797516
1,11,5.0,0.5483021778570245
1,2,6.0,0.4649591801692104
2,1,5.0,0.510105340935355
2,12,5.0,0.45247375975311604
2,3,5.0,0.35407866315756537
3,2,5.0,0.47447003330084636
3,13,5.0,0.5020160074878118
3,4,6.0,0.5947423749044222
4,3,5.0,0.5746143539862879
4,14,5.0,0.5146628772395012
4,5,5.0,0.5072371076365796
5,4,7.0,0.5724892502191394
5,15,5.0,0.46979120292185506
5,6,5.0,0.3842225952742728
6,5,5.0,0.5254311072866859
6,16,5.0,0.6475471270786123
6,7,6.0,0.4369776209156442
7,6,5.0,0.36755746956578766
7,17,5.0,0.5029906379443531
7,8,5.0,0.5163906478481438
8,7,5.0,0.42154749138234904
8,18,5.0,0.5802052532897771
8,9,5.0,0.6026905150746674
9,8,5.0,0.46384637144328533
9,19,6.0,0.7054018531900791
10,0,7.0,0.601226598920182
10,20,6.0,0.4608013968451145
10,11,5.0,0.5100533657255977
11,1,6.0,0.5372949259993448
11,10,5.0,0.4820182075151685
11,21,5.0,0.43170307492333787
11,12,6.0,0.4429671859181003
12,2,5.0,0.6281045783078479
12,11,6.0,0.46148289355183353
12,22,5.0,0.5777133956220739
12,13,6.0,0.5204010778652307
13,3,5.0,0.7646720533603912
13,12,5.0,0.5411755603413374
13,23,5.0,0.511651806736014
13,14,5.0,0.6033234867231448
14,4,5.0,0.5093895765295404
14,13,5.0,0.43443148743307847
14,24,7.0,0.5083994721616482
14,15,5.0,0.5150097822615414
15,5,5.0,0.49889256342563215
15,14,5.0,0.43932449074440016
15,25,5.0,0.548137937900537
15,16,5.0,0.5751810218704776
16,6,5.0,0.5447509705426286
16,15,6.0,0.37234067926333
16,26,6.0,0.3718267437487742
16,17,5.0,0.5778352613526492
17,7,5.0,0.4407528504673986
17,16,5.0,0.5817952505921828
17,27,5.0,0.5338849371512998
17,18,5.0,0.48298890302718966
18,8,5.0,0.5007494040320281
