tail,head,u,p_fail
0,440,5.0,0.8824178938041611
1,123,5.0,0.6714872058107573
1,104,5.0,0.718036900420009
3,42,5.0,0.7378174298036376
5,125,5.0,0.8731801815169211
6,252,5.0,0.7102523455715919
7,78,6.0,0.6779094146863529
7,11,5.0,0.8404081824585881
8,249,5.0,0.837623347421001
8,60,5.0,0.7939368106530041
9,154,5.0,0.721633191956365
9,126,8.0,0.8132947730053653
10,481,6.0,0.8386857036788646
11,381,6.0,0.6017444810748054
11,171,5.0,0.7915360306951734
12,158,5.0,0.8388538175122783
12,128,5.0,0.7813059248529581
13,308,5.0,0.7815777566598309
13,28,7.0,0.6948389955149075
16,382,5.0,0.7743342830646462
18,34,5.0,0.8253733565669785
18,450,6.0,0.8120429576043808
21,244,6.0,0.7221889544690883
21,454,5.0,0.5994431299511045
23,211,5.0,0.99
24,190,5.0,0.6177024571449574
25,332,5.0,0.6995202835805074
25,419,6.0,0.8870803900000885
26,183,5.0,0.8324708633558476
26,345,6.0,0.7178825381625831
29,201,5.0,0.8532227752633705
32,326,5.0,0.8839149369357966
32,98,5.0,0.7424490584715383
34,37,5.0,0.99
34,476,5.0,0.8931500901539803
38,174,5.0,0.99
38,341,6.0,0.793250669428291
38,122,6.0,0.8503282923257944
39,475,5.0,0.8573367918390137
39,426,5.0,0.9075195372504052
39,460,6.0,0.8545968118316122
40,364,8.0,0.8476414977790556
40,88,5.0,0.6089421635958222
41,404,5.0,0.99
41,111,5.0,0.8675668939193386
43,263,5.0,0.8084822826010228
44,24,5.0,0.9749110343473473
45,403,5.0,0.5505326010118136
45,161,5.0,0.8116213826646176
45,416,5.0,0.8459433502994687
46,453,5.0,0.8795918601456081
48,92,8.0,0.8382737886300733
48,389,6.0,0.7157713844158269
50,15,5.0,0.807743415150957
50,93,5.0,0.7666779465675236
50,41,5.0,0.7044443410536861
51,464,5.0,0.6143543386926006
54,40,5.0,0.8726219791893902
54,243,5.0,0.6554024663442384
55,299,6.0,0.6823448661972945
55,432,5.0,0.7163517079873044
55,67,6.0,0.8970501471283898
56,359,5.0,0.8682053803565428
